"","ACCSEQDV","ACCTYPE","ALCTEST","ANGTHIS","ANGOTHER","WEATHER","BAREQSP","BODYTYPE","CARGOWGT","CASEID","CASENO","CONDTREE","CURBWGT","DVEST","DOCTRAJ","DRIVDIST","DRINKING","DRPRES","DRRACE","DRZIP","DVBASIS","DVCONFID","DVLAT","DVLONG","DVTOTAL","ENERGY","FOVERIDE","IMPACTSP","INSPTYPE","LANES","LGTCOND","MAKE","MANEUVER","MODEL","MODELYR","OCCFORMS","OCUPANTS","RATWGT","PREEVENT","PREMOVE","PREILOC","PREISTAB","PSU","ALIGNMNT","SURCOND","PROFILE","SURTYPE","RELINTER","ROLINDIR","ROLINLOC","ROLINTYP","ROLLOBJ","ROLLOVER","ROVERIDE","SPECOTH","SPLIMIT","STRATIF","TOWHITCH","TOWPAR","TRAFCONT","TRCTLFCT","TRAVELSP","TRAFFLOW","TRIPLOC","VEHNO","VEHUSE","VIN","VINLNGTH","DRUGS","VINO","VERSION","VINMODYR","MCYCLDS","VEHWGT","VINMAKE","VINAMOD","SERTR","VINBT","ROOF1","ROOF2","ROOF3","ANTILOCK","FRTWHLDR","FOURWHDR","RESTYPE","CARBUR","FUELCODE","WGTCDTR","VEHTYPE","WHLDRWHL","DAYRUNLT","otvehwgt","otbdytyp","VINJSER","VINJURED","VTREAT","VAIS"
"7004",1,82,NA,140,270,0,10,14,0,"159G",159,0,183,0,0,2,0,1,1,68128,3,4,6,-10,12,132,0,998,2,2,1,49,1,403,2004,1,1,109.834,15,11,1,1,74,1,1,1,1,2,0,0,0,0,0,0,0,64,"G",0,1,2,2,NA,0,0,2,0,"JTEEP21A2400",17,0,5,19,2004,NA,NA,"TOYT","HIG","HIG","4W",1,3,NA,2,"","","E","","G",1,"T",44,"O",155,4,0,1,0,1
"7005",2,98,NA,998,998,0,NA,4,0,"159G",159,0,148,NA,0,NA,0,1,NA,68144,11,0,NA,NA,NA,NA,0,NA,1,4,1,49,NA,40,2007,0,1,109.834,98,5,1,1,74,1,1,1,1,2,0,0,0,0,0,0,0,56,"G",0,0,0,0,0,0,0,3,0,"4T1BE46K87U5",17,0,4,19,2007,NA,3108,"TOYT","CMB","","4D",1,3,NA,2,"Y","N","K","F","G",NA,"P",NA,"S",998,98,NA,NA,NA,NA
"7006",1,69,NA,180,320,0,11,20,0,"160H",160,0,177,0,0,1,0,1,1,68127,3,4,2,-11,11,100,NA,998,0,3,1,12,NA,442,1997,1,1,350.475,17,1,1,1,74,1,1,1,2,2,0,0,0,0,0,0,0,64,"H",0,1,1,2,NA,1,0,1,0,"2FMDA5144VBD",17,0,4,19,1997,NA,NA,"FORD","WIN","WWG","ES",1,NA,NA,2,"","","E","","G",1,"T",42,"N",147,2,0,1,0,1
"7007",1,68,NA,320,180,0,13,2,0,"160H",160,0,147,0,0,1,0,1,1,68124,3,1,-8,-10,13,138,NA,998,3,3,1,20,1,36,1998,1,1,350.475,63,11,1,1,74,1,1,1,2,2,0,0,0,0,0,0,0,64,"H",0,1,1,2,NA,1,0,2,0,"2G1WW12M2W91",17,0,4,19,1998,NA,3239,"CHEV","MLS","","CP",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",177,20,0,0,0,0
"7008",1,83,NA,170,60,0,30,31,68,"161C",161,0,254,0,0,1,0,1,1,68122,1,1,-8,-22,23,1363,0,998,3,2,1,12,9,481,2004,1,1,16.098,67,1,1,1,74,1,1,2,1,2,0,0,0,0,0,0,0,97,"C",0,1,0,0,NA,1,0,1,0,"1FTPX14524NC",17,0,4,19,2004,NA,NA,"FORD","COF","F15","4C",1,3,NA,2,"","","U","","G",2,"T",44,"O",209,30,0,1,4,1
"7009",1,82,NA,60,170,0,21,30,0,"161C",161,0,209,0,0,NA,0,1,3,68164,1,1,26,-22,34,395,0,998,3,2,1,37,1,471,2007,1,1,16.098,15,11,1,1,74,1,1,4,1,2,0,0,0,0,0,0,0,97,"C",0,1,2,2,NA,0,0,2,0,"2HJYK16307H5",17,0,4,19,2007,NA,NA,"HOND","RID","RTX","PK",1,NA,NA,2,"","","S","","G",2,"T",44,"S",254,31,0,1,4,1
"7010",1,69,NA,90,195,1,1,31,16,"162D",162,0,235,0,0,1,0,1,1,68105,3,4,1,-3,3,34,0,998,2,2,3,7,2,482,1998,1,1,114.079,62,14,1,2,74,3,2,4,2,2,0,0,0,0,0,0,0,48,"D",0,1,1,2,NA,1,0,1,0,"3B7HF13ZXWG2",17,0,4,19,1998,NA,NA,"DODG","RPC","Q15","4C",1,NA,NA,4,"","","U","","G",2,"T",44,"U",183,20,0,1,0,1
"7011",1,68,NA,195,90,1,13,20,0,"162D",162,0,183,0,0,NA,0,1,NA,68105,3,4,-3,-3,4,141,0,998,3,3,3,22,NA,441,2000,1,1,114.079,15,11,1,1,74,1,2,2,2,2,0,0,0,0,0,0,0,48,"D",0,1,1,2,NA,1,0,2,0,"1GMDX03E0YD1",17,0,4,19,2000,NA,NA,"PONT","MON","MON","ES",1,NA,NA,2,"","","K","","G",1,"T",42,"S",235,31,0,1,4,1
"7012",1,87,0,270,170,0,63,14,0,"163K",163,0,194,0,1,NA,0,1,NA,68104,1,1,-53,-19,56,3061,0,998,3,2,1,12,NA,401,1997,1,1,9.507,17,1,1,1,74,1,1,2,1,2,2,3,1,61,6,0,2,72,"K",0,1,2,2,NA,0,1,1,0,"1FMDU34XXVZA",17,0,4,19,1997,NA,NA,"FORD","EPR","EPR","4W",1,3,NA,2,"","","E","","G",1,"T",44,"N",245,16,1,1,3,5
"7013",1,86,0,170,270,0,36,16,0,"163K",163,0,245,0,0,1,0,1,1,68008,1,1,8,-42,43,1386,0,998,3,2,1,20,1,431,1999,2,2,9.507,66,1,1,1,74,1,1,2,1,2,0,0,0,0,0,0,2,97,"K",0,1,0,0,NA,1,0,2,0,"1GNFK16R0XJ3",17,0,4,19,1999,NA,NA,"CHEV","K15","K1S","4W",1,NA,NA,2,"","","E","","G",2,"T",44,"S",194,14,0,2,3,1
"7014",1,68,NA,300,190,0,31,3,0,"164K",164,0,111,0,1,1,0,1,3,68107,3,1,-21,-18,28,513,0,998,3,4,1,41,1,46,1995,2,2,9.507,15,11,1,1,74,3,1,1,1,2,0,0,0,0,0,0,0,56,"K",0,1,1,2,NA,0,0,1,0,"JM1EC4356S04",17,0,5,19,1995,NA,2443,"MAZD","M3R","","CP",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"N",171,20,1,1,3,3
"7015",1,69,NA,190,300,0,15,20,NA,"164K",164,0,171,0,1,1,0,1,1,68005,3,4,6,-17,18,217,0,998,2,4,1,7,9,442,1993,5,5,9.507,62,1,1,2,74,1,1,1,1,2,0,0,0,0,0,0,0,56,"K",0,1,1,2,NA,0,0,2,0,"1B4GH54R7PX5",17,0,4,19,1993,NA,NA,"DODG","CAR","GEL","SV",1,NA,NA,7,"","","M","","G",1,"T",42,"N",111,3,0,0,0,0
"7016",1,88,NA,350,270,0,NA,4,0,"165K",165,0,159,7,1,8,0,1,1,68111,10,0,NA,NA,NA,NA,0,NA,3,2,1,18,8,10,2002,1,1,9.507,17,1,1,1,74,1,1,1,2,2,0,0,0,0,0,0,0,40,"K",0,1,2,2,NA,0,0,1,0,"2G4WB55K7211",17,0,4,19,2002,NA,3438,"BUIC","RLS","","4D",1,2,NA,2,"Y","N","X","F","G",NA,"P",NA,"S",182,4,0,0,3,0
"7017",1,89,NA,270,350,0,NA,4,0,"165K",165,0,182,7,1,1,1,1,2,68111,11,0,NA,NA,NA,NA,0,NA,2,2,1,19,1,3,2005,1,1,9.507,66,1,1,1,74,1,1,1,2,2,0,0,0,0,0,0,0,40,"K",0,1,0,0,NA,0,0,2,0,"1G6KD54Y65U1",17,0,4,19,2005,NA,3978,"CADI","DFW","","4D",1,3,NA,2,"Y","N","L","F","G",NA,"P",NA,"S",159,4,0,1,4,1
"7018",NA,6,NA,998,998,0,NA,31,0,"166K",166,1,188,NA,0,12,1,1,1,68137,0,0,NA,NA,NA,NA,0,NA,0,2,3,20,9,481,1991,2,2,8.219,12,14,4,1,74,2,1,4,2,0,0,0,0,0,0,0,0,56,"K",0,1,0,0,NA,0,0,1,0,"2GCEC19Z0M12",17,0,4,19,1991,NA,NA,"CHEV","GM4","GC1","PC",1,NA,NA,3,"","","A","","G",2,"T",42,"N",NA,NA,0,2,3,1
"7019",1,7,NA,997,997,0,NA,4,3,"167E",167,0,173,7,0,12,0,1,1,29464,5,0,NA,NA,NA,NA,0,NA,3,1,1,7,8,24,2006,1,1,54.604,12,1,4,3,74,1,1,4,1,1,2,4,1,61,12,0,0,72,"E",0,1,5,2,NA,3,1,1,0,"2B3KA43G46H4",17,0,4,19,2006,NA,3718,"DODG","CTL","","4D",1,3,NA,2,"N","N","E","F","G",NA,"P",NA,"O",998,98,0,1,4,2
"7020",1,69,NA,270,30,0,27,2,0,"168F",168,0,117,0,0,98,0,1,3,68131,1,1,5,-28,28,377,0,998,3,3,1,20,2,16,1998,2,2,177.827,62,1,1,1,74,1,1,1,1,2,0,0,0,0,0,0,0,72,"F",0,1,1,2,NA,1,0,1,0,"1G1JC1244WM1",17,0,4,19,1998,NA,2584,"CHEV","C/S","","CP",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",120,4,0,0,0,0
"7021",1,68,NA,30,270,0,27,4,0,"168F",168,0,120,0,0,1,0,1,1,68128,1,1,-21,-17,27,700,0,998,3,3,1,20,1,16,2002,1,1,177.827,15,11,1,1,74,1,1,1,1,2,0,0,0,0,0,0,0,72,"F",0,1,1,2,NA,1,0,2,0,"1G1JF5245271",17,0,4,19,2002,NA,2676,"CHEV","CAS","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",117,2,0,1,4,1
"7022",2,98,NA,180,310,0,NA,21,0,"168F",168,0,267,NA,0,1,0,1,3,68107,11,0,NA,NA,NA,NA,0,NA,4,4,1,20,1,461,2003,0,1,177.827,66,5,1,1,74,1,1,2,1,2,0,0,0,0,0,0,0,64,"F",0,0,1,2,0,1,0,3,0,"1GAHG35U2311",17,0,4,19,2003,NA,NA,"CHEV","EXP","EX3","SV",1,NA,NA,2,"","","U","","G",2,"T",42,"S",120,4,NA,NA,NA,NA
"7023",3,98,NA,180,310,0,15,4,0,"168F",168,0,148,0,0,1,0,1,1,68048,1,1,4,-11,12,152,NA,998,4,4,1,18,1,10,1984,0,7,177.827,66,5,1,1,74,1,1,2,1,2,0,0,0,0,0,0,0,64,"F",0,0,1,2,0,1,0,4,0,"1G4AM69A8EH5",17,0,4,19,1984,NA,3210,"BUIC","RLM","","4D",NA,NA,NA,NA,"","","","2","G",NA,"P",NA,"",120,4,NA,NA,NA,NA
"7024",4,98,NA,200,60,0,3,15,0,"168F",168,0,219,0,0,1,0,1,3,68128,3,4,2,-3,3,17,0,998,1,4,1,7,1,422,1998,0,5,177.827,66,5,1,1,74,1,1,2,1,2,0,0,0,0,0,0,0,64,"F",0,0,1,2,0,1,0,5,0,"1B4HS28Z0WF1",17,0,4,19,1998,NA,NA,"DODG","DUR","DUR","4W",1,NA,NA,3,"","","E","","G",2,"T",44,"U",117,2,NA,NA,NA,NA
"7025",1,11,NA,90,270,1,30,4,0,"169H",169,0,165,0,0,12,0,1,NA,68154,11,0,NA,NA,NA,NA,4,NA,3,2,3,20,NA,2,1982,2,2,463.986,12,1,4,1,74,1,2,1,2,0,0,0,0,0,0,0,0,40,"H",0,1,0,0,NA,0,0,1,0,"2G1AN69K2C11",17,0,4,19,1982,NA,3491,"CHEV","CCL","","4D",NA,NA,NA,NA,"","","","2","G",NA,"P",NA,"",998,98,0,0,4,NA
"7026",2,1,23,998,998,0,52,31,3,"170K",170,1,188,0,1,3,1,1,1,68164,1,4,0,-52,52,2167,0,998,3,2,3,12,3,481,1997,2,2,8.219,13,14,4,2,74,3,1,2,2,0,0,0,0,0,0,0,0,40,"K",0,1,0,0,NA,0,0,1,0,"1FTDX1764VKA",17,0,4,19,1997,NA,NA,"FORD","COF","F15","3C",1,NA,NA,4,"","","E","","G",1,"T",42,"N",998,98,2,2,3,5
"7027",1,69,NA,90,210,0,27,31,0,"171D",171,0,227,0,0,1,0,1,1,68106,3,4,10,-27,29,875,0,998,3,2,3,20,1,481,1989,1,1,15.041,62,1,1,1,74,1,1,4,2,1,0,0,0,0,0,0,0,48,"D",0,1,1,2,NA,1,0,1,0,"2GCEC14H4K11",17,0,4,19,1989,NA,NA,"CHEV","GM4","GC1","PK",1,NA,NA,3,"","","A","","G",2,"T",42,"N",115,3,0,1,6,1
"7028",1,68,NA,210,90,0,NA,3,0,"171D",171,0,115,7,0,1,0,1,3,68105,11,0,NA,NA,NA,NA,0,NA,2,3,3,52,11,37,1991,2,2,15.041,15,11,1,1,74,1,1,2,2,1,0,0,0,0,0,0,0,48,"D",0,1,1,2,NA,1,0,2,0,"4A3CS54U0ME0",17,0,4,19,1991,NA,2745,"MITS","EGS","","2H",1,2,NA,5,"Y","N","P","T","G",NA,"P",NA,"N",227,31,0,1,3,2
"7029",1,89,NA,180,270,0,16,4,0,"172F",172,0,139,0,0,1,0,1,1,68132,1,1,18,-15,23,160,0,998,3,3,3,21,1,24,2001,2,2,174.334,66,1,1,1,74,1,1,2,1,2,0,0,0,0,0,0,0,64,"F",0,1,1,2,NA,1,0,1,0,"1G3NL52T11C2",17,0,4,19,2001,NA,3022,"OLDS","A/G","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",121,4,0,1,4,2
"7030",1,88,NA,270,180,0,28,4,0,"172F",172,0,121,0,0,NA,0,1,1,68132,1,1,-15,-18,24,817,0,998,3,3,3,22,1,16,1997,5,5,174.334,17,1,1,1,74,1,1,2,1,2,0,0,0,0,0,0,0,56,"F",0,1,1,2,NA,1,0,2,0,"1G2JB5242V76",17,0,4,19,1997,NA,2602,"PONT","SFS","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",139,4,0,2,4,1
"7031",1,88,NA,270,180,0,13,4,0,"173H",173,0,173,0,0,1,0,1,3,68107,1,1,-9,-16,18,164,0,998,3,5,1,12,1,16,1991,1,1,454.872,66,1,1,1,74,1,1,2,2,2,0,0,0,0,0,0,0,48,"H",0,1,1,2,NA,0,0,1,0,"2FACP74F0MX1",17,0,4,19,1991,NA,3841,"FORD","CVL","","4D",1,NA,NA,5,"N","N","M","F","G",NA,"P",NA,"N",155,30,0,1,0,1
"7032",1,89,NA,180,270,0,24,30,0,"173H",173,0,155,0,0,1,0,1,3,68107,1,1,17,-10,20,375,0,998,3,2,1,23,1,471,1994,1,1,454.872,17,1,1,1,74,1,1,4,1,2,0,0,0,0,0,0,0,48,"H",0,1,1,2,NA,0,0,2,0,"1GTCS14W0R85",17,0,4,19,1994,NA,NA,"GMC","SON","SON","PK",1,NA,NA,4,"","","A","","G",1,"T",42,"N",173,4,0,0,0,0
"7033",2,87,2,997,997,0,NA,30,0,"174H",174,0,149,7,0,1,1,1,1,68144,5,0,NA,NA,NA,NA,0,NA,3,2,3,20,10,471,2000,2,2,454.872,17,1,1,1,74,1,1,4,1,2,2,1,1,61,6,0,0,48,"H",0,1,2,2,NA,1,1,1,0,"1GCCS1944Y81",17,0,4,19,2000,NA,NA,"CHEV","S","S14","PC",1,NA,NA,2,"","","U","","G",1,"T",42,"S",998,98,0,1,0,1
"7034",1,86,NA,85,165,0,13,15,0,"174H",174,0,234,0,0,NA,0,1,NA,68154,1,1,1,-7,7,189,0,998,4,2,3,20,NA,421,2002,0,1,454.872,66,14,1,1,74,2,1,4,1,2,0,0,0,0,0,0,0,48,"H",0,0,0,0,NA,1,0,2,0,"1GNEK13Z02J3",17,0,4,19,2002,NA,NA,"CHEV","KTA","KTA","4W",1,3,NA,2,"","","K","","F",2,"T",44,"S",149,30,NA,NA,NA,NA
"7035",1,68,NA,50,270,0,40,4,0,"175J",175,0,127,0,0,1,0,1,1,68117,1,1,-22,-26,34,1182,0,998,3,3,3,63,1,32,2004,4,4,8.119,15,11,1,1,74,1,1,1,1,2,0,0,0,0,0,0,0,64,"J",0,1,1,2,NA,0,0,1,0,"KNAFE1216450",17,0,5,19,2004,NA,2701,"KIA","SLE","","4D",1,NA,NA,5,"Y","N","E","F","G",NA,"P",NA,"N",203,14,2,4,3,5
"7036",1,69,NA,270,50,0,15,14,0,"175J",175,0,203,0,0,NA,0,1,NA,68137,1,1,4,-24,24,209,0,998,3,3,3,12,NA,401,1998,2,2,8.119,62,1,1,1,74,1,1,1,1,2,0,0,0,0,0,0,0,40,"J",0,1,1,2,NA,0,0,2,0,"1FMZU35P9WZC",17,0,4,19,1998,NA,NA,"FORD","EPR","EPR","4W",1,3,NA,2,"","","E","","G",1,"T",44,"N",127,4,0,2,4,1
"7037",1,1,0,998,998,0,33,4,2,"176K",176,1,90,0,0,1,0,1,2,68108,1,1,0,-33,33,530,0,998,3,5,1,20,1,34,2000,1,1,8.219,13,1,2,1,74,1,1,2,2,0,0,0,0,0,0,0,0,56,"K",0,1,0,0,NA,0,0,1,0,"2C1MR5222Y67",17,0,4,19,2000,NA,1984,"CHEV","MEL","","4D",1,NA,NA,5,"Y","N","E","F","G",NA,"P",NA,"S",998,98,1,1,3,3
"7038",2,1,NA,160,180,0,NA,3,0,"177K",177,0,111,8,1,NA,0,1,1,68134,98,0,NA,NA,NA,NA,0,NA,3,4,1,49,7,33,1989,3,3,8.219,53,16,4,2,74,1,1,1,1,0,0,0,0,0,0,0,0,97,"K",0,1,0,0,NA,2,0,1,0,"JT2ST67L7K73",17,0,5,19,1989,NA,2524,"TOYT","CGF","","2L",1,3,7,1,"Y","N","A","F","G",NA,"P",NA,"N",998,98,2,3,3,5
"7039",3,98,NA,180,190,0,NA,30,3,"177K",177,0,158,7,0,1,0,1,1,62988,98,0,NA,NA,NA,NA,0,NA,4,4,1,49,2,472,1999,0,2,8.219,61,1,1,1,74,1,1,1,1,0,0,0,0,0,0,0,0,97,"K",0,0,0,0,NA,2,0,2,0,"4TAWM72N6XZ4",17,0,4,19,1999,NA,NA,"TOYT","TAC","XTR","PC",1,2,NA,5,"","","U","","G",1,"T",44,"N",111,3,NA,NA,NA,NA
"7040",1,68,NA,245,90,0,31,4,0,"178C",178,0,107,0,0,2,0,1,1,68154,1,1,-10,-27,29,478,0,998,3,3,1,63,1,33,2005,1,1,13.593,15,11,1,1,74,1,1,1,2,2,0,0,0,0,0,0,0,64,"C",0,1,1,2,NA,0,0,1,0,"KNADC1254563",17,0,5,19,2005,NA,2403,"KIA","RIO","","4D",1,NA,NA,5,"Y","N","E","F","G",NA,"P",NA,"N",167,14,0,1,4,1
"7041",1,69,NA,90,245,0,17,14,0,"178C",178,0,167,0,0,NA,0,1,NA,68022,1,1,3,-19,19,277,0,998,3,3,1,53,NA,404,2002,2,2,13.593,62,1,1,1,74,1,1,1,2,2,0,0,0,0,0,0,0,64,"C",0,1,1,2,NA,0,0,2,0,"JS3TX92V7241",17,0,5,19,2002,NA,NA,"SUZI","XL7","TRD","4W",1,2,NA,5,"","","E","","G",1,"T",44,"S",107,4,0,1,0,7
"7042",1,88,NA,90,0,0,14,4,5,"179C",179,0,152,0,0,1,0,1,1,68132,1,1,-13,-11,17,358,0,998,3,3,1,42,1,31,2005,1,1,8.119,66,1,1,1,74,1,1,4,1,2,0,0,0,0,0,0,0,48,"C",0,1,1,2,NA,3,0,1,0,"WDBRF81J55F6",17,0,5,19,2005,NA,3360,"MERZ","24M","","4D",1,3,NA,2,"N","Y","V","F","G",NA,"P",NA,"S",224,31,1,1,3,3
"7043",1,89,NA,0,90,0,18,31,0,"179C",179,0,224,0,0,NA,0,1,1,68005,1,1,8,-9,12,325,0,998,3,3,1,12,1,481,2001,1,1,8.119,17,1,1,1,74,1,1,1,1,2,0,0,0,0,0,0,0,48,"C",0,1,1,2,NA,3,0,2,0,"3FTRF17W81MA",17,0,4,19,2001,NA,NA,"FORD","COF","F15","PK",1,NA,NA,2,"","","U","","G",2,"T",42,"O",152,4,0,1,4,1
"7044",1,2,NA,998,998,0,31,2,0,"180D",180,1,161,0,0,1,0,1,1,68111,1,1,0,-31,31,657,0,998,3,4,1,14,3,4,1993,1,1,18.575,13,1,4,2,74,1,1,4,2,2,0,0,0,0,0,0,0,56,"D",0,1,0,0,NA,0,0,1,0,"1MEPM6244PH6",17,0,4,19,1993,NA,3800,"MERC","XR7","","2D",1,3,NA,5,"N","N","P","F","G",NA,"P",NA,"N",998,98,0,1,3,1
"7045",1,68,0,315,180,0,24,4,0,"181D",181,0,184,0,0,NA,0,1,1,68034,1,1,-12,-21,24,647,0,998,3,4,1,14,NA,6,2004,1,1,18.575,15,11,1,1,74,1,1,1,1,2,0,0,0,0,0,0,1,89,"D",0,1,1,2,NA,1,0,1,0,"2MEFM75WX4X6",17,0,4,19,2004,NA,4094,"MERC","MGL","","4D",1,NA,NA,2,"N","N","E","F","G",NA,"P",NA,"N",206,30,1,1,2,4
"7046",1,69,0,180,315,0,21,30,2,"181D",181,0,206,0,0,1,0,1,1,68114,1,1,4,-21,21,428,0,998,3,2,1,35,9,471,2006,1,1,18.575,62,1,1,1,74,1,1,1,1,2,0,0,0,0,0,0,1,89,"D",0,1,1,2,NA,1,0,2,0,"1N6AD06W16C4",17,0,4,19,2006,NA,NA,"NISS","FRT","KEO","PC",1,NA,NA,2,"","","K","","G",1,"T",44,"N",184,4,0,1,3,1
"7047",1,87,NA,0,270,0,4,15,0,"182E",182,0,234,0,0,3,0,1,1,51503,1,3,-11,-2,11,34,0,998,3,2,1,20,2,421,2003,3,3,66.11,17,1,1,1,74,1,1,4,2,2,0,0,0,0,0,0,0,48,"E",0,1,1,2,NA,3,0,1,0,"1GNEK13Z13R3",17,0,4,19,2003,NA,NA,"CHEV","KTA","KTA","4W",1,3,NA,2,"","","4","","F",2,"T",44,"S",206,14,0,1,6,1
"7048",1,86,NA,270,0,0,21,14,0,"182E",182,0,206,0,0,1,0,1,2,68116,1,3,2,-12,12,417,0,998,3,4,1,2,7,404,2006,1,1,66.11,66,1,1,2,74,1,1,4,2,2,2,1,1,61,3,0,0,48,"E",0,1,1,2,NA,3,1,2,0,"1J4GR48K36C2",17,0,4,19,2006,NA,NA,"JEEP","GCK","LCF","4W",1,3,NA,2,"","","E","","G",1,"T",44,"U",234,15,0,1,4,1
"7049",1,2,NA,998,998,0,NA,2,0,"183H",183,6,139,7,1,1,0,1,3,68147,9,0,NA,NA,NA,NA,0,NA,3,2,3,22,3,18,1999,2,2,561.755,13,1,4,3,74,1,1,1,1,0,0,0,0,0,0,0,0,97,"H",0,1,0,0,NA,1,0,1,0,"1G2NE12T8XM7",17,0,4,19,1999,NA,3052,"PONT","GAS","","CP",1,NA,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",998,98,0,0,0,0
"7050",1,87,0,180,90,0,NA,2,0,"184B",184,0,143,7,0,NA,0,1,1,68131,11,0,NA,NA,NA,NA,0,NA,2,3,3,22,NA,18,1994,1,1,10.8,66,1,1,1,74,1,1,1,1,2,0,0,0,0,0,0,1,40,"B",0,1,1,2,NA,0,0,1,0,"1G2NW15M0RC8",17,0,4,19,1994,NA,2822,"PONT","GAG","","CP",1,NA,NA,2,"Y","N","D","F","G",NA,"P",NA,"N",244,31,1,1,1,6
"7051",1,86,NA,90,180,0,NA,31,3,"184B",184,0,244,7,0,NA,0,1,3,68104,11,0,NA,NA,NA,NA,0,NA,2,5,3,12,NA,481,2000,1,1,10.8,17,1,1,1,74,1,1,4,1,2,2,4,1,68,4,0,0,56,"B",0,1,1,2,NA,0,1,2,0,"1FTNX20L4YED",17,NA,4,19,2000,NA,NA,"FORD","SRW","F2S","4C",1,NA,NA,5,"","","E","","G",2,"T",42,"O",143,2,0,0,0,0
"7052",1,83,NA,0,230,0,15,4,0,"185C",185,0,121,0,0,NA,0,1,NA,68132,1,1,-3,-17,17,108,4,998,3,2,1,12,NA,37,2005,1,1,23.567,67,1,1,1,74,1,1,4,1,2,0,0,0,0,0,0,0,72,"C",0,1,0,0,NA,1,0,1,0,"1FAFP34N05W2",17,0,4,19,2005,NA,2677,"FORD","ZX4","","4D",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"O",161,31,0,1,4,1
"7053",1,82,NA,230,0,0,13,31,0,"185C",185,0,161,0,0,1,0,1,1,68142,1,1,9,-8,12,235,1,998,3,3,1,7,1,481,1986,2,2,23.567,15,11,1,1,74,3,1,4,2,2,0,0,0,0,0,0,0,40,"C",0,1,2,2,NA,0,0,2,0,"1B7FD14H1GS1",17,0,4,19,1986,NA,NA,"DODG","D15","D15","PK",1,NA,NA,1,"","","A","","G",1,"T",42,"N",121,4,0,1,4,2
"7054",3,98,22,998,998,0,NA,4,0,"186J",186,4,147,7,1,NA,1,1,2,68110,9,0,NA,NA,NA,NA,0,NA,3,3,3,7,NA,43,2005,1,1,10.311,13,12,4,1,74,1,1,4,2,0,1,4,6,51,2,0,1,40,"J",0,1,0,0,NA,3,3,1,0,"1B3EL46XX5N6",17,0,4,19,2005,NA,3093,"DODG","SRX","","4D",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"O",998,98,0,1,3,2
"7055",1,2,21,998,998,0,NA,14,0,"187K",187,0,213,NA,0,NA,1,1,1,51510,10,0,NA,NA,NA,NA,0,NA,2,3,3,20,NA,403,2002,1,1,13.917,13,14,4,4,74,2,1,2,1,1,1,4,1,61,4,0,0,97,"K",0,1,0,0,NA,3,1,1,0,"1GNDT13S4224",17,0,4,19,2002,NA,NA,"CHEV","TRL","TRB","4W",1,3,NA,2,"","","K","","G",1,"T",44,"S",998,98,1,1,3,3
"7056",1,6,26,998,998,0,39,31,0,"188J",188,0,228,0,1,11,1,1,1,68105,1,4,-7,-38,39,1509,0,998,3,2,2,20,1,481,2003,1,1,8.119,12,1,4,1,74,1,1,4,1,0,0,0,0,0,0,0,0,97,"J",0,1,0,0,NA,0,0,1,0,"2GCEK19T7313",17,0,4,19,2003,NA,NA,"CHEV","SIL","SK1","4C",1,NA,NA,2,"","","4","","G",2,"T",44,"S",998,98,0,1,3,2
"7057",1,6,NA,998,998,0,38,20,0,"189K",189,1,163,0,0,NA,0,1,NA,68152,1,1,0,-38,38,1015,0,998,3,2,3,7,NA,442,1998,1,1,8.219,12,1,4,1,74,1,1,2,2,0,0,0,0,0,0,0,0,40,"K",0,1,0,0,NA,0,0,1,0,"2B4FP25B2WR5",17,0,4,19,1998,NA,NA,"DODG","CAR","CAR","SV",1,NA,NA,5,"","","E","","G",1,"T",42,"N",998,98,0,1,3,2
"7058",1,86,13,180,270,0,25,31,0,"190E",190,0,192,0,1,97,1,1,2,68122,1,1,14,-17,22,853,0,998,3,3,3,12,1,481,1995,1,1,46.219,17,1,1,1,74,1,1,4,1,2,0,0,0,0,0,0,0,56,"E",0,1,1,2,NA,1,0,1,0,"1FTEF15N4SNB",17,0,4,19,1995,NA,NA,"FORD","COF","F15","PK",1,NA,NA,3,"","","M","","G",2,"T",42,"N",140,4,0,0,0,0
"7059",1,87,NA,270,180,0,24,4,0,"190E",190,0,140,0,0,1,0,1,1,68122,1,1,-23,-19,30,338,0,998,2,3,3,22,1,18,2003,1,1,46.219,66,1,1,1,74,1,1,2,1,2,0,0,0,0,0,0,0,56,"E",0,1,1,2,NA,1,0,2,0,"1G2NF52E83C1",17,0,4,19,2003,NA,3116,"PONT","SE1","","4D",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"S",192,31,0,1,4,1
