"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FUELPRE1","FUELPRE2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","VEHNO","WHEELBAS","VERSION"
"1511",1,NA,0,147," 35H",35,104,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,43,1437.153,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","A","","O","",1,262,28
"1512",1,NA,0,170," 36K",36,35,0,66,42,30,18,6,0,-53,160,11,NA,160,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,340,NA,43,43.362,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","E","","E","",1,310,28
"1513",1,NA,0,154," 37G",37,145,0,1,0,12,10,1,3,2,152,12,NA,152,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,43,2473.215,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,278,28
"1514",2,1,0,158," 37G",37,142,0,13,7,14,11,5,5,0,156,12,6,156,1,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,3,1,0,180,43,2473.215,3,4,1,1,1,2,0,156,"D","D","G","E","E","W","W",2,274,28
"1515",2,3,0,NA," 37G",37,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","9",NA,NA,NA,NA,1,NA,1,NA,NA,2,4,NA,NA,43,2473.215,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","G","9","9","9","9",3,260,28
"1516",3,NA,0,147," 37G",37,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,3,NA,NA,NA,43,2473.215,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",4,261,28
"1517",1,NA,0,156," 38H",38,110,0,0,4,9,11,10,7,22,150,6,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,43,3479.357,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,272,28
"1518",1,NA,0,155," 38H",38,136,0,6,3,2,2,1,1,0,150,12,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,43,3479.357,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,270,28
"1519",1,NA,0,148," 39E",39,195,0,0,0,28,18,10,4,94,231,1,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,43,361.233,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,262,28
"1520",1,NA,0,158," 39E",39,68,0,22,30,45,47,45,52,-29,146,11,NA,146,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,340,NA,43,361.233,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",2,286,28
"1521",1,NA,0,158," 40F",40,118,0,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,230,NA,43,901.913,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","W","",1,269,28
"1522",2,1,0,154," 40F",40,110,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,998,2,1,NA,NA,NA,0,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,1,998,30,43,901.913,0,0,5,3,5,5,155,112,"Y","F","F","D","E","O","W",2,262,28
"1523",1,NA,0,150," 41H",41,116,0,1,1,1,1,1,3,22,158,12,NA,158,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,43,2913.102,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,276,28
"1524",2,1,0,153," 41H",41,130,0,4,9,5,3,3,1,0,156,12,6,156,1,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,3,1,0,180,43,2913.102,0,4,5,5,0,0,-23,156,"D","D","H","E","E","W","W",2,262,28
"1525",2,NA,0,157," 41H",41,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,43,2913.102,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",3,280,28
"1526",1,NA,0,148," 42F",42,135,0,5,2,1,1,1,3,0,136,12,NA,136,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,43,609.323,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,262,28
"1527",1,NA,0,146," 42F",42,136,0,0,9,13,15,10,5,51,158,9,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,270,NA,43,609.323,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",2,260,28
"1528",1,NA,0,152," 43H",43,80,0,0,0,1,12,15,16,26,138,6,NA,138,2,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,43,1968.062,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,260,28
"1529",1,NA,0,154," 43H",43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,43,1968.062,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",2,290,28
"1530",1,NA,0,150," 44H",44,62,0,0,8,14,19,23,7,175,122,10,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,43,1968.062,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",1,258,28
"1531",1,NA,0,167," 44H",44,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,43,1968.062,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","W","",2,365,28
"1532",1,NA,0,148," 45B",45,250,0,5,37,46,34,21,0,-93,308,4,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,130,NA,43,41.326,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","B","A","","W","",2,267,28
"1533",1,NA,0,155," 46C",46,106,0,49,49,52,43,33,16,0,156,11,NA,156,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,43,38.635,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,271,28
"1534",1,NA,0,160," 46C",46,54,0,20,16,9,6,4,0,-40,144,10,NA,144,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,310,NA,43,38.635,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",2,280,28
"1535",1,NA,0,155," 47H",47,61,0,2,4,12,7,1,0,-78,94,2,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,60,NA,43,5428.868,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,266,28
"1536",1,NA,0,155," 47H",47,47,0,8,13,22,30,39,35,36,160,12,NA,160,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,43,5428.868,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","W","",2,272,28
"1537",3,2,0,148," 48E",48,144,1,NA,NA,NA,NA,NA,NA,NA,NA,11,2,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,48,320,70,43,272.943,NA,NA,NA,NA,NA,NA,NA,NA,"Z","Z","E","E","E","W","W",1,273,28
"1538",3,NA,0,147," 48E",48,33,0,0,2,1,0,0,0,-60,150,12,NA,150,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,43,272.943,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","E","",2,260,28
"1539",1,2,0,153," 49F",49,133,0,25,26,24,23,26,16,0,150,11,9,150,2,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,320,270,43,681.473,0,3,6,5,2,0,-2,190,"D","P","F","E","E","W","W",1,275,28
"1540",1,2,0,166," 49F",49,189,0,0,30,28,13,10,0,100,244,2,3,998,3,2,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,50,90,43,681.473,12,11,14,4,2,0,-235,44,"Y","B","F","E","E","W","W",2,296,28
"1541",1,NA,0,160," 50H",50,80,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,43,2201.1,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","D","","O","",1,334,28
"1542",1,2,0,147," 51F",51,110,1,17,25,29,30,28,22,0,150,12,9,150,2,3,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,350,260,43,800.863,11,42,34,27,13,0,73,171,"D","Y","F","E","E","W","W",2,262,28
"1543",2,5,0,152," 51F",51,118,0,19,20,31,24,14,11,0,150,12,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,4,10,NA,43,800.863,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","F","E","9","W","9",3,285,28
"1544",5,4,0,154," 51F",51,139,0,3,4,0,4,3,13,-2,160,12,3,160,1,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,3,2,350,80,43,800.863,0,2,7,10,8,1,-172,79,"D","B","F","E","E","W","W",4,257,28
"1545",3,NA,0,147," 51F",51,30,0,0,0,1,5,9,0,40,130,1,NA,130,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,43,800.863,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",5,262,28
"1546",1,NA,0,148," 52G",52,152,0,0,9,11,10,9,0,0,152,12,NA,152,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,43,1838.705,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,262,28
"1547",1,2,0,158," 52G",52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,NA,NA,43,1838.705,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","G","9","9","9","9",2,274,28
"1548",2,NA,0,152," 52G",52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,43,1838.705,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",3,267,28
"1549",1,NA,0,157," 53H",53,64,0,51,44,29,17,4,0,-40,152,6,NA,152,5,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,43,2586.719,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",2,274,28
"1550",1,NA,0,161," 54E",54,59,0,4,8,8,10,10,11,158,97,1,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,40,NA,43,305.036,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","W","",2,264,28
"1551",1,NA,0,170," 55G",55,112,0,12,2,2,0,0,0,-30,180,11,NA,180,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,43,1748.569,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,353,28
"1552",1,NA,0,157," 55G",55,90,0,0,2,13,14,6,0,-146,117,4,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,110,NA,43,1748.569,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",2,284,28
"1553",1,NA,0,150," 56H",56,42,0,62,64,69,78,78,68,0,150,81,NA,150,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,43,2459.915,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,271,28
"1554",1,NA,0,153," 57K",57,103,0,86,89,91,87,70,53,0,146,12,NA,146,5,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,43,146.95,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,260,28
"1555",1,NA,0,158," 57K",57,125,0,66,66,63,53,41,24,0,146,12,NA,146,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,350,NA,43,146.95,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",2,286,28
"1556",1,NA,0,160," 58E",58,50,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,270,NA,43,381.13,NA,NA,NA,NA,NA,NA,NA,NA,"B","","E","E","","W","",1,280,28
"1557",1,NA,0,NA," 58E",58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,43,381.13,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",2,272,28
"1558",1,NA,0,141," 59G",59,132,0,2,1,10,5,1,1,0,140,12,NA,140,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,43,2184.763,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,230,28
"1559",1,NA,1,174," 59G",59,130,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,180,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,NA,43,2184.763,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","L","","W","",2,351,28
"1560",1,NA,0,145," 60F",60,86,0,0,0,7,14,19,21,1,140,12,NA,140,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,43,2861.486,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,247,28
"1561",1,2,0,159," 60F",60,87,0,27,45,50,31,10,0,0,152,11,11,152,2,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,330,340,43,2861.486,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","F","E","9","W","9",2,272,28
"1562",2,NA,0,150," 60F",60,180,0,0,14,7,3,3,1,-29,239,10,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,43,2861.486,NA,NA,NA,NA,NA,NA,NA,NA,"P","","F","E","","W","",3,270,28
"1563",1,NA,0,173," 61K",61,39,0,0,0,1,2,4,5,66,170,1,NA,170,5,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,43,43.362,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","E","",1,300,28
"1564",1,NA,0,155," 61K",61,82,0,0,22,31,43,35,17,19,144,12,NA,144,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,43,43.362,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",2,280,28
"1565",1,2,0,153," 62D",62,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,152,3,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,63,57,0,0,43,191.765,2,1,0,0,1,2,0,152,"R","D","D","W","E","N","W",1,265,28
"1566",3,2,0,160," 63F",63,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,150,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,50,51,NA,350,43,1336.908,6,13,25,25,17,8,0,150,"9","9","F","9","9","9","9",1,278,28
"1567",1,NA,0,151," 63F",63,45,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,90,NA,43,1336.908,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","W","",2,265,28
"1568",1,NA,0,152," 64B",64,92,0,39,50,56,48,34,17,-19,144,12,NA,144,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,43,41.326,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,260,28
"1569",1,NA,0,154," 64B",64,84,0,52,51,50,34,16,2,-33,146,12,NA,146,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,43,41.326,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",2,272,28
"1570",1,2,0,155," 65B",65,114,1,0,14,16,16,0,0,-135,176,3,9,998,3,3,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,90,270,43,41.326,28,29,23,16,10,5,-215,68,"Z","B","B","A","E","W","N",1,272,28
"1571",1,NA,0,155," 66H",66,58,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,43,8216.728,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",1,273,28
"1572",1,NA,0,142," 66H",66,51,0,2,4,5,6,13,24,50,150,12,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,43,8216.728,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","W","",2,272,28
"1573",1,2,0,167," 67K",67,46,1,52,40,40,18,0,0,-51,188,12,NA,188,2,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,17,NA,1,NA,NA,42,42,0,NA,43,43.362,NA,NA,NA,NA,NA,NA,NA,NA,"L","9","K","E","9","W","9",1,365,28
"1574",1,NA,0,155," 68F",68,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,43,821.964,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","A","","O","",1,272,28
"1575",1,NA,0,172," 69H",69,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,43,2654.873,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,303,28
"1576",1,NA,0,153," 69H",69,205,0,0,1,0,3,14,4,-20,222,9,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,270,NA,43,2654.873,NA,NA,NA,NA,NA,NA,NA,NA,"P","","H","E","","W","",2,271,28
"1577",1,NA,0,158," 70D",70,108,0,3,15,29,32,18,4,0,146,12,NA,146,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,43,126.011,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,281,28
"1578",1,NA,0,147," 70D",70,80,0,4,7,12,7,4,0,-19,148,11,NA,148,1,NA,NA,NA,NA,NA,0,0,1,1,"F","",NA,NA,NA,NA,1,15,1,1,NA,1,NA,330,NA,43,126.011,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",2,270,28
"1579",4,2,0,152," 71E",71,28,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,150,6,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,48,78,340,80,43,351.853,0,2,1,1,4,0,-19,215,"L","Z","E","E","E","S","W",1,260,28
"1580",1,NA,0,NA," 72G",72,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,43,2016.939,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",1,265,28
"1581",1,NA,0,157," 72G",72,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,43,2016.939,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",2,270,28
"1582",1,NA,0,153," 74F",74,40,0,0,6,9,15,18,31,47,148,1,NA,148,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,43,830.126,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",1,262,28
"1583",1,NA,0,166," 74F",74,62,0,34,45,45,39,28,10,-17,172,11,NA,172,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,43,830.126,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",2,302,28
"1584",1,2,0,151," 75G",75,22,0,0,0,0,0,1,10,66,152,1,0,152,3,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,51,31,20,998,43,1905.89,NA,NA,NA,NA,NA,NA,NA,NA,"R","D","G","E","E","E","O",1,267,28
"1585",1,NA,0,139," 76H",76,110,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,43,2681.236,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","D","","O","",1,270,28
"1586",1,2,0,NA," 77K",77,99,1,24,24,15,13,13,16,20,176,70,9,176,1,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,310,270,43,43.362,0,8,3,1,2,0,-22,162,"Y","Z","K","E","E","W","W",1,353,28
"1587",1,2,0,152," 77K",77,240,1,0,17,30,13,4,8,38,240,1,3,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,40,90,43,43.362,6,3,0,0,0,0,-153,118,"Y","Z","K","E","E","W","W",2,270,28
"1588",2,1,0,142," 78F",78,75,0,42,15,11,4,0,0,-30,154,12,NA,154,2,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,44,68,0,NA,43,1070.699,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","F","E","9","W","9",1,300,28
"1589",1,NA,0,162," 79G",79,155,0,0,1,8,10,6,0,141,155,10,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,43,2458.223,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,286,28
"1590",1,NA,0,158," 79G",79,81,0,8,7,11,14,17,23,42,154,1,NA,154,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,43,2458.223,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",2,277,28
"1591",1,NA,0,155," 80E",80,119,0,19,19,18,18,14,18,0,160,10,NA,160,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,310,NA,43,255.185,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,266,28
"1592",1,2,0,170," 80E",80,190,0,0,26,29,22,9,0,17,273,1,0,998,3,2,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,40,998,43,255.185,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","E","E","A","W","O",2,320,28
"1593",1,NA,0,158," 81F",81,105,0,3,40,27,19,11,5,30,148,1,NA,148,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,49,NA,20,NA,43,637.135,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,277,28
"1594",1,NA,0,152," 82H",82,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,43,2057.892,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,264,28
