"","VERSION","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID"
"6452",25,"the three-lane intersecting roadway.  V1 and V2 entered the intersection.  The",43,179,"E",4,"179E"
"6453",25,"front of V2 impacted the right side of V1 (Event 1).  V1 and V2 then",43,179,"E",5,"179E"
"6454",25,"sideslapped, with the left side of V2 impacting the left side of V1 (Event 2).",43,179,"E",6,"179E"
"6455",25,"V2 continued forward and sideswiped V3, with the left side of V2 impacting the",43,179,"E",7,"179E"
"6456",25,"left side of V3 (Event 3).",43,179,"E",8,"179E"
"6457",25,"V1 was eastbound on a five-lane roadway, negotiating a curve to the left.  V1",43,180,"B",1,"180B"
"6458",25,"departed the roadway to the right.  The front of V1 impacted a utility pole",43,180,"B",2,"180B"
"6459",25,"(Event 1).",43,180,"B",3,"180B"
"6460",25,"V1 was traveling north on a 4-lane one-way road approaching an intersection. V2",43,181,"F",1,"181F"
"6461",25,"was traveling east on a 4-lane one-way road approaching the same intersection.",43,181,"F",2,"181F"
"6462",25,"Both vehicles entered the intersection. The front end of V2 struck the left side",43,181,"F",3,"181F"
"6463",25,"of V1.",43,181,"F",4,"181F"
"6464",25,"V1 was northbound on a residential two-lane roadway, negotiating a curve to the",43,182,"H",1,"182H"
"6465",25,"left.  V1 departed the roadway on the east (Right) side. The front of V1",43,182,"H",2,"182H"
"6466",25,"impacted a mailbox on a wood post (Event 1).  V1 continued north and the front",43,182,"H",3,"182H"
"6467",25,"of V1 impacted a utility pole (Event 2).  V1 came to rest facing north on the",43,182,"H",4,"182H"
"6468",25,"east roadside against the pole.",43,182,"H",5,"182H"
"6469",25,"V1 and V2 were both traveling east on curved 2-lane roadway. V2 was stopped and",43,183,"F",1,"183F"
"6470",25,"ahead of V1. The front end of V1 struck the back end of V2.",43,183,"F",2,"183F"
"6471",25,"V1 and V2 were eastbound in lane three of a three lane divided highway.  V2",43,184,"G",1,"184G"
"6472",25,"stopped in the travel lane for traffic ahead.  The front of V1 impacted the rear",43,184,"G",2,"184G"
"6473",25,"of V2 (Event 1).",43,184,"G",3,"184G"
"6474",25,"V1, V2, and V3 were traveling south in lane 1 of an 8-lane roadway. V3 and V2",43,185,"H",1,"185H"
"6475",25,"were stopped ahead of V1. The front end of V1 struck the back of V2 (event #1).",43,185,"H",2,"185H"
"6476",25,"Subsequently, the front end of V2 struck the back of V3 (event #2).",43,185,"H",3,"185H"
"6477",25,"V1 was traveling southwest in lane 3 of a 3-lane highway approaching an",43,186,"F",1,"186F"
"6478",25,"intersection. V2 was traveling northeast in lane 3 of the same 3-lane highway",43,186,"F",2,"186F"
"6479",25,"approach the same intersection. Both vehicles entered the intersection.  The",43,186,"F",3,"186F"
"6480",25,"front end of V1 struck the right side of V2.",43,186,"F",4,"186F"
"6481",25,"V1, V2, V3, and V4 were all traveling northeast in lane 2 of a 3-lane highway",43,187,"G",1,"187G"
"6482",25,"exit ramp approaching an intersection. V1 was the lead vehicle and was",43,187,"G",2,"187G"
"6483",25,"chronologically followed by V2, V3 and V4. The front end of V2 struck the back",43,187,"G",3,"187G"
"6484",25,"end of V1 (event #1). Subsequently, the front end of V3 struck the back end of",43,187,"G",4,"187G"
"6485",25,"V2 (event #2). Finally, the front end of V4 struck the back end of V3 (event",43,187,"G",5,"187G"
"6486",25,"#3).",43,187,"G",6,"187G"
"6487",25,"V1 was traveling northwest towards an intersection in lane five of a six-lane",43,188,"G",1,"188G"
"6488",25,"divided roadway.  V2 was traveling southeast towards the same intersection in",43,188,"G",2,"188G"
"6489",25,"lane four of a six-lane divided roadway.  Both vehicles entered the",43,188,"G",3,"188G"
"6490",25,"intersection.  The front of V1 impacted the left side of V2 (Event 1)",43,188,"G",4,"188G"
"6491",25,"V1 was traveling east in lane three of a three-lane divided highway.  V2 was",43,189,"H",1,"189H"
"6492",25,"stopped for traffic ahead facing east in lane three of the same roadway.  The",43,189,"H",2,"189H"
"6493",25,"front of V1 impacted the rear of V2 (Event 1).",43,189,"H",3,"189H"
"6494",25,"V1 was eastbound negotiating a roundabout when it departed the roadside and",43,190,"K",1,"190K"
"6495",25,"struck a tree with its front end.",43,190,"K",2,"190K"
"6496",25,"V1 was eastbound towards an intersection in lane three of a six-lane roadway.",43,191,"E",1,"191E"
"6497",25,"V2 was westbound towards the same intersection in lane three of a three-lane",43,191,"E",2,"191E"
"6498",25,"divided roadway.  Both vehicles entered the intersection, with V1 initiating a",43,191,"E",3,"191E"
"6499",25,"left turn.  The front of V2 impacted the right side of V1.",43,191,"E",4,"191E"
"6500",25,"V1 was eastbound towards an intersection in lane three of a five-lane roadway.",43,192,"F",1,"192F"
"6501",25,"V2 was westbound towards the same intersection in lane two of a five-lane",43,192,"F",2,"192F"
"6502",25,"roadway.  V3 and V4 were stopped facing south at the same intersection in lanes",43,192,"F",3,"192F"
"6503",25,"one and two, respectively.  V1 and V2 entered the intersection, with V1",43,192,"F",4,"192F"
"6504",25,"initiating a left turn.  The front of V2 impacted the right side of V1 (Event",43,192,"F",5,"192F"
"6505",25,"1).  V1 was redirected into a clockwise yaw and the rear of V1 impacted the",43,192,"F",6,"192F"
"6506",25,"front of V4 (Event 2).  V1 continued traveling west and the right side of V1",43,192,"F",7,"192F"
"6507",25,"impacted the left side of V3 (Event 3).",43,192,"F",8,"192F"
"6508",25,"V1, V2, and V3 were al traveling east on a 2-lane road. V3 was the lead vehicle",43,193,"H",1,"193H"
"6509",25,"and stopped in the lane. The front end of V1 struck the back end of V2 (event",43,193,"H",2,"193H"
"6510",25,"#1). Subsequently, the front end of V2 struck the end of V3 (event #2).",43,193,"H",3,"193H"
"6511",25,"V1 was southbound on a 4-lane undivided roadway curved left. V2 was northbound",43,194,"B",1,"194B"
"6512",25,"on the same roadway negotiating a curve right. V1 departed the right side (west)",43,194,"B",2,"194B"
"6513",25,"roadway and its front end struck a steel guardrail (event #1). V1 continued",43,194,"B",3,"194B"
"6514",25,"south and entered the northbound lanes. The front end of V1 struck the front end",43,194,"B",4,"194B"
"6515",25,"of V2 (event #2).  Subsequently, V1 rolled right 2-quarter turns (event #3) and",43,194,"B",5,"194B"
"6516",25,"came to rest on its roof.",43,194,"B",6,"194B"
"6517",25,"V1 was traveling southeast on a two-lane roadway, negotiating a curve to the",43,195,"B",1,"195B"
"6518",25,"left.  V2 was traveling northwest on the same roadway, negotiating a curve to",43,195,"B",2,"195B"
"6519",25,"the right.  The front of V1 impacted the front of V2 (Event 1).",43,195,"B",3,"195B"
"6520",25,"V1 was eastbound towards a ""T"" intersection on a two-lane roadway.  V1 departed",43,196,"K",1,"196K"
"6521",25,"the end of the roadway at the intersection.  The front of V1 impacted a tree",43,196,"K",2,"196K"
"6522",25,"(Event 1).  V1 then experienced a minor post-crash fire limited to the engine",43,196,"K",3,"196K"
"6523",25,"compartment (Event 2).",43,196,"K",4,"196K"
"6524",25,"V1 was traveling southeast, negotiating a curve to the right.  V1 lost control",43,197,"K",1,"197K"
"6525",25,"in the curve, entered a counterclockwise yaw, and departed the roadway to the",43,197,"K",2,"197K"
"6526",25,"left.  V1 then tripped into a right side leading rollover (Event 1).  As V1 was",43,197,"K",3,"197K"
"6527",25,"inverted during the rollover, the left side of V1 impacted a 15cm pine tree",43,197,"K",4,"197K"
"6528",25,"(Event 2).  V1 came to rest on the north roadside on its wheels.",43,197,"K",5,"197K"
"6529",25,"V1 was traveling west on a 3-lane undivided road approaching a 4-way",43,198,"E",1,"198E"
"6530",25,"intersection. V2 was traveling north on a 2-lane divided road approaching the",43,198,"E",2,"198E"
"6531",25,"same intersection.  Both vehicles entered the intersection. The front end of V2",43,198,"E",3,"198E"
"6532",25,"struck the left side of V1.",43,198,"E",4,"198E"
"6533",25,"V1 was traveling south on a 2-lane divided roadway when its front end struck a",43,199,"G",1,"199G"
"6534",25,"deer (event #1) in the road.",43,199,"G",2,"199G"
"6535",25,"V1 was southbound on a two-lane roadway, negotiating a curve to the left.  V1",43,200,"B",1,"200B"
"6536",25,"departed the roadway to the right.  The front of V1 impacted a road sign (Event",43,200,"B",2,"200B"
"6537",25,"1).  V1 continued south and the right side of V1 sideswiped a tree (Event 2),",43,200,"B",3,"200B"
"6538",25,"the front of V1 then impacted three trees (Events 3-5).  V1 was redirected into",43,200,"B",4,"200B"
"6539",25,"a clockwise yaw.  The right side of V1 impacted a utility pole (Event 6).  V1",43,200,"B",5,"200B"
"6540",25,"then caught fire and burned fully (Event 7).",43,200,"B",6,"200B"
"6541",25,"Vehicles 1-6 were all northbound in lane two of a two-lane divided highway.",43,201,"B",1,"201B"
"6542",25,"Vehicles 3-6 were stopped in the roadway due to traffic ahead.  The front of V1",43,201,"B",2,"201B"
"6543",25,"impacted the rear of V2 (Event 1).  V2 was displaced forward and the front of V2",43,201,"B",3,"201B"
"6544",25,"impacted the rear of V3 (Event 2).  V3 was displaced forward and the front of",43,201,"B",4,"201B"
"6545",25,"V3 impacted the rear of V4 (Event 3).  V4 was displaced forward and the front of",43,201,"B",5,"201B"
"6546",25,"V4 impacted the rear of V5 (Event 4).  V5 was displaced forward and the front",43,201,"B",6,"201B"
"6547",25,"of V5 impacted the rear of V6 (Event 5).",43,201,"B",7,"201B"
"6548",25,"V1 and V2 were both traveling east on a rural 2-lane undivided roadway. V1 was",43,203,"H",1,"203H"
"6549",25,"ahead of V2 and stopped in the lane. The front end of V2 struck the back end of",43,203,"H",2,"203H"
"6550",25,"V1.",43,203,"H",3,"203H"
"6551",25,"V1 was westbound on a six-lane roadway when it departed the right (north) side",43,204,"B",1,"204B"
"6552",25,"of the roadway and struck a tree with its front end.",43,204,"B",2,"204B"
"6553",25,"V1, V2 and V3 were northbound in lane three of a divided interstate highway.  A",43,205,"E",1,"205E"
"6554",25,"vehicle in front of V1 stopped in the travel lane to make a U-turn on the grass",43,205,"E",2,"205E"
"6555",25,"median.  V1 stopped in the travel lane.  V2 slowed in the travel lane.  The",43,205,"E",3,"205E"
"6556",25,"front of V3 impacted the rear of V2 (Event 1).  The front of V2 then impacted",43,205,"E",4,"205E"
"6557",25,"the rear of V1 (Event 2).    Note that V2 was a wheelchair adapted minivan",43,205,"E",5,"205E"
"6558",25,"carrying an occupant seated in the second row in a wheelchair.  The additional",43,205,"E",6,"205E"
"6559",25,"measurements of the vehicle adaptations and a description of the wheelchair and",43,205,"E",7,"205E"
"6560",25,"how it was secured are available as images in the Miscellaneous category of V2,",43,205,"E",8,"205E"
"6561",25,"along with images of the wheelchair.",43,205,"E",9,"205E"
"6562",25,"V1 and V2 were both traveling east in lane two of a five lane roadway. V2 was",43,206,"H",1,"206H"
"6563",25,"stopped ahead of V1. The front end of V1 struck the back end of V2.",43,206,"H",2,"206H"
"6564",25,"V1 was northbound on a three-lane roadway.  V1 departed the roadway on the right",43,207,"D",1,"207D"
"6565",25,"(East) side.  V1 returned to the roadway.  V1 then departed the roadway on the",43,207,"D",2,"207D"
"6566",25,"right (East) side a second time.  The front of V1 then impacted a cinderblock",43,207,"D",3,"207D"
"6567",25,"retaining wall (Event 1).",43,207,"D",4,"207D"
"6568",25,"V1 was northbound towards an intersection in lane four of a four-lane divided",43,208,"F",1,"208F"
"6569",25,"roadway.  V2 was southbound towards the same intersection in lane two of a",43,208,"F",2,"208F"
"6570",25,"four-lane divided roadway.  Both vehicles entered the intersection, with V1",43,208,"F",3,"208F"
"6571",25,"initiating a left turn.  The front of V1 impacted the left side of V2 (Event 1).",43,208,"F",4,"208F"
"6572",25,"V1 was westbound on a 2-lane road approach an intersecting road. V2 was stopped",43,209,"G",1,"209G"
"6573",25,"at the intersecting road facing south. V1 turned right at the intersection and",43,209,"G",2,"209G"
"6574",25,"its front end struck the front end of V2 (event1).",43,209,"G",3,"209G"
"6575",25,"V1 was traveling east on a 4-lane divided highway approaching a 4-way",43,210,"K",1,"210K"
"6576",25,"intersection. V2 was traveling north on a 3-lane undivided roadway approaching",43,210,"K",2,"210K"
"6577",25,"the same intersection. Both vehicles entered the intersection. The front end of",43,210,"K",3,"210K"
"6578",25,"V1 struck the left side of V2.",43,210,"K",4,"210K"
"6579",25,"V1 was eastbound on a two-lane roadway, negotiating a curve to the left.  V1",43,211,"F",1,"211F"
"6580",25,"departed the roadway to the right (South) and initiated a counterclockwise yaw.",43,211,"F",2,"211F"
"6581",25,"V1 returned to the roadway and departed the left (North) side of the roadway.",43,211,"F",3,"211F"
"6582",25,"V1 began to return to a straight path of travel and the left side of V1 impacted",43,211,"F",4,"211F"
"6583",25,"a 100cm pine tree (event 1).",43,211,"F",5,"211F"
"6584",25,"V1 was northbound in lane two of a three-lane roadway.  V2 was southbound on the",43,212,"G",1,"212G"
"6585",25,"same roadway.  V1 changed lanes to the right to attempt to pass a slow-moving",43,212,"G",2,"212G"
"6586",25,"vehicle in the number two lane.  The number one lane ended a short distance",43,212,"G",3,"212G"
"6587",25,"ahead.  As V1 changed lanes to the left in front of the slow-moving vehicle, it",43,212,"G",4,"212G"
"6588",25,"lost control and departed its travel lane to the left.  The front of V1 impacted",43,212,"G",5,"212G"
"6589",25,"the front of V2 (Event 1).",43,212,"G",6,"212G"
"6590",25,"V1 and V2 were both traveling east on a 2-lane rural roadway. V1 was ahead of",43,213,"H",1,"213H"
"6591",25,"V2. V1 was slowing and the front end of V2 struck the back end of V1 (event #1).",43,213,"H",2,"213H"
"6592",25,"Subsequently, V1 departed the right (south) side of the roadway and rolled four",43,213,"H",3,"213H"
"6593",25,"quarter times.",43,213,"H",4,"213H"
"6594",25,"V1 was westbound towards an intersection in lane two of a five-lane roadway.  V2",43,214,"F",1,"214F"
"6595",25,"was southbound towards the same intersection in lane two of a four-lane divided",43,214,"F",2,"214F"
"6596",25,"roadway.  Both vehicles entered the intersection.  The front of V1 impacted the",43,214,"F",3,"214F"
"6597",25,"left side of V2 (Event 1).",43,214,"F",4,"214F"
"6598",25,"V1, V2, and V3 were all northbound in lane four of a four-lane divided roadway.",43,215,"H",1,"215H"
"6599",25,"V3 was the lead vehicle and stopped in its lane. V2 was the middle vehicle and",43,215,"H",2,"215H"
"6600",25,"decelerating. V1 was the trailing vehicle. The front end of V1 struck the back",43,215,"H",3,"215H"
"6601",25,"end of V2 (event #1). Subsequently, the front end of V2 struck the back end of",43,215,"H",4,"215H"
"6602",25,"V3 (event #2).",43,215,"H",5,"215H"
"6603",25,"V1 and V2 were both westbound in the center lane of a three lane divided",45,84,"D",1," 84D"
"6604",25,"interstate roadway.  Both vehicles made a lane change to the right lane.  V1",45,84,"D",2," 84D"
"6605",25,"front contacted V2 in the rear.",45,84,"D",3," 84D"
"6606",25,"V1 was southbound at a four way intersection that is controlled by a stop sign.",45,85,"K",1," 85K"
"6607",25,"V2 was westbound on a five lane roadway.  As V1 made a left turn onto the five",45,85,"K",2," 85K"
"6608",25,"lane roadway, V2 front contacted V1 left.",45,85,"K",3," 85K"
"6609",25,"V1 was northbound on a two lane roadway when it departed the road to the west.",45,86,"B",1," 86B"
"6610",25,"V1 re-entered the road and then departed the road on the east side.  V1",45,86,"B",2," 86B"
"6611",25,"contacted a utility pole with the front as it entered into a yard.  V1 then",45,86,"B",3," 86B"
"6612",25,"contacted a tree with the front.  V1 then contacted a set of concrete steps with",45,86,"B",4," 86B"
"6613",25,"the undercarriage.  V1 next contacted a tree with the right side.  V1 then",45,86,"B",5," 86B"
"6614",25,"began to roll, left side leading, and came to rest on its top back in the",45,86,"B",6," 86B"
"6615",25,"roadway.",45,86,"B",7," 86B"
"6616",25,"V1 and V2 were both traveling west on a five lane divided interstate when V1",45,87,"K",1," 87K"
"6617",25,"front contacted V2 rear.  Both vehicles began a counterclockwise yaw and V2",45,87,"K",2," 87K"
"6618",25,"front contacted the inside retaining wall.",45,87,"K",3," 87K"
"6619",25,"V1 was southbound on a two lane roadway when it entered a counter clockwise yaw",45,88,"K",1," 88K"
"6620",25,"and departed the road to the east.  V1 contacted a wooden utility pole with the",45,88,"K",2," 88K"
"6621",25,"right side, and then contacted a tree with the right side.",45,88,"K",3," 88K"
"6622",25,"V1 and V2 were both westbound on a four lane roadway with V2 being in front of",45,89,"F",1," 89F"
"6623",25,"V1.  As the vehicles approached slower traffic, V1 front contacted V2 rear.",45,89,"F",2," 89F"
"6624",25,"V1 was eastbound on a two lane roadway when it departed the road to the north",45,90,"K",1," 90K"
"6625",25,"and contacted a wooden utility pole with the front.",45,90,"K",2," 90K"
"6626",25,"V1 was northbound, negotiating a left curve when it departed the road to the",45,91,"C",1," 91C"
"6627",25,"east and contacted a small tree with the front.  V1 continued north and",45,91,"C",2," 91C"
"6628",25,"contacted another tree with the right side.  V1 then contacted a wooden utility",45,91,"C",3," 91C"
"6629",25,"pole with the left side.",45,91,"C",4," 91C"
"6630",25,"V1 was northbound on a divided six lane roadway.  V1 crossed over the southbound",45,92,"K",1," 92K"
"6631",25,"lanes and contacted a raised concrete curb with the front tires.  V1 entered a",45,92,"K",2," 92K"
"6632",25,"parking lot and then contacted another raised concrete curb with the",45,92,"K",3," 92K"
"6633",25,"undercarriage.  V1 then contacted a tree with the front.",45,92,"K",4," 92K"
"6634",25,"V1 was westbound on a two lane roadway when it entered into a clockwise yaw.  V1",45,93,"B",1," 93B"
"6635",25,"departed the roadway and crossed over an intersecting subdivision entrance/exit",45,93,"B",2," 93B"
"6636",25,"roadway.  V1 contacted an 18cm tall concrete curb with all four tires in the",45,93,"B",3," 93B"
"6637",25,"following order; LF, LR, RF, RR.   V1 then contacted a stop sign with the front.",45,93,"B",4," 93B"
"6638",25,"V1 began to roll left side leading and contacted a tree with an unknown plane.",45,93,"B",5," 93B"
"6639",25,"V1 came to rest in a yard on its top.",45,93,"B",6," 93B"
"6640",25,"V1 was westbound, approaching an intersection that is controlled by a stop sign.",45,94,"F",1," 94F"
"6641",25,"V2 was northbound on an intersecting roadway.  As V1 made a left turn, the",45,94,"F",2," 94F"
"6642",25,"front of V1 contacted the right of V2.",45,94,"F",3," 94F"
"6643",25,"V1 was westbound on a five lane roadway approaching an intersection that is",45,95,"K",1," 95K"
"6644",25,"controlled by a traffic signal.  V2 was eastbound in the left turn lane.  As V1",45,95,"K",2," 95K"
"6645",25,"made a left turn, the front of V1 contacted the right side of V2.",45,95,"K",3," 95K"
"6646",25,"V1 was eastbound on a two lane roadway, and V2 was westbound.  V1 front",45,96,"K",1," 96K"
"6647",25,"contacted V2 front.  V1 then rolled backward (west) jumped a 22cm raised curb",45,96,"K",2," 96K"
"6648",25,"and traveled down an embankment.  V1 then contacted a tree with the right side",45,96,"K",3," 96K"
"6649",25,"in a sideswipe manner.",45,96,"K",4," 96K"
"6650",25,"V1 was westbound on a grassy median divided interstate, with three lanes.  V2",45,97,"K",1," 97K"
"6651",25,"was eastbound on the interstate, with three lanes as well.  V1 crossed over the",45,97,"K",2," 97K"
"6652",25,"grass median and the two vehicles contacted front to front in the eastbound",45,97,"K",3," 97K"
"6653",25,"lanes.  V1 rolled 2 quarter turns and came to rest off the road to the south.",45,97,"K",4," 97K"
"6654",25,"V1 experienced a fire at final rest.  V2 also came to final rest off the road to",45,97,"K",5," 97K"
"6655",25,"the south.",45,97,"K",6," 97K"
"6656",25,"V1 was westbound on a median divided four lane roadway.  V2 (a medium/heavy",45,98,"B",1," 98B"
"6657",25,"truck) was parked on the north shoulder.   V1 departed the travel lanes to the",45,98,"B",2," 98B"
"6658",25,"north, and the front contacted the rear of the trailer on V2.",45,98,"B",3," 98B"
"6659",25,"V1 was westbound, approaching an interstate entrance ramp intersection, on a",45,99,"C",1," 99C"
"6660",25,"median divided four lane roadway.  V2 was eastbound, in the left turn lane,",45,99,"C",2," 99C"
"6661",25,"intending to access the interstate. The intersection is controlled by a traffic",45,99,"C",3," 99C"
"6662",25,"signal.  As V2 turned left, the front  V1 of contacted the right side of V2.  V2",45,99,"C",4," 99C"
"6663",25,"departed the roadway and then contacted a concrete base for a utility pole with",45,99,"C",5," 99C"
"6664",25,"the front.",45,99,"C",6," 99C"
"6665",25,"V1 was negotiating a right curve when it departed the roadway to the left.  V1",45,100,"K",1,"100K"
"6666",25,"left front tire dropped off the roadway and the vehicle entered into an",45,100,"K",2,"100K"
"6667",25,"approximate 2-3 foot deep ditch.  V1 front contacted an embankment.  V1 then",45,100,"K",3,"100K"
"6668",25,"contacted the embankment with the left side.",45,100,"K",4,"100K"
"6669",25,"V1 was northbound on a two lane roadway.  V1 departed the roadway to the east",45,101,"C",1,"101C"
"6670",25,"and contacted a tree stump with the front.  V1 continued northeast and contacted",45,101,"C",2,"101C"
"6671",25,"a barbed wire fence with the left side.  V1 then contacted another tree stump",45,101,"C",3,"101C"
"6672",25,"with the front.",45,101,"C",4,"101C"
"6673",25,"V1 was eastbound on a two lane roadway when it began a clockwise yaw and",45,102,"K",1,"102K"
"6674",25,"departed the road to the south.  V1 contacted a utility pole with the left side.",45,102,"K",2,"102K"
"6675",25,"V1 then began a counterclockwise yaw and contacted a tree with the back.",45,102,"K",3,"102K"
"6676",25,"V1 was southbound in the two way left turn lane of a five lane roadway making a",45,103,"D",1,"103D"
"6677",25,"left turn into a private business.  V1 was northbound in the outside lane. As V1",45,103,"D",2,"103D"
"6678",25,"made the left turn, the front of V2 contacted the right side of V1.",45,103,"D",3,"103D"
"6679",25,"V1 was eastbound on a four lane roadway.  As V1 was negotiating a right curve,",45,104,"J",1,"104J"
"6680",25,"it entered into a clockwise yaw.   V1 departed the roadway to the south, entered",45,104,"J",2,"104J"
"6681",25,"a grass yard and contacted a street sign post with the left side.  V1 continued",45,104,"J",3,"104J"
"6682",25,"eastbound in the yard and began to roll left side leading.   While in the",45,104,"J",4,"104J"
"6683",25,"initial stage of the roll, V1 contacted a concrete column with the top plane",45,104,"J",5,"104J"
"6684",25,"(trunk area).  This impact caused V1 to begin to rotate counterclockwise.  V1",45,104,"J",6,"104J"
"6685",25,"crossed over a driveway and contacted a concrete curb with an unknown plane.  V1",45,104,"J",7,"104J"
"6686",25,"then contacted a tree with the rear.",45,104,"J",8,"104J"
"6687",25,"V1 was westbound on a two lane roadway when it departed the roadway to south and",45,105,"B",1,"105B"
"6688",25,"contacted a guardrail face with the front.   V1 rolled over the guardrail and",45,105,"B",2,"105B"
"6689",25,"came to rest on its top in a pond.",45,105,"B",3,"105B"
"6690",25,"V1 was westbound on a two lane roadway when it departed the road to the south",45,106,"H",1,"106H"
"6691",25,"and contacted an embankment with the front.  V1 spun counterclockwise and came",45,106,"H",2,"106H"
"6692",25,"to rest against the embankment, facing east.",45,106,"H",3,"106H"
"6693",25,"V1 and v2 were both travelling north on a five lane roadway.  V1 was in the",45,107,"G",1,"107G"
"6694",25,"outside lane and V2 was in the inside lane.  V1 made a left lane change, and the",45,107,"G",2,"107G"
"6695",25,"left of V1 contacted the right of V2.",45,107,"G",3,"107G"
"6696",25,"V1 and V2 were travelling in opposite directions on a three lane roadway.  As V1",45,108,"H",1,"108H"
"6697",25,"made a left turn, the front of V1 contacted the left of V2.",45,108,"H",2,"108H"
"6698",25,"Vehicle one was traveling east in lane one approaching a four way intersection",48,1,"H",1,"  1H"
"6699",25,"controlled by a traffic signal.  Vehicle one departed the right road edge.  The",48,1,"H",2,"  1H"
"6700",25,"front contacted a light pole.",48,1,"H",3,"  1H"
"6701",25,"Vehicle one was traveling north approaching an intersection to turn left.",48,2,"K",1,"  2K"
"6702",25,"Vehicle two, a medium-heavy truck with one trailer, was traveling east",48,2,"K",2,"  2K"
"6703",25,"approaching the same intersection.  As V1 turned, the front of V2 struck the",48,2,"K",3,"  2K"
"6704",25,"left side of V1.  V1 rotated counter-clockwise and its left side struck the left",48,2,"K",4,"  2K"
"6705",25,"side of V2.",48,2,"K",5,"  2K"
"6706",25,"V1 was traveling southbound on a divided freeway.  V2, V3, and V4 were stopped",48,3,"D",1,"  3D"
"6707",25,"ahead of V1 successively.  The front of V1 struck the back of V2.  V2 moved",48,3,"D",2,"  3D"
"6708",25,"ahead and struck V3.  V3 moved ahead and struck V4.",48,3,"D",3,"  3D"
"6709",25,"Vehicles one and two were traveling south; with vehicle two ahead of vehicle",48,4,"D",1,"  4D"
"6710",25,"one, approaching a traffic signal controlled intersection. The front plane of",48,4,"D",2,"  4D"
"6711",25,"vehicle one contacted the back plane of vehicle two.",48,4,"D",3,"  4D"
"6712",25,"Vehicle #1 was traveling west on a dirt/gravel roadway exiting a curve to the",48,5,"K",1,"  5K"
"6713",25,"left. V1 lost control and departed the road to the left and went over the edge",48,5,"K",2,"  5K"
"6714",25,"of a bridge/culvert wall down a vertical drop. V1 rolled over a group of large",48,5,"K",3,"  5K"
"6715",25,"rocks which were along the creek bed and came to final rest on the top plane.",48,5,"K",4,"  5K"
"6716",25,"Vehicle one was traveling west negotiating a left curve and departed its travel",48,6,"K",1,"  6K"
"6717",25,"lane then the left road edge and its front plane struck a house. Vehicle one",48,6,"K",2,"  6K"
"6718",25,"came to final rest against the house facing southwest.",48,6,"K",3,"  6K"
"6719",25,"V1 was westbound, approaching an intersection.  V2 was southbound, approaching",48,7,"D",1,"  7D"
"6720",25,"the same intersection.  In the intersection, the front of V1 struck the left",48,7,"D",2,"  7D"
"6721",25,"side of V2.  Both vehicles rotated and the right side of V1 struck the left side",48,7,"D",3,"  7D"
"6722",25,"of V2.",48,7,"D",4,"  7D"
"6723",25,"Vehicle one and vehicle two were both traveling east, with vehicle two ahead of",48,8,"G",1,"  8G"
"6724",25,"vehicle one. Vehicle two stopped waiting for westbound traffic to clear to make",48,8,"G",2,"  8G"
"6725",25,"a left turn. The front plane of vehicle one contacted the rear plane of vehicle",48,8,"G",3,"  8G"
"6726",25,"two.",48,8,"G",4,"  8G"
"6727",25,"Vehicle one was traveling west approaching an intersection and steered to the",48,9,"K",1,"  9K"
"6728",25,"left to avoid a non-contact vehicle. V1 traveled through the intersection on a",48,9,"K",2,"  9K"
"6729",25,"southwest trajectory and departed  the road to the left onto a service road that",48,9,"K",3,"  9K"
"6730",25,"runs parallel to the road which V1 departed. V1 then departed the service road",48,9,"K",4,"  9K"
"6731",25,"to the left and contacted a large tree with the front plane.",48,9,"K",5,"  9K"
"6732",25,"V1 was westbound on a divided trafficway.  V2 was westbound in front of V1 and",48,10,"K",1," 10K"
"6733",25,"V3 was westbound in front of V2.  V2 and V3 stopped.  The front of V1 struck the",48,10,"K",2," 10K"
"6734",25,"back of V2.  V2 rotated CCW, moved to the west and the right side struck the",48,10,"K",3," 10K"
"6735",25,"back of V3's second trailer.  V2 then rotated CW and the front struck the left",48,10,"K",4," 10K"
"6736",25,"side of the trailer.",48,10,"K",5," 10K"
"6737",25,"Vehicles #1, #2 and #3 were traveling east; V2 was in front of V1and V3 was in",48,11,"D",1," 11D"
"6738",25,"front of V2. V3 stopped to wait for oncoming traffic to clear, intending to turn",48,11,"D",2," 11D"
"6739",25,"left into a private drive, and V2 came to a stop behind V3. The front of V1",48,11,"D",3," 11D"
"6740",25,"contacted the back of V2, then the front of V2 contacted the back of V3.",48,11,"D",4," 11D"
"6741",25,"Vehicle one was traveling south attempting to pass through a traffic controlled",48,12,"E",1," 12E"
"6742",25,"intersection.  V2 and V3 were stopped at the same intersection facing eastbound",48,12,"E",2," 12E"
"6743",25,"attempting to make a left turn and travel north.  V2 was in lane-two and V3 was",48,12,"E",3," 12E"
"6744",25,"in lane-one.  The front of V1 struck the front of V2.  V2 was knocked clockwise",48,12,"E",4," 12E"
"6745",25,"and its front struck the front of V3.",48,12,"E",5," 12E"
"6746",25,"Vehicle #1 was traveling southwest, negotiating a left curve.V1 departed the",48,13,"H",1," 13H"
"6747",25,"road to the right and contacted a large tree with the front plane.",48,13,"H",2," 13H"
"6748",25,"Vehicle #1 and Vehicle #2 were traveling east; V2 was ahead of V1. V2 stopped",48,14,"C",1," 14C"
"6749",25,"for oncoming traffic, intending to turn left into a private driveway. The front",48,14,"C",2," 14C"
