"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FUELPRE1","FUELPRE2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","VEHNO","WHEELBAS","VERSION"
"1998",2,NA,0,158," 56F",56,250,0,0,0,3,6,0,1,4,254,12,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,49,209.016,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","A","","S","",3,296,25
"1999",1,NA,0,166," 57H",57,28,0,12,0,0,0,0,0,-64,156,10,NA,156,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,310,NA,49,762.896,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","N","",1,303,25
"2000",1,NA,0,159," 57H",57,50,0,0,0,3,4,2,0,117,232,2,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,60,NA,49,762.896,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",2,284,25
"2001",1,3,0,160," 58K",58,155,1,9,6,19,20,24,40,0,174,12,1,174,1,2,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,3,4,10,30,49,8.956,0,2,7,13,11,7,60,103,"D","Y","K","E","E","W","W",1,298,25
"2002",2,NA,0,147," 58K",58,47,0,12,10,11,9,NA,NA,-195,40,8,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,3,NA,240,NA,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"B","","K","E","","W","",2,253,25
"2003",1,4,0,151," 58K",58,213,1,1,20,36,39,43,8,-36,265,9,9,998,3,2,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,280,260,49,8.956,4,8,9,10,7,3,129,101,"Z","F","K","E","E","W","W",3,270,25
"2004",3,NA,0,153," 58K",58,67,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,154,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",4,272,25
"2005",2,1,0,146," 59F",59,130,0,88,97,101,94,98,95,0,144,6,12,144,6,2,NA,NA,NA,0,0,0,NA,NA,"B","F",NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,190,0,49,103.97,0,3,9,23,28,29,0,144,"D","D","F","E","E","W","W",1,246,25
"2006",2,NA,0,170," 59F",59,108,0,14,21,26,26,27,8,0,160,12,NA,160,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,49,103.97,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",3,300,25
"2007",1,2,0,156," 60H",60,125,0,0,0,6,14,10,0,-84,191,7,10,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,54,220,300,49,379.482,2,2,2,2,2,2,0,152,"Z","D","H","E","E","W","S",1,272,25
"2008",1,NA,0,171," 61H",61,166,0,19,7,14,16,2,0,-5,175,12,NA,175,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,49,379.482,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,368,25
"2009",1,NA,0,142," 61H",61,148,0,14,21,38,33,20,15,-5,159,6,NA,159,2,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,190,NA,49,379.482,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,272,25
"2010",1,NA,0,155," 62B",62,25,0,4,0,0,0,0,0,-47,160,12,NA,160,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,49,12.21,NA,NA,NA,NA,NA,NA,NA,NA,"L","","B","E","","E","",1,272,25
"2011",3,2,0,155," 63B",63,81,1,71,82,63,34,26,0,-37,154,12,12,154,4,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,45,0,0,49,12.21,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","B","E","E","W","E",1,274,25
"2012",1,NA,0,147," 64H",64,103,0,1,4,14,22,22,12,18,146,1,NA,146,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,49,5880.985,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,253,25
"2013",3,4,0,152," 66K",66,10,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,148,1,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,45,48,0,0,49,4.478,4,2,7,9,9,6,-53,148,"R","L","K","E","E","N","E",1,288,25
"2014",1,NA,0,154," 67K",67,43,0,0,0,1,4,4,9,56,156,12,NA,156,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,49,4.478,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","W","",1,272,25
"2015",1,NA,0,147," 68D",68,118,0,0,21,23,18,19,10,0,144,1,NA,144,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,49,47.555,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",2,250,25
"2016",1,4,0,158," 69H",69,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,6,164,1,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,3,5,0,180,49,1566.1,7,6,1,1,1,1,-6,164,"Y","D","H","E","E","W","W",4,287,25
"2017",4,NA,0,151," 69H",69,139,0,19,11,33,40,37,39,8,160,12,NA,160,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,4,NA,0,NA,49,1566.1,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",5,267,25
"2018",2,1,0,153," 70B",70,160,0,0,17,50,70,55,0,25,200,11,NA,998,5,NA,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,52,42,320,NA,49,9.797,NA,NA,NA,NA,NA,NA,NA,NA,"P","F","B","A","E","W","E",1,288,25
"2019",2,3,0,160," 72F",72,44,1,0,5,65,23,7,0,-13,164,12,12,164,3,9,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,49,48,0,0,49,636.746,NA,NA,NA,NA,NA,NA,NA,NA,"C","R","F","E","W","W","N",1,295,25
"2020",3,1,0,153," 73K",73,23,1,34,28,24,17,8,0,-66,152,12,12,152,4,7,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,76,0,10,49,5.881,NA,NA,NA,NA,NA,NA,NA,NA,"L","D","K","E","H","E","W",1,274,25
"2021",1,2,0,147," 74D",74,115,1,10,12,10,9,8,1,0,152,1,4,154,1,2,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,54,54,30,120,49,18.628,NA,NA,NA,NA,NA,NA,NA,NA,"D","B","D","E","E","W","E",1,250,25
"2022",1,NA,0,150," 75F",75,111,0,0,7,14,20,15,15,150,91,1,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,49,168.075,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","W","",2,271,25
"2023",2,1,0,158," 76G",76,63,0,0,0,8,17,13,8,41,146,12,6,150,2,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,0,180,49,264.031,0,0,0,2,4,2,24,150,"Z","Z","G","M","E","W","W",2,278,25
"2024",1,3,0,172," 78K",78,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11,12,168,NA,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,340,0,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"D","L","K","E","E","W","N",2,302,25
"2025",1,NA,0,157," 79E",79,154,0,4,12,8,9,8,0,-186,180,10,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,49,59.757,NA,NA,NA,NA,NA,NA,NA,NA,"B","","E","E","","W","",1,320,25
"2026",3,2,0,150," 81G",81,152,1,9,3,15,20,7,6,0,154,12,12,154,2,2,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,58,48,0,0,49,253.241,0,4,5,3,1,0,-172,82,"D","B","G","E","E","W","W",1,270,25
"2027",1,NA,0,147," 83B",83,168,0,10,43,59,40,16,3,-47,257,10,NA,998,4,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,49,9.797,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","B","E","","W","",1,261,25
"2028",1,NA,0,158," 83B",83,172,0,23,5,8,9,8,22,0,172,12,NA,172,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,49,9.797,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",2,287,25
"2029",2,1,0,160," 84B",84,72,0,15,43,91,82,23,9,23,218,9,12,998,5,9,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,63,270,0,49,9.797,NA,NA,NA,NA,NA,NA,NA,NA,"P","R","B","A","W","W","N",1,298,25
"2030",2,3,0,151," 85K",85,132,1,2,6,12,6,5,11,0,150,12,8,150,1,3,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,48,48,350,240,49,8.956,30,22,9,8,6,3,-199,64,"D","B","K","E","E","W","W",1,273,25
"2031",3,1,0,151," 86F",86,51,1,53,53,39,21,6,4,-52,156,7,12,156,3,1,NA,NA,NA,0,0,0,1,NA,"B","L",NA,NA,NA,NA,1,NA,1,NA,NA,3,2,210,350,49,339.382,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Z","F","A","E","W","S",1,263,25
"2032",3,4,0,171," 86F",86,61,0,36,22,9,5,3,2,-56,166,12,12,166,2,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,57,350,0,49,339.382,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","F","E","9","W","9",3,303,25
"2033",2,1,0,160," 88B",88,130,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,998,3,1,NA,NA,NA,0,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,31,1,998,260,49,4.899,2,3,5,4,3,2,-95,69,"D","Z","B","D","E","O","W",2,308,25
"2034",1,NA,0,153," 89C",89,132,0,10,10,9,37,22,13,0,154,12,NA,154,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,49,5.267,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,268,25
"2035",1,NA,0,148," 91H",91,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,154,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,50,NA,49,973.282,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,262,25
"2036",2,1,0,172," 91H",91,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,11,173,1,NA,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,17,NA,1,NA,NA,51,1,0,330,49,973.282,NA,NA,NA,NA,NA,NA,NA,NA,"R","Y","H","E","E","W","W",2,355,25
"2037",1,NA,0,148," 92B",92,54,0,10,9,10,10,8,9,-56,142,9,NA,142,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,49,9.797,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",1,241,25
"2038",4,1,0,160," 92B",92,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,998,5,2,NA,NA,NA,0,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,51,1,998,20,49,9.797,0,7,10,9,9,5,-24,163,"P","P","B","D","E","W","W",2,270,25
"2039",1,NA,0,149," 93K",93,28,0,15,75,92,90,35,13,4,144,12,NA,144,5,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"C","","K","E","","N","",1,261,25
"2040",2,3,0,154," 94K",94,117,1,42,48,53,55,21,0,-20,156,12,6,156,3,2,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,4,10,180,49,8.956,0,0,0,0,0,6,63,154,"D","R","K","E","E","W","E",3,272,25
"2041",1,3,0,148," 95H",95,56,1,15,31,30,25,17,11,-45,146,70,12,146,2,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,300,0,49,2011.45,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","H","E","9","W","9",1,260,25
"2042",1,2,0,164," 95H",95,102,0,2,7,19,23,17,20,165,99,1,3,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,30,90,49,2011.45,NA,NA,NA,NA,NA,NA,NA,NA,"F","B","H","E","E","W","N",2,303,25
"2043",1,5,0,168," 97D",97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,0,998,3,3,NA,NA,NA,0,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,280,998,49,19.524,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","D","E","D","W","O",1,352,25
"2044",1,2,0,151," 97D",97,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,154,NA,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,20,90,49,19.524,0,1,3,0,0,0,-59,146,"D","P","D","E","E","W","W",2,263,25
"2045",1,NA,0,163," 98E",98,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,142,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,49,65.298,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",2,282,25
"2046",2,1,0,172," 99G",99,57,0,20,15,6,0,5,14,-59,176,10,12,176,1,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,17,NA,1,NA,NA,64,2,300,10,49,276.725,NA,NA,NA,NA,NA,NA,NA,NA,"L","Z","G","E","E","W","S",1,364,25
"2047",1,NA,0,155,"100H",100,115,0,10,6,7,7,2,5,0,148,82,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,70,NA,49,642.956,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,262,25
"2048",1,NA,0,154,"101K",101,58,0,25,59,57,49,28,16,-6,148,12,NA,148,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,272,25
"2049",1,2,0,160,"102K",102,62,0,4,8,16,34,9,5,48,140,10,12,998,4,1,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,2,290,0,49,8.956,24,9,7,4,0,0,-64,172,"P","L","K","A","E","W","W",1,320,25
"2050",1,NA,0,166,"103K",103,170,0,5,6,6,7,9,12,0,170,12,NA,170,8,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","A","","W","",2,282,25
"2051",1,2,0,157,"104E",104,204,0,0,3,4,2,7,5,114,83,11,11,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,340,340,49,135.688,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Z","E","E","E","W","S",1,278,25
"2052",1,2,0,158,"104E",104,116,0,9,11,14,14,11,9,22,165,1,4,165,1,NA,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,40,110,49,135.688,NA,NA,NA,NA,NA,NA,NA,NA,"Z","9","E","E","9","W","9",2,289,25
"2053",3,1,0,153,"106J",106,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6,998,7,7,NA,NA,NA,0,0,0,1,NA,"T","B",NA,NA,NA,NA,1,NA,1,NA,NA,51,42,998,170,49,10.533,NA,NA,NA,NA,NA,NA,NA,NA,"F","D","J","Y","E","N","W",1,263,25
"2054",1,NA,0,NA,"107B",107,97,0,86,85,73,54,34,6,-40,178,12,NA,178,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,49,9.14,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",1,353,25
"2055",1,2,0,149,"107B",107,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,9,144,NA,3,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,0,270,49,9.14,10,27,39,37,17,0,-21,209,"D","D","B","E","E","W","W",2,272,25
"2056",2,NA,0,148,"107B",107,117,0,27,27,24,26,28,31,0,144,12,NA,144,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,49,9.14,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",3,262,25
"2057",3,NA,0,149,"107B",107,152,0,0,0,0,0,2,2,0,152,12,NA,152,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,49,9.14,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",4,272,25
"2058",1,NA,0,139,"108K",108,13,0,7,3,2,4,11,17,66,144,12,NA,144,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,350,NA,49,11.14,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","E","",1,312,25
"2059",1,3,0,152,"109K",109,97,1,2,0,11,24,27,55,0,160,12,0,160,2,2,NA,NA,NA,0,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,68,31,0,998,49,11.14,NA,NA,NA,NA,NA,NA,NA,NA,"D","B","K","E","D","W","O",1,258,25
"2060",1,4,0,157,"110C",110,75,0,4,9,12,14,12,8,22,168,12,2,168,1,2,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,54,0,70,49,10.533,11,10,9,8,2,0,-201,54,"Z","B","C","E","E","W","W",1,285,25
"2061",1,3,0,154,"110C",110,74,1,49,49,46,39,22,5,-19,154,6,3,154,6,1,NA,NA,NA,0,0,0,1,NA,"B","R",NA,NA,NA,NA,17,NA,1,NA,NA,1,54,170,100,49,10.533,9,6,3,1,0,0,-147,101,"Y","Z","C","E","E","W","W",2,265,25
"2062",1,2,0,153,"111F",111,115,0,6,21,39,29,19,11,17,148,6,12,152,4,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,49,283.357,0,0,7,6,2,3,-15,152,"D","Y","F","E","E","W","W",2,284,25
"2063",1,NA,0,164,"112G",112,95,0,2,2,2,2,1,0,-170,95,1,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,49,445.129,NA,NA,NA,NA,NA,NA,NA,NA,"B","","G","E","","W","",1,281,25
"2064",1,NA,0,146,"112G",112,69,0,0,0,2,5,9,20,48,142,11,NA,142,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,49,445.129,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",2,261,25
"2065",2,1,0,154,"114K",114,45,0,84,46,36,24,5,1,-30,150,12,12,150,6,9,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,64,55,0,0,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"Y","L","K","A","E","W","E",1,274,25
"2066",1,NA,0,155,"115C",115,20,0,8,5,5,5,5,11,-68,156,12,NA,156,5,NA,NA,NA,NA,NA,0,0,1,1,"F","",NA,NA,NA,NA,1,15,1,1,NA,51,NA,0,NA,49,10.533,NA,NA,NA,NA,NA,NA,NA,NA,"L","","C","E","","E","",1,278,25
"2067",1,2,0,160,"116E",116,40,0,42,34,24,14,4,0,-60,160,6,9,160,6,1,NA,NA,NA,0,0,0,1,NA,"B","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,180,280,49,160.849,2,4,7,7,NA,NA,171,40,"L","Y","E","E","E","E","W",1,305,25
"2068",1,3,0,151,"116E",116,40,0,4,0,1,4,8,19,56,152,12,12,152,5,6,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,0,0,49,160.849,NA,NA,NA,NA,NA,NA,NA,NA,"R","R","E","E","G","E","A",2,270,25
"2069",3,1,0,153,"117G",117,25,1,25,32,56,46,24,17,6,142,12,12,142,3,3,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,63,0,0,49,681.657,NA,NA,NA,NA,NA,NA,NA,NA,"C","R","G","E","W","N","N",1,285,25
"2070",1,2,0,155,"118K",118,46,1,49,40,23,10,1,0,-28,164,12,5,164,2,3,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,350,150,49,8.956,0,0,4,6,8,13,44,164,"Y","Z","K","E","E","W","W",2,280,25
"2071",2,NA,0,152,"118K",118,108,0,4,10,22,27,20,5,-18,144,12,NA,144,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",3,264,25
"2072",2,NA,0,148,"119D",119,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,49,19.21,NA,NA,NA,NA,NA,NA,NA,NA,"9","","D","9","","9","",3,260,25
"2073",1,NA,0,172,"120F",120,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,49,173.327,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",1,352,25
"2074",2,NA,0,143,"122H",122,17,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,146,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,52,NA,0,NA,49,632.634,NA,NA,NA,NA,NA,NA,NA,NA,"C","","H","E","","N","",1,263,25
"2075",1,NA,0,160,"125H",125,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,49,483.692,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,305,25
"2076",1,NA,0,149,"127D",127,125,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,6,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,49,20.733,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","D","","O","",1,283,25
"2077",1,NA,0,166,"128F",128,151,0,58,36,38,23,0,0,0,180,1,NA,180,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,49,187.064,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,334,25
"2078",1,NA,0,154,"129G",129,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,49,293.861,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",1,258,25
"2079",1,2,0,162,"131K",131,215,0,3,21,40,45,29,17,55,250,1,0,998,3,2,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,30,998,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","K","E","A","W","O",1,303,25
"2080",1,NA,0,155,"131K",131,132,0,6,6,14,22,27,21,0,150,11,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",2,274,25
"2081",5,4,0,154,"132K",132,86,1,12,20,35,42,46,18,-7,133,9,0,998,3,6,NA,NA,NA,0,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,42,56,260,998,49,8.956,NA,NA,NA,NA,NA,NA,NA,NA,"P","Z","K","A","D","W","W",1,271,25
"2082",3,2,0,151,"133D",133,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,48,998,NA,49,43.107,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","D","D","9","O","9",1,272,25
