"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"1901",1,2,0,137,"176J",176,81,0,23,23,32,28,24,24,0,120,71,9,120,2,2,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,320,270,11,41.536,NA,NA,NA,NA,NA,NA,NA,NA,"D","Z","J","E","A","W","W",1,2,203,20
"1902",1,2,0,NA,"177K",177,35,0,5,1,0,0,1,0,-63,154,12,12,154,6,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,350,350,11,102.577,0,3,0,0,0,0,-169,114,"L","Z","K","E","E","E","S",1,1,285,20
"1903",1,2,0,155,"177K",177,250,0,0,1,6,8,2,0,55,310,11,11,998,2,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,340,340,11,102.577,1,1,1,1,0,0,-210,77,"Y","B","K","A","E","W","S",1,2,267,20
"1904",1,NA,0,155,"178C",178,212,0,0,3,8,14,22,7,85,225,11,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,320,NA,11,41.536,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,1,272,20
"1905",1,NA,0,144,"178C",178,132,0,23,24,27,20,11,3,0,132,1,NA,132,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,40,NA,11,41.536,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,2,237,20
"1906",2,1,0,147,"179E",179,118,0,0,1,3,5,3,0,158,118,12,11,998,1,1,NA,NA,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,45,2,0,340,11,71.735,1,5,11,10,7,0,42,286,"F","Y","E","E","E","S","S",1,1,261,20
"1907",1,NA,0,155,"179E",179,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,11,71.735,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",NA,2,281,20
"1908",1,NA,0,145,"180F",180,109,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,11,247.573,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","D","","O","",1,1,264,20
"1909",1,NA,0,146,"181H",181,129,0,2,2,2,2,2,3,0,129,12,NA,129,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,0,NA,11,849.237,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,1,248,20
"1910",1,NA,0,154,"182E",182,103,0,18,31,37,34,22,5,0,140,1,NA,140,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,11,93.255,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,285,20
"1911",1,NA,0,158,"183F",183,124,0,1,8,9,15,14,2,9,142,12,NA,142,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,11,321.845,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,276,20
"1912",1,NA,0,154,"184G",184,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,11,442.261,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,285,20
"1913",1,2,0,147,"184G",184,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,NA,NA,11,442.261,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","G","9","9","9","9",0,2,261,20
"1914",4,2,0,157,"185K",185,46,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,6,6,NA,NA,0,0,1,NA,"T","T",NA,NA,NA,NA,1,NA,1,NA,NA,42,31,998,998,11,39.891,NA,NA,NA,NA,NA,NA,NA,NA,"P","D","K","D","D","W","O",1,1,281,20
"1915",1,NA,0,167,"186K",186,153,0,8,11,15,16,5,7,-36,153,10,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,290,NA,11,39.891,NA,NA,NA,NA,NA,NA,NA,NA,"P","","K","E","","W","",0,2,330,20
"1916",1,NA,1,166,"187F",187,162,0,28,15,13,16,10,14,-12,182,12,NA,182,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,757.573,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,282,20
"1917",1,NA,0,157,"187F",187,140,0,2,15,29,20,9,6,0,140,6,NA,140,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,11,757.573,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,287,20
"1918",1,NA,0,148,"188H",188,66,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,11,2598.666,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",NA,2,319,20
"1919",1,3,0,157,"189B",189,110,1,3,3,15,39,36,6,0,158,12,0,158,2,3,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,0,998,11,104.037,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","B","E","D","W","O",1,1,278,20
"1920",1,NA,0,162,"189B",189,150,0,20,24,25,39,38,8,0,150,7,NA,150,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,200,NA,11,104.037,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","A","","W","",1,2,303,20
"1921",1,NA,0,156,"190B",190,250,0,5,20,27,11,8,2,51,337,9,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,11,40.459,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","A","","W","",1,1,276,20
"1922",1,NA,0,164,"190B",190,179,0,23,12,10,8,5,4,0,180,12,NA,180,1,NA,NA,NA,0,0,1,1,"F","",NA,NA,NA,NA,1,1,1,1,NA,1,NA,0,NA,11,40.459,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,2,353,20
"1923",1,2,0,160,"191G",191,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,154,1,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,170,10,11,371.295,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","G","E","E","W","W",0,2,305,20
"1924",2,NA,0,147,"191G",191,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,11,371.295,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","9","","U","",0,3,261,20
"1925",1,NA,0,162,"192G",192,148,0,1,9,21,30,27,22,0,148,12,NA,148,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,371.295,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,1,303,20
"1926",1,2,0,157,"192G",192,158,0,43,46,43,45,27,3,0,158,6,12,158,5,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,11,371.295,6,8,2,1,2,0,-15,152,"D","D","G","E","E","W","W",1,2,274,20
"1927",2,3,0,151,"192G",192,150,0,0,14,25,34,43,45,0,150,6,12,150,4,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,4,180,0,11,371.295,2,5,4,3,3,1,5,136,"D","D","G","E","E","W","W",1,3,272,20
"1928",3,4,0,154,"192G",192,120,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,152,1,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,3,5,180,0,11,371.295,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","G","E","E","W","W",0,4,278,20
"1929",4,NA,0,158,"192G",192,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,150,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,4,NA,180,NA,11,371.295,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","U","",0,5,276,20
"1930",1,NA,0,145,"193H",193,142,0,7,4,2,2,3,2,0,144,12,NA,144,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,11,926.858,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,1,246,20
"1931",1,NA,0,159,"193H",193,109,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,158,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,11,926.858,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",0,2,287,20
"1932",1,NA,0,153,"194C",194,68,0,19,7,3,0,0,0,-41,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,41.536,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,1,257,20
"1933",1,NA,0,156,"194C",194,88,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,146,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,11,41.536,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,2,273,20
"1934",4,3,0,146,"195K",195,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,NA,NA,NA,NA,0,0,1,NA,"T","T",NA,NA,NA,NA,1,NA,1,NA,NA,42,31,998,998,11,39.891,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","K","D","D","W","O",1,1,247,20
"1935",1,2,0,155,"196F",196,236,1,0,10,24,36,26,1,4,236,9,9,998,3,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,280,260,11,342.171,2,7,10,7,0,0,201,92,"Y","F","F","E","E","W","W",1,1,289,20
"1936",1,3,0,156,"196F",196,145,0,3,2,1,2,4,6,0,145,12,5,145,1,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,150,11,342.171,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","F","E","M","W","S",0,2,276,20
"1937",2,NA,0,150,"196F",196,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,126,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,11,342.171,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",0,3,251,20
"1938",1,2,0,163,"197F",197,168,0,0,3,2,9,3,0,-95,220,10,3,998,1,1,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,63,300,80,11,342.171,NA,NA,NA,NA,NA,NA,NA,NA,"Z","B","F","E","W","W","N",1,1,286,20
"1939",1,3,0,147,"197F",197,144,0,23,23,23,23,23,27,0,144,81,3,144,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,63,30,80,11,342.171,NA,NA,NA,NA,NA,NA,NA,NA,"D","B","F","E","W","W","N",1,2,262,20
"1940",1,NA,0,153,"198G",198,60,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,140,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,11,470.191,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",NA,1,268,20
"1941",1,NA,0,157,"199H",199,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,11,1173.731,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,1,281,20
"1942",1,NA,0,148,"199H",199,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,11,1173.731,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",0,2,272,20
"1943",5,3,0,150,"200J",200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,3,NA,NA,NA,0,0,1,NA,"L","U",NA,NA,NA,NA,1,NA,1,NA,NA,31,61,998,10,11,41.536,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","J","A","9","O","9",1,1,258,20
"1944",1,NA,0,149,"201E",201,26,0,1,6,12,16,7,1,10,140,12,NA,140,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,11,83.93,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","N","",1,1,267,20
"1945",3,2,0,152,"202F",202,40,1,0,0,36,19,0,0,-6,152,12,12,152,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,52,42,0,0,11,289.66,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","F","E","9","N","9",1,1,262,20
"1946",1,2,0,164,"203H",203,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","9",NA,NA,NA,NA,1,1,NA,NA,NA,1,3,NA,NA,11,993.608,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","H","9","9","9","9",NA,2,297,20
"1947",1,NA,0,152,"204H",204,84,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,164,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,58,NA,10,NA,11,993.608,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",NA,1,315,20
"1948",1,3,0,156,"205E",205,15,1,0,0,0,0,1,10,73,160,12,12,160,4,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,43,0,0,11,71.017,NA,NA,NA,NA,NA,NA,NA,NA,"R","D","E","E","E","E","W",1,1,280,20
"1949",1,2,0,162,"206F",206,114,0,0,9,14,17,19,18,166,118,9,NA,998,2,NA,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,280,NA,11,245.097,NA,NA,NA,NA,NA,NA,NA,NA,"F","9","F","E","9","W","9",1,1,303,20
"1950",1,2,0,155,"206F",206,58,0,0,1,0,1,6,24,53,150,1,1,150,1,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,20,30,11,245.097,NA,NA,NA,NA,NA,NA,NA,NA,"Z","D","F","E","M","W","S",1,2,289,20
"1951",1,NA,0,148,"207G",207,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,1,NA,"U","",NA,NA,NA,NA,1,NA,1,NA,NA,60,NA,998,NA,11,336.799,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","Z","","W","",1,1,262,20
"1952",1,2,0,154,"208G",208,134,0,14,15,17,15,8,0,0,140,52,12,140,1,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,0,0,11,336.799,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","G","E","E","W","S",1,1,257,20
"1953",1,2,0,154,"208G",208,116,0,0,15,25,36,25,8,0,148,6,6,148,3,1,NA,NA,0,0,1,NA,"B","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,180,180,11,336.799,NA,NA,NA,NA,NA,NA,NA,NA,"D","P","G","E","E","W","S",0,2,285,20
"1954",1,NA,0,147,"210H",210,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,62,NA,NA,NA,11,840.745,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,1,262,20
"1955",1,NA,0,143,"211B",211,117,0,105,108,111,106,114,102,0,138,12,NA,138,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,40.459,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","A","","W","",1,1,260,20
"1956",1,2,0,174,"211B",211,180,0,41,39,41,37,31,22,0,180,11,0,180,2,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,340,998,11,40.459,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","B","E","A","W","O",1,2,361,20
"1957",1,2,0,170,"212J",212,106,0,6,10,28,29,19,3,76,126,9,12,998,3,1,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,57,280,10,11,41.536,7,3,0,0,0,0,-46,174,"Y","Y","J","A","E","W","W",1,1,302,20
"1958",1,NA,0,159,"213E",213,153,0,5,22,24,18,6,0,-145,222,11,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,320,NA,11,114.776,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","A","","W","",1,1,285,20
"1959",1,NA,0,170,"213E",213,63,0,18,0,0,1,0,0,-55,174,12,NA,174,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,11,114.776,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,2,337,20
"1960",1,NA,0,159,"214F",214,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,11,396.117,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","L","","W","",0,1,284,20
"1961",2,1,0,155,"215G",215,113,0,26,31,28,24,13,5,0,148,1,2,148,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,46,2,30,50,11,544.321,0,0,3,7,0,0,-99,322,"D","Z","G","E","E","W","W",1,1,273,20
"1962",1,NA,0,155,"216K",216,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,11,39.891,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","D","","O","",1,1,289,20
"1963",1,NA,0,170,"217F",217,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,178,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,121.806,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",0,1,352,20
"1964",1,NA,0,141,"217F",217,250,0,0,1,0,11,21,3,29,361,2,NA,998,3,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,60,NA,11,121.806,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,257,20
"1965",1,2,0,156,"218G",218,104,0,NA,NA,NA,NA,NA,NA,NA,NA,11,0,150,NA,2,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,44,31,340,998,11,167.379,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","G","E","D","W","O",1,1,262,20
"1966",1,NA,0,161,"219G",219,87,0,3,2,0,0,0,0,-29,145,12,NA,145,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,10,NA,11,167.379,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,1,288,20
"1967",1,NA,0,168,"220H",220,128,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,11,417.825,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","D","","O","",1,1,300,20
"1968",1,NA,0,157,"221H",221,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,11,417.825,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,2,277,20
"1969",1,NA,0,168,"222J",222,28,0,68,12,10,3,0,0,-82,182,12,NA,182,7,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,11,41.536,NA,NA,NA,NA,NA,NA,NA,NA,"L","","J","E","","E","",1,1,302,20
"1970",1,2,0,147,"223J",223,35,0,38,56,83,88,87,31,-8,148,12,5,148,5,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,0,150,11,41.536,0,0,3,1,0,0,-92,192,"Y","Z","J","E","E","N","W",1,1,261,20
"1971",1,2,0,158,"224J",224,187,0,0,3,37,14,0,0,28,291,9,10,998,3,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,52,280,300,11,41.536,1,1,1,3,1,1,-173,103,"Y","B","J","E","E","W","W",1,1,281,20
"1972",1,NA,0,156,"224J",224,81,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,152,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,11,41.536,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","J","E","","W","",1,2,276,20
"1973",1,2,0,156,"225J",225,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,0,152,NA,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,41,31,0,998,11,41.536,NA,NA,NA,NA,NA,NA,NA,NA,"L","D","J","E","A","9","O",1,1,273,20
"1974",1,NA,0,155,"226E",226,190,0,0,18,33,26,25,1,20,190,9,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,11,1323.807,NA,NA,NA,NA,NA,NA,NA,NA,"P","","E","E","","W","",1,1,273,20
"1975",1,NA,0,154,"226E",226,148,0,10,9,6,6,11,12,0,148,12,NA,148,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,11,1323.807,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",0,2,285,20
"1976",2,1,0,NA,"227K",227,52,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,142,5,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,0,0,11,39.891,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","K","E","E","W","9",1,1,280,20
"1977",1,2,0,145,"228K",228,197,0,5,15,21,33,17,0,-20,197,10,4,998,3,2,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,290,110,11,39.891,3,11,4,1,0,0,-202,118,"P","B","K","E","E","W","W",1,1,263,20
"1978",1,NA,0,163,"228K",228,157,0,13,24,23,17,4,0,0,158,1,NA,158,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,11,39.891,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,286,20
"1979",2,NA,0,147,"228K",228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,11,39.891,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",0,3,258,20
"1980",1,2,0,149,"229E",229,100,0,1,6,7,4,0,0,0,136,1,6,136,1,1,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,46,46,40,190,11,114.672,NA,NA,NA,NA,NA,NA,NA,NA,"D","Z","E","E","L","W","W",1,1,262,20
"1981",1,NA,0,151,"230G",230,120,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,164,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,0,NA,11,543.828,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",NA,1,263,20
"1982",1,NA,0,179,"231G",231,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,11,543.828,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","O","",0,1,357,20
"1983",1,2,0,162,"232H",232,220,0,0,2,5,12,13,11,104,223,9,12,998,2,3,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,7,NA,1,NA,NA,1,63,280,10,11,1357.548,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","H","E","W","E","N",1,2,288,20
"1984",1,NA,0,154,"233E",233,72,0,4,5,4,37,39,13,15,148,12,NA,148,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,11,56.814,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",1,1,285,20
"1985",3,1,0,154,"234F",234,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,20,998,NA,NA,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,68,998,998,11,196.078,22,19,13,8,2,0,0,148,"F","D","F","D","L","W","9",1,1,281,20
