"","AAIS","AAIS08","AINJSER","AINJSER8","AINJURED","AINJURD8","ALCINV","ATREAT","CASEID","CASENO","DAYWEEK","DRGINV","EVENTS","MANCOLL","MONTH","PSU","PSUSTRAT","RATWGT","STRATIF","TIME","VEHFORMS","YEAR","VERSION","ADMINSS"
"2819",0,0,0,0,0,0,2,0," 72H",72,7,2,1,0,4,78,12,1163.48,"H",1940,1,2013,26,0
"2820",NA,NA,NA,NA,NA,NA,NA,NA," 73B",73,4,NA,2,0,5,78,12,58.701,"B",1213,2,2013,26,0
"2821",2,2,0,0,2,2,2,4," 74E",74,6,2,1,4,5,78,12,96.447,"E",946,2,2013,26,0
"2822",NA,NA,NA,NA,NA,NA,2,NA," 75F",75,1,2,1,0,5,78,12,226.526,"F",1015,1,2013,26,0
"2823",0,0,0,0,0,0,2,0," 76H",76,4,2,1,4,5,78,12,739.152,"H",1513,2,2013,26,0
"2824",4,4,1,1,1,1,2,3," 77J",77,7,2,4,0,5,78,12,62.523,"J",853,1,2013,26,0
"2825",3,2,1,0,1,1,1,3," 78D",78,3,1,1,0,5,78,12,56.606,"D",2226,1,2013,26,0
"2826",NA,NA,NA,NA,NA,NA,NA,NA," 80B",80,4,NA,3,0,4,78,12,58.701,"B",710,2,2013,26,0
"2827",2,2,0,0,3,3,2,4," 81D",81,5,2,1,4,5,78,12,55.496,"D",1202,2,2013,26,0
"2828",1,1,0,0,3,3,2,4," 82E",82,1,2,1,4,5,78,12,198.252,"E",1625,2,2013,26,0
"2829",NA,NA,NA,NA,NA,NA,2,NA," 83F",83,3,2,1,1,5,78,12,465.637,"F",1259,2,2013,26,0
"2830",3,3,1,1,2,2,1,3," 84K",84,5,2,1,0,5,78,12,55.496,"K",1952,1,2013,26,0
"2831",0,0,0,0,0,0,2,0," 85F",85,6,2,3,1,6,78,12,797.036,"F",2335,2,2013,26,0
"2832",NA,NA,NA,NA,NA,NA,1,NA," 86D",86,4,NA,2,0,6,78,12,55.496,"D",144,1,2013,26,0
"2833",1,1,0,0,2,2,1,4," 87F",87,7,2,1,0,6,78,12,160.805,"F",214,1,2013,26,0
"2834",1,1,0,0,1,1,2,4," 88F",88,2,1,5,4,6,78,12,160.805,"F",1542,2,2013,26,0
"2835",1,1,0,0,1,1,2,0," 89G",89,2,2,1,1,6,78,12,236.583,"G",1423,2,2013,26,0
"2836",1,1,0,0,1,1,2,4," 90E",90,2,NA,1,4,5,78,12,74.419,"E",832,2,2013,26,0
"2837",NA,NA,NA,NA,NA,NA,2,NA," 91F",91,1,2,5,0,6,78,12,174.789,"F",703,1,2013,26,0
"2838",NA,NA,NA,NA,NA,NA,2,NA," 92H",92,5,2,1,0,6,78,12,570.334,"H",1320,1,2013,26,0
"2839",2,2,1,1,2,2,2,1," 93A",93,6,2,3,0,6,78,12,58.701,"A",1334,1,2013,26,0
"2840",6,6,1,1,2,2,1,1," 94B",94,6,2,3,0,6,78,12,58.701,"B",2231,1,2013,26,0
"2841",3,2,1,0,1,1,2,3," 95K",95,5,2,1,6,6,78,12,61.6,"K",730,2,2013,26,0
"2842",3,3,1,1,5,5,2,3," 96K",96,1,2,2,4,7,78,12,55.496,"K",1235,2,2013,26,0
"2843",1,1,0,0,1,1,1,4," 97E",97,6,1,4,NA,7,78,12,126.215,"E",317,2,2013,26,0
"2844",0,0,0,0,0,0,2,0," 98F",98,6,2,2,4,7,78,12,296.441,"F",2201,2,2013,26,0
"2845",0,0,0,0,0,0,2,0," 99G",99,6,2,3,4,6,78,12,436.136,"G",1555,2,2013,26,0
"2846",NA,NA,NA,NA,NA,NA,2,NA,"100D",100,1,2,4,4,7,78,12,55.496,"D",29,2,2013,26,0
"2847",1,1,0,0,1,1,NA,4,"101F",101,5,NA,5,0,7,78,12,153.814,"F",102,1,2013,26,0
"2848",1,1,0,0,1,1,2,4,"102F",102,6,2,1,1,7,78,12,153.814,"F",1008,2,2013,26,0
"2849",NA,NA,NA,NA,NA,NA,2,NA,"103H",103,1,NA,2,0,7,78,12,501.894,"H",804,1,2013,26,0
"2850",NA,NA,NA,NA,NA,NA,2,NA,"104D",104,5,2,2,4,8,78,12,62.155,"D",1625,2,2013,26,0
"2851",4,4,1,1,3,3,2,3,"105D",105,7,1,2,0,7,78,12,62.155,"D",856,1,2013,26,0
"2852",1,1,0,0,1,1,2,4,"106F",106,3,2,1,4,7,78,12,587.29,"F",934,2,2013,26,0
"2853",4,4,1,1,1,1,NA,1,"107B",107,5,NA,4,0,8,78,12,58.701,"B",555,1,2013,26,0
"2854",2,2,0,0,1,1,2,4,"108E",108,6,2,1,1,8,78,12,156.28,"E",1841,2,2013,26,0
"2855",NA,NA,NA,NA,NA,NA,NA,NA,"109F",109,6,NA,2,4,7,78,12,367.056,"F",2057,2,2013,26,0
"2856",3,3,1,1,3,3,2,3,"110K",110,1,1,1,0,7,78,12,55.496,"K",1522,1,2013,26,0
"2857",1,1,0,0,1,1,2,4,"111E",111,5,NA,2,0,7,78,12,125.024,"E",1424,1,2013,26,0
"2858",NA,NA,NA,NA,NA,NA,2,NA,"112F",112,7,2,3,0,8,78,12,293.645,"F",2340,1,2013,26,0
"2859",NA,NA,NA,NA,NA,NA,2,NA,"113H",113,4,NA,1,1,8,78,12,958.16,"H",1549,2,2013,26,0
"2860",0,0,0,0,0,0,1,0,"114D",114,7,NA,1,2,8,78,12,55.496,"D",204,2,2013,26,0
"2861",NA,NA,NA,NA,NA,NA,2,NA,"115D",115,6,2,3,4,7,78,12,55.496,"D",1128,2,2013,26,0
"2862",NA,NA,NA,NA,NA,NA,2,NA,"116F",116,7,2,1,0,8,78,12,157.31,"F",1832,1,2013,26,0
"2863",0,0,0,0,0,0,2,0,"117H",117,3,NA,1,0,8,78,12,513.3,"H",2335,1,2013,26,0
"2864",NA,NA,NA,NA,NA,NA,2,NA,"118K",118,1,2,2,0,7,78,12,55.496,"K",1950,1,2013,26,0
"2865",5,5,1,1,1,1,2,3,"119D",119,6,1,1,0,7,78,12,59.269,"D",930,1,2013,26,0
"2866",1,1,0,0,1,1,2,4,"120F",120,4,2,1,1,8,78,12,560.023,"F",1438,2,2013,26,0
"2867",NA,NA,NA,NA,NA,NA,NA,NA,"121B",121,2,NA,1,0,6,78,12,58.701,"B",2241,1,2013,26,0
"2868",NA,NA,NA,NA,NA,NA,2,NA,"122F",122,3,2,2,4,9,78,12,440.467,"F",818,2,2013,26,0
"2869",NA,NA,NA,NA,NA,NA,2,NA,"123H",123,3,NA,1,4,9,78,12,1437.241,"H",1022,2,2013,26,0
"2870",NA,NA,NA,NA,NA,NA,2,NA,"124D",124,3,2,2,0,7,78,12,55.496,"D",901,1,2013,26,0
"2871",NA,NA,NA,NA,NA,NA,1,NA,"125D",125,1,NA,1,0,8,78,12,55.496,"D",245,1,2013,26,0
"2872",1,1,0,0,2,2,2,4,"126E",126,5,2,1,1,9,78,12,183.071,"E",1748,2,2013,26,0
"2873",NA,NA,NA,NA,NA,NA,2,NA,"127H",127,2,2,1,1,9,78,12,1403.021,"H",700,2,2013,26,0
"2874",1,1,0,0,2,2,2,4,"128D",128,2,2,2,4,9,78,12,55.496,"D",1212,2,2013,26,0
"2875",1,1,0,0,1,1,NA,4,"129F",129,5,NA,1,1,8,78,12,138.433,"F",1630,2,2013,26,0
"2876",NA,NA,NA,NA,NA,NA,2,NA,"130H",130,6,2,1,1,9,78,12,451.704,"H",2216,2,2013,26,0
"2877",NA,NA,NA,NA,NA,NA,2,NA,"131H",131,2,NA,1,4,9,78,12,451.704,"H",1352,2,2013,26,0
"2878",NA,NA,NA,NA,NA,NA,NA,NA,"132B",132,5,NA,3,0,9,78,12,58.701,"B",500,1,2013,26,0
"2879",0,0,0,0,0,0,2,0,"133D",133,5,NA,2,6,9,78,12,55.496,"D",1607,2,2013,26,0
"2880",0,0,0,0,0,0,2,0,"134H",134,5,2,1,1,9,78,12,615.96,"H",1541,2,2013,26,0
"2881",NA,NA,NA,NA,NA,NA,2,NA,"135D",135,7,NA,1,4,9,78,12,55.496,"D",1852,2,2013,26,0
"2882",1,1,0,0,2,2,2,4,"136E",136,7,2,1,4,8,78,12,200.931,"E",2048,2,2013,26,0
"2883",0,0,0,0,0,0,NA,0,"137G",137,6,NA,1,0,9,78,12,694.32,"G",1810,2,2013,26,0
"2884",NA,NA,NA,NA,NA,NA,2,NA,"138F",138,6,2,4,4,10,78,12,216.738,"F",1405,2,2013,26,0
"2885",2,2,0,0,1,1,2,3,"139F",139,6,NA,3,4,10,78,12,216.738,"F",918,3,2013,26,0
"2886",NA,NA,NA,NA,NA,NA,2,NA,"140H",140,4,2,1,0,10,78,12,707.214,"H",608,1,2013,26,0
"2887",1,1,0,0,1,1,NA,4,"141E",141,1,NA,2,5,9,78,12,119.07,"E",1505,2,2013,26,0
"2888",NA,NA,NA,NA,NA,NA,1,NA,"142F",142,7,2,2,0,10,78,12,279.662,"F",1523,1,2013,26,0
"2889",NA,NA,NA,NA,NA,NA,2,NA,"143H",143,1,NA,4,0,9,78,12,912.534,"H",724,1,2013,26,0
"2890",4,4,1,1,4,4,2,1,"144B",144,7,2,2,4,10,78,12,58.701,"B",2316,2,2013,26,0
"2891",2,2,0,0,2,2,2,4,"145E",145,4,NA,1,4,10,78,12,169.675,"E",2012,2,2013,26,0
"2892",NA,NA,NA,NA,NA,NA,1,NA,"146F",146,7,2,4,0,10,78,12,398.518,"F",314,1,2013,26,0
"2893",NA,NA,NA,NA,NA,NA,1,NA,"147K",147,2,NA,3,0,10,78,12,55.496,"K",225,1,2013,26,0
"2894",3,3,1,1,1,1,1,3,"148K",148,1,1,2,0,10,78,12,55.496,"K",1445,1,2013,26,0
"2895",NA,NA,NA,NA,NA,NA,NA,NA,"149F",149,1,NA,2,0,10,78,12,629.239,"F",814,1,2013,26,0
"2896",NA,NA,NA,NA,NA,NA,2,NA,"150D",150,5,2,3,0,11,78,12,72.514,"D",725,1,2013,26,0
"2897",1,1,0,0,2,2,NA,4,"151D",151,3,NA,2,4,9,78,12,72.514,"D",1055,2,2013,26,0
"2898",0,0,0,0,0,0,2,0,"152G",152,6,2,1,4,11,78,12,1008.05,"G",1229,2,2013,26,0
"2899",1,1,0,0,1,1,1,5,"153F",153,1,1,2,6,11,78,12,132.839,"F",203,2,2013,26,0
"2900",1,1,0,0,1,1,2,4,"154F",154,2,2,1,4,11,78,12,132.839,"F",1848,2,2013,26,0
"2901",NA,NA,NA,NA,NA,NA,2,NA,"155H",155,7,NA,3,4,10,78,12,433.453,"H",1726,2,2013,26,0
"2902",7,9,0,0,1,1,2,0,"156E",156,1,2,1,1,11,78,12,122.047,"E",722,2,2013,26,0
"2903",1,1,0,0,1,1,NA,4,"157F",157,6,NA,1,1,11,78,12,286.653,"F",1620,2,2013,26,0
"2904",NA,NA,NA,NA,NA,NA,2,NA,"158H",158,5,2,2,4,11,78,12,935.347,"H",1911,3,2013,26,0
"2905",0,0,0,0,0,0,NA,4,"159K",159,2,NA,2,4,11,78,12,55.496,"K",726,2,2013,26,0
"2906",3,3,1,1,1,1,NA,3,"160K",160,6,1,9,0,11,78,12,55.496,"K",1347,1,2013,26,0
"2907",0,0,0,0,0,0,NA,0,"161G",161,3,NA,3,1,11,78,12,2592.13,"G",1802,4,2013,26,0
"2908",NA,NA,NA,NA,NA,NA,1,NA,"162B",162,4,1,1,4,10,78,12,58.701,"B",1905,2,2013,26,0
"2909",0,0,0,0,0,0,NA,0,"163G",163,2,NA,1,4,11,78,12,894.902,"G",1520,2,2013,26,0
"2910",1,1,0,0,1,1,NA,4,"164E",164,3,NA,2,1,11,78,12,122.047,"E",1823,3,2013,26,0
"2911",NA,NA,NA,NA,NA,NA,2,NA,"165F",165,5,2,1,4,11,78,12,286.653,"F",1233,2,2013,26,0
"2912",0,0,0,0,0,0,NA,0,"166G",166,7,NA,1,1,11,78,12,421.735,"G",49,2,2013,26,0
"2913",NA,NA,NA,NA,NA,NA,2,NA,"167B",167,6,2,1,0,10,78,12,58.701,"B",500,1,2013,26,0
"2914",1,1,0,0,1,1,2,4,"168F",168,7,2,1,1,12,78,12,367.056,"F",1410,2,2013,26,0
"2915",NA,NA,NA,NA,NA,NA,1,NA,"169H",169,5,2,2,0,12,78,12,1197.7,"H",1921,1,2013,26,0
"2916",7,9,1,1,1,1,NA,1,"170B",170,2,NA,2,4,10,78,12,58.701,"B",559,2,2013,26,0
"2917",NA,NA,NA,NA,NA,NA,1,NA,"171K",171,1,NA,4,1,11,78,12,55.496,"K",2228,2,2013,26,0
"2918",1,1,0,0,1,1,1,4,"172E",172,2,NA,1,0,12,78,12,419.723,"E",1745,1,2013,26,0
"2919",2,2,0,0,1,1,2,4,"173C",173,6,2,1,0,12,78,12,62.523,"C",1653,1,2013,26,0
"2920",1,1,0,0,1,1,NA,4,"174D",174,3,NA,3,0,12,78,12,69.925,"D",1330,2,2013,26,0
"2921",3,3,1,1,1,1,2,3,"175F",175,2,2,1,4,12,78,12,660.701,"F",1545,2,2013,26,0
"2922",1,1,0,0,1,1,NA,4,"176K",176,5,NA,1,4,12,78,12,60.86,"K",755,2,2013,26,0
"2923",NA,NA,NA,NA,NA,NA,2,NA,"  1H",1,3,NA,1,0,1,79,10,34.178,"H",2025,1,2013,26,0
"2924",NA,NA,NA,NA,NA,NA,NA,NA,"  2B",2,3,NA,2,0,1,79,10,5.894,"B",130,1,2013,26,0
"2925",NA,NA,NA,NA,NA,NA,NA,NA,"  3F",3,4,1,6,0,1,79,10,289.851,"F",850,5,2013,26,0
"2926",7,9,0,0,1,1,NA,4,"  4E",4,3,NA,1,4,1,79,10,20.755,"E",905,2,2013,26,0
"2927",2,2,0,0,3,3,NA,4,"  5E",5,7,NA,3,0,1,79,10,20.755,"E",2320,2,2013,26,0
"2928",NA,NA,NA,NA,NA,NA,NA,NA,"  6F",6,5,NA,1,4,1,79,10,63.865,"F",1730,2,2013,26,0
"2929",NA,NA,NA,NA,NA,NA,2,NA,"  7H",7,7,NA,4,0,1,79,10,296.205,"H",1000,1,2013,26,0
"2930",3,3,1,1,1,1,1,3,"  8J",8,6,NA,5,0,1,79,10,5.452,"J",515,1,2013,26,0
"2931",NA,NA,NA,NA,NA,NA,1,NA,"  9K",9,1,1,4,4,1,79,10,6.518,"K",1810,2,2013,26,0
"2932",1,1,0,0,1,1,NA,4," 10E",10,7,NA,2,4,1,79,10,44.703,"E",1545,2,2013,26,0
"2933",0,0,0,0,0,0,2,0," 11G",11,1,NA,1,NA,1,79,10,367.011,"G",945,2,2013,26,0
"2934",NA,NA,NA,NA,NA,NA,1,NA," 12K",12,1,NA,5,0,1,79,10,6.518,"K",225,1,2013,26,0
"2935",3,3,1,1,1,1,NA,3," 13K",13,3,NA,1,4,1,79,10,6.518,"K",1550,2,2013,26,0
"2936",2,2,0,0,3,3,NA,4," 14E",14,1,NA,6,4,1,79,10,71.844,"E",1600,2,2013,26,0
"2937",NA,NA,NA,NA,NA,NA,NA,NA," 15K",15,5,NA,1,4,1,79,10,6.518,"K",1620,2,2013,26,0
"2938",2,2,0,0,1,1,NA,4," 16F",16,7,NA,1,4,2,79,10,83.516,"F",1440,2,2013,26,0
"2939",NA,NA,NA,NA,NA,NA,1,NA," 17H",17,6,1,2,0,2,79,10,387.345,"H",1950,1,2013,26,0
"2940",1,1,0,0,1,1,NA,4," 18E",18,2,NA,1,4,2,79,10,19.831,"E",930,2,2013,26,0
"2941",NA,NA,NA,NA,NA,NA,NA,NA," 19F",19,6,NA,1,4,2,79,10,61.022,"F",1815,2,2013,26,0
"2942",NA,NA,NA,NA,NA,NA,NA,NA," 20F",20,6,NA,1,4,2,79,10,61.022,"F",1645,2,2013,26,0
"2943",7,9,0,0,1,1,2,0," 21H",21,4,NA,1,4,2,79,10,283.016,"H",1550,2,2013,26,0
"2944",NA,NA,NA,NA,NA,NA,1,NA," 22B",22,7,NA,5,0,2,79,10,5.894,"B",110,1,2013,26,0
"2945",NA,NA,NA,NA,NA,NA,NA,NA," 23K",23,1,NA,3,4,2,79,10,6.518,"K",1305,4,2013,26,0
"2946",1,1,0,0,1,1,NA,4," 24F",24,5,NA,1,4,2,79,10,57.725,"F",1930,2,2013,26,0
"2947",NA,NA,NA,NA,NA,NA,2,NA," 25H",25,1,NA,2,0,2,79,10,267.724,"H",2030,1,2013,26,0
"2948",NA,NA,NA,NA,NA,NA,NA,NA," 26K",26,3,NA,1,NA,1,79,10,0.978,"K",2355,2,2013,26,0
"2949",1,1,0,0,2,2,NA,4," 27E",27,2,NA,2,4,2,79,10,26.749,"E",2355,2,2013,26,0
"2950",0,0,0,0,0,0,NA,0," 28G",28,6,NA,1,4,2,79,10,219.61,"G",2150,2,2013,26,0
"2951",NA,NA,NA,NA,NA,NA,NA,NA," 29K",29,4,NA,3,4,3,79,10,6.518,"K",1130,4,2013,26,0
"2952",1,1,0,0,1,1,2,6," 30K",30,2,NA,1,4,2,79,10,6.518,"K",935,2,2013,26,0
"2953",1,1,0,0,1,1,NA,0," 31F",31,6,NA,1,4,2,79,10,534.174,"F",1210,2,2013,26,0
"2954",3,2,1,0,2,2,1,3," 32K",32,1,NA,6,0,1,79,10,0.978,"K",220,2,2013,26,0
"2955",1,1,0,0,1,1,2,4," 33E",33,1,NA,1,4,3,79,10,35.675,"E",1210,2,2013,26,0
"2956",NA,NA,NA,NA,NA,NA,NA,NA," 34F",34,3,NA,2,4,3,79,10,109.777,"F",1330,3,2013,26,0
"2957",1,1,0,0,1,1,2,5," 35G",35,4,NA,3,0,3,79,10,292.892,"G",1255,1,2013,26,0
"2958",NA,NA,NA,NA,NA,NA,NA,NA," 36B",36,1,NA,4,0,3,79,10,5.894,"B",210,5,2013,26,0
"2959",2,2,0,0,3,3,2,3," 37K",37,1,NA,2,1,3,79,10,6.518,"K",1430,3,2013,26,0
"2960",2,2,0,0,2,2,2,3," 38F",38,4,NA,3,1,3,79,10,145.058,"F",810,4,2013,26,0
"2961",0,0,0,0,0,0,NA,0," 39H",39,1,NA,1,5,3,79,10,672.773,"H",5,2,2013,26,0
"2962",NA,NA,NA,NA,NA,NA,NA,NA," 40F",40,4,1,4,0,3,79,10,31.395,"F",5,1,2013,26,0
"2963",0,0,0,0,0,0,NA,0," 41G",41,7,1,1,0,3,79,10,83.766,"G",100,2,2013,26,0
"2964",NA,NA,NA,NA,NA,NA,NA,NA," 42H",42,7,NA,1,0,3,79,10,145.611,"H",1815,2,2013,26,0
"2965",1,1,0,0,1,1,NA,4," 43B",43,1,NA,1,6,3,79,10,6.295,"B",205,2,2013,26,0
"2966",0,0,0,0,0,0,NA,0," 44B",44,4,NA,3,4,3,79,10,6.295,"B",1335,4,2013,26,0
"2967",NA,NA,NA,NA,NA,NA,NA,NA," 45B",45,2,NA,2,1,4,79,10,6.295,"B",1040,3,2013,26,0
"2968",NA,NA,NA,NA,NA,NA,NA,NA," 46K",46,3,NA,2,0,4,79,10,6.518,"K",1140,3,2013,26,0
"2969",3,3,1,1,1,1,2,3," 47K",47,1,NA,3,0,3,79,10,6.518,"K",1145,1,2013,26,0
"2970",2,2,0,0,1,1,NA,4," 48C",48,4,NA,2,0,4,79,10,6.132,"C",930,3,2013,26,0
"2971",1,1,0,0,1,1,NA,4," 49F",49,2,NA,3,1,4,79,10,483.903,"F",1720,4,2013,26,0
"2972",NA,NA,0,0,0,0,NA,NA," 50K",50,7,NA,2,2,4,79,10,6.518,"K",155,2,2013,26,0
"2973",3,3,1,1,1,1,2,3," 51E",51,7,NA,2,4,4,79,10,25.229,"E",1900,2,2013,26,0
"2974",1,1,0,0,1,1,NA,4," 52F",52,4,NA,1,4,4,79,10,77.632,"F",1040,2,2013,26,0
"2975",7,9,0,0,1,1,2,0," 53H",53,7,NA,1,NA,4,79,10,360.056,"H",1200,2,2013,26,0
"2976",NA,NA,NA,NA,NA,NA,NA,NA," 54K",54,4,NA,1,4,4,79,10,6.518,"K",1900,2,2013,26,0
"2977",1,1,0,0,1,1,NA,4," 55E",55,6,NA,1,4,4,79,10,40.374,"E",1140,2,2013,26,0
"2978",0,0,0,0,0,0,1,NA," 56G",56,6,NA,1,0,3,79,10,331.467,"G",210,1,2013,26,0
"2979",NA,NA,NA,NA,NA,NA,NA,NA," 57F",57,3,NA,2,NA,4,79,10,87.003,"F",1720,2,2013,26,0
"2980",1,1,0,0,3,3,2,0," 58G",58,6,NA,2,4,4,79,10,232.131,"G",1910,2,2013,26,0
"2981",0,0,0,0,0,0,NA,0," 59H",59,4,NA,1,4,4,79,10,403.516,"H",1355,2,2013,26,0
"2982",1,1,0,0,1,1,2,4," 60E",60,7,NA,2,4,5,79,10,15.636,"E",725,2,2013,26,0
"2983",1,1,0,0,2,2,NA,4," 61F",61,4,NA,1,4,5,79,10,48.115,"F",1315,2,2013,26,0
"2984",0,0,0,0,0,0,2,0," 62G",62,1,NA,2,1,5,79,10,128.374,"G",1315,3,2013,26,0
"2985",NA,NA,NA,NA,NA,NA,2,NA," 63H",63,6,NA,1,1,4,79,10,223.154,"H",1340,2,2013,26,0
"2986",3,3,1,1,3,3,NA,3," 64K",64,7,1,3,2,5,79,10,6.518,"K",245,2,2013,26,0
"2987",0,0,0,0,0,0,2,0," 66F",66,3,NA,3,4,5,79,10,101.778,"F",1820,2,2013,26,0
"2988",NA,NA,0,0,0,0,NA,NA," 67H",67,2,NA,1,0,5,79,10,472.042,"H",1942,1,2013,26,0
"2989",NA,NA,NA,NA,NA,NA,NA,NA," 68B",68,3,NA,2,0,5,79,10,5.894,"B",1055,1,2013,26,0
"2990",NA,NA,NA,NA,NA,NA,NA,NA," 69K",69,3,NA,4,0,5,79,10,7.44,"K",410,4,2013,26,0
"2991",3,2,2,0,2,2,2,3," 70K",70,7,1,9,0,5,79,10,7.44,"K",1615,1,2013,26,0
"2992",NA,NA,NA,NA,NA,NA,NA,NA," 71K",71,1,NA,3,0,5,79,10,6.518,"K",405,1,2013,26,0
"2993",0,0,0,0,0,0,1,0," 72G",72,7,NA,3,0,5,79,10,316.706,"G",2330,3,2013,26,0
"2994",NA,NA,NA,NA,NA,NA,NA,NA," 73K",73,1,NA,2,0,3,79,10,1.049,"K",2355,1,2013,26,0
"2995",4,3,1,1,2,2,1,3," 74J",74,7,NA,3,4,6,79,10,5.452,"J",2355,2,2013,26,0
"2996",NA,NA,NA,NA,NA,NA,2,NA," 75K",75,7,NA,1,4,5,79,10,6.518,"K",705,2,2013,26,0
"2997",NA,NA,NA,NA,NA,NA,1,NA," 76K",76,1,NA,3,0,6,79,10,6.518,"K",2240,2,2013,26,0
"2998",2,2,0,0,2,2,NA,4," 77E",77,7,NA,4,4,5,79,10,153.232,"E",640,5,2013,26,0
"2999",3,2,1,0,6,6,NA,3," 78J",78,3,NA,3,4,6,79,10,5.452,"J",1330,3,2013,26,0
"3000",NA,NA,NA,NA,NA,NA,NA,NA," 79K",79,7,NA,2,4,6,79,10,6.518,"K",40,2,2013,26,0
"3001",NA,NA,NA,NA,NA,NA,NA,NA," 80K",80,2,NA,2,4,5,79,10,6.518,"K",1345,2,2013,26,0
"3002",0,0,0,0,0,0,NA,4," 81D",81,2,NA,3,0,5,79,10,66.819,"D",1055,3,2013,26,0
"3003",NA,NA,NA,NA,NA,NA,1,NA," 82K",82,1,NA,1,4,6,79,10,6.518,"K",915,2,2013,26,0
"3004",NA,NA,NA,NA,NA,NA,1,NA," 83K",83,6,NA,5,4,6,79,10,6.518,"K",155,2,2013,26,0
"3005",NA,NA,NA,NA,NA,NA,NA,NA," 84F",84,5,NA,4,0,6,79,10,204.011,"F",240,3,2013,26,0
"3006",6,6,1,1,4,4,1,1," 85B",85,4,1,3,4,6,79,10,5.894,"B",1410,3,2013,26,0
"3007",1,1,0,0,1,1,NA,4," 86K",86,6,NA,4,4,6,79,10,7.462,"K",1515,2,2013,26,0
"3008",NA,NA,NA,NA,NA,NA,NA,NA," 87K",87,6,NA,6,0,6,79,10,7.462,"K",1830,1,2013,26,0
"3009",2,2,0,0,1,1,NA,3," 88K",88,4,NA,1,0,6,79,10,0.978,"K",323,1,2013,26,0
"3010",1,1,0,0,1,1,1,4," 89E",89,5,NA,1,4,6,79,10,21.572,"E",2120,2,2013,26,0
"3011",1,1,0,0,1,1,NA,0," 90F",90,7,NA,1,4,6,79,10,66.381,"F",115,2,2013,26,0
"3012",0,0,0,0,0,0,2,0," 91G",91,5,NA,1,6,6,79,10,177.109,"G",1350,2,2013,26,0
"3013",4,4,1,1,1,1,NA,1," 92B",92,4,1,9,4,7,79,10,5.894,"B",2000,3,2013,26,0
"3014",1,1,0,0,1,1,NA,4," 93E",93,5,NA,1,4,7,79,10,49.27,"E",730,2,2013,26,0
"3015",NA,NA,NA,NA,NA,NA,NA,NA," 94F",94,2,NA,6,0,7,79,10,151.608,"F",1120,1,2013,26,0
"3016",NA,NA,NA,NA,NA,NA,NA,NA," 95H",95,5,NA,2,5,6,79,10,703.153,"H",1115,3,2013,26,0
"3017",4,3,1,1,2,2,NA,3," 96K",96,6,NA,2,0,7,79,10,6.518,"K",2305,3,2013,26,0
"3018",NA,NA,NA,NA,NA,NA,NA,NA," 97F",97,4,NA,1,4,7,79,10,123.084,"F",1610,2,2013,26,0
"3019",7,9,0,0,1,1,2,0," 98G",98,4,NA,2,4,7,79,10,328.397,"G",2055,2,2013,26,0
"3020",NA,NA,NA,NA,NA,NA,NA,NA," 99B",99,1,NA,3,0,7,79,10,5.894,"B",420,1,2013,26,0
"3021",1,1,0,0,1,1,1,0,"100F",100,1,NA,1,4,7,79,10,70.03,"F",420,2,2013,26,0
"3022",NA,NA,NA,NA,NA,NA,2,NA,"101H",101,7,NA,2,1,7,79,10,324.798,"H",1235,3,2013,26,0
"3023",2,2,0,0,1,1,NA,3,"102J",102,1,NA,5,0,7,79,10,5.452,"J",200,1,2013,26,0
"3024",2,2,0,0,1,1,1,3,"103K",103,1,1,3,0,7,79,10,6.518,"K",1910,1,2013,26,0
"3025",0,0,0,0,0,0,NA,0,"104K",104,7,NA,3,4,7,79,10,6.518,"K",250,2,2013,26,0
"3026",7,9,0,0,1,1,NA,0,"105F",105,4,NA,1,4,7,79,10,427.665,"F",1225,2,2013,26,0
"3027",3,3,1,1,2,2,1,3,"106J",106,7,NA,2,0,8,79,10,5.452,"J",50,1,2013,26,0
"3028",NA,NA,NA,NA,NA,NA,NA,NA,"107D",107,1,NA,1,4,8,79,10,14.619,"D",400,2,2013,26,0
"3029",1,1,0,0,1,1,2,4,"108F",108,5,NA,1,4,8,79,10,137.871,"F",1300,2,2013,26,0
"3030",1,1,0,0,1,1,2,5,"109G",109,6,NA,1,4,8,79,10,367.851,"G",120,2,2013,26,0
"3031",3,2,1,0,1,1,1,3,"110J",110,7,1,3,0,8,79,10,5.452,"J",135,1,2013,26,0
"3032",3,3,1,1,1,1,2,3,"111F",111,3,NA,2,4,8,79,10,158.952,"F",1125,2,2013,26,0
"3033",0,0,0,0,0,0,NA,0,"112H",112,5,NA,2,1,3,79,10,737.211,"H",2355,3,2013,26,0
"3034",3,3,1,1,1,1,1,3,"113J",113,1,1,3,4,8,79,10,11.324,"J",120,2,2013,26,0
"3035",1,1,0,0,1,1,1,4,"114E",114,1,NA,1,1,8,79,10,45.474,"E",50,2,2013,26,0
"3036",1,1,0,0,1,1,NA,4,"115F",115,7,NA,1,NA,8,79,10,139.928,"F",1355,2,2013,26,0
"3037",NA,NA,NA,NA,NA,NA,NA,NA,"116K",116,3,NA,4,0,8,79,10,6.518,"K",540,1,2013,26,0
"3038",3,3,1,1,1,1,NA,3,"117K",117,2,NA,1,0,9,79,10,6.518,"K",1555,1,2013,26,0
"3039",0,0,0,0,0,0,2,4,"118E",118,7,NA,1,0,8,79,10,35.245,"E",1505,1,2013,26,0
