"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"5809",1,NA,0,152,"118G",118,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,156,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,78,3595.722,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,2,271,19
"5810",1,NA,0,147,"119J",119,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,78,87.106,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","D","","O","",1,1,260,19
"5811",1,NA,0,146,"120K",120,28,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,78,66.069,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","E","",1,1,284,19
"5812",1,2,0,141,"120K",120,124,0,39,37,40,34,23,18,-13,150,11,12,150,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,340,0,78,66.069,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","K","E","9","W","9",1,2,262,19
"5813",1,NA,0,157,"121H",121,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,78,7662.747,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,1,294,19
"5814",1,NA,0,147,"121H",121,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,78,7662.747,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,2,258,19
"5815",1,NA,0,139,"122K",122,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,78,68.889,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","D","","O","",1,1,232,19
"5816",1,NA,0,156,"123E",123,165,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,166,NA,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,78,246.38,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",NA,2,281,19
"5817",1,NA,0,152,"124E",124,90,0,8,23,22,15,9,8,-30,156,9,NA,156,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,270,NA,78,246.38,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,1,274,19
"5818",1,NA,0,161,"124E",124,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,40,NA,78,246.38,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",1,2,303,19
"5819",1,NA,0,172,"125G",125,84,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,180,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,160,NA,78,1340.778,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","L","","W","",0,1,352,19
"5820",1,NA,0,147,"125G",125,116,0,0,0,7,8,0,2,17,150,12,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,78,1340.778,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,2,260,19
"5821",1,2,0,155,"126B",126,250,0,0,28,36,30,19,0,25,250,9,NA,998,5,NA,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,280,NA,78,58.884,NA,NA,NA,NA,NA,NA,NA,NA,"Y","B","B","A","E","W","9",1,1,287,19
"5822",1,2,0,168,"126B",126,136,0,22,24,33,36,24,23,21,184,1,NA,184,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,20,NA,78,58.884,0,3,4,3,2,0,48,94,"D","P","B","E","E","W","N",1,2,334,19
"5823",2,3,0,153,"127B",127,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,0,998,3,3,NA,NA,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,45,31,270,998,78,58.884,NA,NA,NA,NA,NA,NA,NA,NA,"B","D","B","E","D","N","O",1,1,272,19
"5824",1,NA,0,170,"128D",128,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,178,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,78,410.629,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,301,19
"5825",1,2,0,183,"128D",128,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,998,3,3,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,30,998,78,410.629,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","D","E","A","W","O",1,2,359,19
"5826",4,2,0,147,"129B",129,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,998,8,NA,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,4,4,998,NA,78,58.884,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","B","D","A","W","W",1,1,262,19
"5827",2,1,0,173,"130J",130,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,5,NA,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,45,31,998,998,78,87.106,NA,NA,NA,NA,NA,NA,NA,NA,"P","D","J","Z","A","W","O",1,1,353,19
"5828",1,NA,0,141,"131F",131,158,0,23,19,28,32,24,26,0,158,12,NA,158,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,78,813.887,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,262,19
"5829",1,NA,0,174,"132A",132,130,0,72,77,67,41,20,0,0,180,12,NA,180,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,78,58.884,NA,NA,NA,NA,NA,NA,NA,NA,"D","","A","A","","W","",1,1,397,19
"5830",1,NA,0,148,"133K",133,140,0,3,24,31,42,36,24,0,158,12,NA,158,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,78,62.835,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,319,19
"5831",2,1,0,NA,"134K",134,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,57,998,NA,78,62.835,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","K","D","9","O","9",1,1,318,19
"5832",1,NA,0,149,"135K",135,48,0,0,1,5,13,3,3,15,164,1,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,30,NA,78,56.405,NA,NA,NA,NA,NA,NA,NA,NA,"P","","K","A","","W","",1,1,271,19
"5833",1,2,0,146,"136D",136,56,0,6,8,13,23,34,40,38,144,1,3,144,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,30,90,78,525.695,7,4,4,4,1,0,-150,136,"Z","B","D","E","E","W","W",1,1,246,19
"5834",1,3,0,160,"136D",136,165,1,22,41,55,60,56,46,0,180,11,12,180,3,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,68,340,0,78,525.695,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","D","E","E","W","W",1,2,352,19
"5835",1,NA,0,161,"137K",137,144,0,0,1,24,38,71,77,0,180,71,NA,180,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,320,NA,78,61.669,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","A","","W","",1,1,359,19
"5836",1,NA,0,147,"138G",138,130,0,22,16,12,5,2,10,-11,152,1,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,54,NA,40,NA,78,731.333,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","L","","W","",1,1,260,19
"5837",1,2,0,142,"  2F",2,74,0,21,14,9,6,2,0,-48,170,12,0,170,1,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,54,31,0,998,79,4.098,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","F","E","A","W","O",1,1,250,19
"5838",1,NA,0,152,"  4F",4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,79,243.946,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",0,1,262,19
"5839",1,NA,0,145,"  4F",4,72,0,23,13,12,10,9,9,-36,144,11,NA,144,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,79,243.946,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,264,19
"5840",1,2,0,164,"  5K",5,43,0,66,86,47,26,5,0,-55,186,12,3,186,3,NA,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,52,68,0,90,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"L","P","K","E","9","W","9",1,1,267,19
"5841",1,NA,0,150,"  7F",7,69,0,0,8,17,21,13,9,36,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,79,85.326,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,1,263,19
"5842",1,NA,0,154,"  7F",7,82,0,24,14,15,12,8,6,-40,162,6,NA,162,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,170,NA,79,85.326,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,283,19
"5843",1,NA,0,166,"  8G",8,96,0,31,28,34,38,50,72,29,170,11,NA,170,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,79,209.814,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",1,1,330,19
"5844",1,4,0,173,"  9K",9,152,1,73,67,72,108,79,61,0,176,1,12,176,NA,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,50,30,0,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"D","Y","K","E","E","W","W",1,1,357,19
"5845",1,2,0,150,"  9K",9,234,1,28,39,30,5,11,17,99,483,10,9,998,3,2,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,300,270,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"Y","B","K","E","E","W","W",1,2,272,19
"5846",1,NA,0,155," 10K",10,154,0,17,10,6,5,5,9,0,154,12,NA,154,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,287,19
"5847",1,2,0,147," 10K",10,223,0,NA,NA,NA,NA,NA,NA,NA,NA,9,5,998,NA,NA,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,270,150,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"P","B","K","E","E","W","W",1,2,261,19
"5848",1,NA,0,155," 11F",11,131,0,32,62,59,59,61,50,0,186,12,NA,186,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,70,NA,0,NA,79,385.431,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,308,19
"5849",2,NA,0,155," 11F",11,143,0,0,5,10,17,9,0,7,192,9,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,280,NA,79,385.431,NA,NA,NA,NA,NA,NA,NA,NA,"P","","F","E","","W","",0,2,272,19
"5850",1,2,0,NA," 12K",12,142,0,50,49,46,40,34,23,0,146,1,0,146,2,3,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,54,31,30,998,79,3.108,NA,NA,NA,NA,NA,NA,NA,NA,"D","Y","K","E","D","W","O",1,1,265,19
"5851",2,1,0,NA," 13J",13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,998,NA,NA,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,43,43,NA,0,79,3.236,NA,NA,NA,NA,NA,NA,NA,NA,"B","D","J","E","E","W","W",1,1,269,19
"5852",1,2,0,145," 14J",14,23,0,4,4,5,6,8,17,64,150,12,0,150,4,3,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,56,31,0,998,79,2.608,NA,NA,NA,NA,NA,NA,NA,NA,"R","D","J","E","A","E","O",1,1,310,19
"5853",1,2,0,147," 15F",15,157,0,0,13,28,36,11,0,-92,462,2,12,998,3,NA,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,70,70,0,79,208.153,NA,NA,NA,NA,NA,NA,NA,NA,"Z","R","F","E","E","W","E",1,1,260,19
"5854",1,NA,0,143," 15F",15,132,0,9,18,29,33,32,35,0,132,12,NA,146,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,79,208.153,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,243,19
"5855",1,2,0,171," 18K",18,158,1,2,1,23,27,13,26,0,162,12,12,162,2,3,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,63,350,350,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","K","E","W","W","N",1,1,352,19
"5856",1,NA,0,146," 18K",18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,9,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,50,NA,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","K","A","","W","",1,2,262,19
"5857",4,NA,0,152," 18K",18,52,0,5,1,0,0,4,17,61,174,5,NA,174,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,160,NA,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","W","",0,3,281,19
"5858",1,NA,0,151," 20F",20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,79,130.013,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,1,267,19
"5859",1,NA,0,NA," 20F",20,145,0,34,10,8,8,7,19,0,145,12,NA,145,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,79,130.013,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,254,19
"5860",1,NA,0,170," 22K",22,130,0,31,18,18,14,11,8,0,130,1,NA,130,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,315,19
"5861",1,NA,0,152," 23E",23,81,0,43,35,40,23,1,0,-35,152,12,NA,152,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,79,50.966,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,1,275,19
"5862",1,2,0,151," 23E",23,55,1,0,6,14,23,32,40,24,147,6,12,147,2,2,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,4,170,10,79,50.966,16,3,2,2,19,28,48,147,"Z","Z","E","E","E","W","W",1,2,270,19
"5863",2,NA,0,149," 23E",23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,3,NA,0,0,NA,NA,"9","",4,NA,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA,79,50.966,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",NA,4,269,19
"5864",1,NA,0,141," 24F",24,141,0,26,26,27,24,23,21,0,145,12,NA,145,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,79,90.468,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,240,19
"5865",1,NA,0,147," 25G",25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,2,NA,0,0,NA,NA,"9","",7,NA,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,79,222.458,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,269,19
"5866",1,2,0,140," 26H",26,60,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,148,1,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,79,265.256,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","H","E","E","W","W",1,2,262,19
"5867",2,NA,0,154," 26H",26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,79,265.256,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,3,272,19
"5868",1,2,0,143," 27E",27,176,1,9,11,0,0,0,0,-144,179,10,0,998,2,2,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,300,998,79,65.368,NA,NA,NA,NA,NA,NA,NA,NA,"Z","D","E","E","A","W","O",1,1,260,19
"5869",1,NA,0,147," 27E",27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,79,65.368,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,2,260,19
"5870",1,NA,0,154," 28F",28,250,0,0,6,20,11,16,4,19,398,2,NA,998,3,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,50,NA,79,116.033,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","A","","W","",1,1,272,19
"5871",1,2,0,152," 29G",29,123,0,NA,NA,NA,NA,NA,NA,NA,NA,12,0,144,6,3,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,70,31,0,998,79,285.322,NA,NA,NA,NA,NA,NA,NA,NA,"R","D","G","E","A","E","O",1,1,333,19
"5872",1,2,0,146," 30H",30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,2,NA,NA,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,41,51,10,60,79,340.215,NA,NA,NA,NA,NA,NA,NA,NA,"C","Z","H","E","E","W","W",1,1,262,19
"5873",1,NA,0,170," 31B",31,122,0,0,1,3,5,8,8,169,154,10,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,310,NA,79,5.131,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",1,1,343,19
"5874",1,NA,0,134," 31B",31,112,0,16,24,42,35,23,11,0,136,1,NA,136,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,79,5.131,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,2,240,19
"5875",1,NA,0,147," 32F",32,52,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,79,53.921,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",0,2,262,19
"5876",1,NA,0,148," 33F",33,85,0,19,17,22,25,24,23,0,136,6,NA,144,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,170,NA,79,53.921,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,251,19
"5877",1,NA,0,NA," 33F",33,83,0,16,3,21,10,0,8,-10,180,12,NA,180,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,79,53.921,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,353,19
"5878",2,1,0,165," 35H",35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,NA,3,NA,NA,0,0,1,NA,"T","T",NA,NA,NA,NA,1,NA,1,NA,NA,43,31,998,998,79,158.1,NA,NA,NA,NA,NA,NA,NA,NA,"B","Y","H","Z","D","W","O",1,1,271,19
"5879",1,NA,0,151," 36J",36,58,0,0,4,11,17,9,7,26,134,12,NA,134,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,71,NA,0,NA,79,7.425,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","J","E","","W","",1,1,256,19
"5880",1,NA,0,158," 37K",37,77,0,3,0,0,0,0,0,-20,145,NA,NA,145,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",NA,2,272,19
"5881",1,2,0,148," 38K",38,108,0,18,37,52,53,54,51,0,160,1,NA,160,3,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,70,20,NA,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","K","E","9","W","9",1,2,262,19
"5882",1,NA,0,144," 39E",39,48,0,0,11,25,33,33,34,142,108,9,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,270,NA,79,316.462,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,1,249,19
"5883",1,NA,0,157," 39E",39,45,0,0,3,3,3,3,17,71,160,1,NA,160,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,40,NA,79,316.462,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","W","",1,2,309,19
"5884",1,NA,0,130," 40K",40,80,0,102,83,78,50,17,4,-40,160,12,NA,160,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,79,7.342,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,1,262,19
"5885",1,NA,0,153," 42E",42,20,0,14,17,14,7,2,3,203,74,10,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,79,53.016,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","W","",0,1,257,19
"5886",1,NA,0,157," 42E",42,40,0,0,0,0,0,0,1,68,148,1,NA,165,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,79,53.016,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","E","",0,2,277,19
"5887",1,2,0,132," 43F",43,250,0,0,0,6,27,27,0,29,302,2,12,998,3,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,50,10,79,94.106,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","F","E","E","W","S",1,1,239,19
"5888",1,2,0,160," 43F",43,120,0,3,2,0,1,6,11,20,161,12,1,161,1,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,350,20,79,94.106,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","F","E","E","W","S",0,2,297,19
"5889",2,NA,0,149," 44H",44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,2,NA,0,0,NA,0,"9","",5,NA,2,NA,1,15,NA,0,NA,1,NA,NA,NA,79,275.926,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,3,270,19
"5890",1,NA,0,155," 45B",45,80,0,72,7,8,2,0,0,-32,160,12,NA,160,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,79,5.131,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",1,1,289,19
"5891",1,2,0,145," 45B",45,95,0,104,67,41,25,12,0,-28,169,12,6,169,3,1,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,42,350,180,79,5.131,NA,NA,NA,NA,NA,NA,NA,NA,"Y","C","B","E","E","W","N",1,2,246,19
"5892",1,2,0,149," 46J",46,87,0,12,0,8,16,27,28,26,134,1,12,134,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,68,20,0,79,7.425,NA,NA,NA,NA,NA,NA,NA,NA,"Z","9","J","E","9","W","9",1,1,272,19
"5893",1,4,0,146," 47C",47,93,1,1,1,10,12,22,35,23,136,1,6,136,2,3,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,50,40,180,79,7.924,11,51,40,32,16,4,-14,117,"Z","L","C","E","E","W","N",1,1,250,19
