"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"4959",1,2,0,141," 19H",19,140,0,13,11,17,25,22,21,0,140,6,12,140,3,2,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,74,357.954,0,8,18,11,8,5,0,140,"D","D","H","E","E","W","W",1,2,240,20
"4960",2,NA,0,156," 19H",19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,150,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,74,357.954,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","L","","U","",0,3,262,20
"4961",1,NA,0,144," 20F",20,115,0,0,12,37,26,8,0,0,150,12,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,74,886.98,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,255,20
"4962",2,NA,0,142," 20F",20,110,0,3,6,8,8,6,7,-10,160,6,NA,160,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,74,886.98,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","L","","W","",0,3,272,20
"4963",1,2,0,147," 21K",21,158,0,53,45,39,36,34,32,0,160,81,0,160,2,3,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,60,31,40,998,74,10.608,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","K","E","D","W","O",1,1,266,20
"4964",1,2,0,158," 22K",22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","9",NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,74,10.608,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","K","9","9","9","9",NA,1,287,20
"4965",1,2,0,148," 22K",22,20,0,0,5,9,14,4,2,139,111,1,3,998,3,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,40,90,74,10.608,0,1,2,1,0,0,10,63,"F","P","K","E","E","W","W",1,2,261,20
"4966",1,NA,0,131," 23K",23,52,0,0,1,3,8,11,33,47,146,1,NA,146,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,74,10.608,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","K","E","","W","",1,1,203,20
"4967",1,NA,0,146," 23K",23,108,0,9,27,36,44,52,24,0,132,11,NA,132,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,74,10.608,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,247,20
"4968",2,1,0,147," 24B",24,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,4,2,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,31,56,998,998,74,8.309,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","B","D","E","O","W",1,1,318,20
"4969",1,NA,0,149," 25B",25,250,0,0,40,40,40,19,0,-22,400,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,310,NA,74,8.309,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","A","","W","",1,1,273,20
"4970",1,NA,0,148," 25B",25,129,0,60,33,31,20,3,0,0,150,81,NA,150,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,74,8.309,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,2,320,20
"4971",1,2,0,167," 26C",26,26,0,34,0,0,0,0,0,-54,180,12,8,180,2,2,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,51,68,0,240,74,17.989,0,9,8,0,0,0,65,118,"L","P","C","E","A","E","N",1,1,364,20
"4972",1,NA,0,155," 27K",27,23,0,9,16,24,32,47,10,25,170,12,NA,170,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,0,NA,74,11.521,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","K","E","","N","",1,1,289,20
"4973",2,1,0,143," 28K",28,122,0,9,38,41,31,21,13,-56,156,11,11,998,3,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,52,63,340,340,74,11.521,NA,NA,NA,NA,NA,NA,NA,NA,"P","F","K","A","W","W","N",1,1,254,20
"4974",1,2,0,162," 29K",29,53,0,26,24,19,14,4,0,-40,160,11,9,160,2,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,340,270,74,9.009,0,9,8,6,5,0,-40,115,"Y","P","K","E","E","W","W",1,1,288,20
"4975",1,2,0,145," 29K",29,169,0,0,5,16,13,5,0,118,185,4,3,998,2,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,130,90,74,9.009,0,0,7,8,3,0,-124,158,"Y","Z","K","E","E","W","W",1,2,264,20
"4976",1,NA,0,146," 30D",30,13,0,3,1,0,0,0,0,-58,130,12,NA,130,8,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,74,37.957,NA,NA,NA,NA,NA,NA,NA,NA,"L","","D","E","","E","",0,1,247,20
"4977",1,NA,0,148," 30D",30,250,0,0,10,0,11,4,0,-122,242,12,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,74,37.957,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","E","","W","",1,2,320,20
"4978",3,NA,0,165," 31F",31,168,0,8,9,9,9,8,6,0,168,6,NA,168,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,74,264.483,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",0,1,353,20
"4979",3,2,0,148," 31F",31,122,0,7,9,13,19,19,20,14,160,12,6,160,1,1,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,0,180,74,264.483,11,14,13,14,16,13,0,160,"D","D","F","E","E","W","W",0,2,283,20
"4980",1,2,0,153," 31F",31,127,0,32,43,40,30,10,0,0,156,6,12,156,4,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,4,2,180,0,74,264.483,13,13,14,13,7,3,0,156,"D","D","F","E","E","W","W",1,3,257,20
"4981",1,NA,0,148," 31F",31,120,0,0,2,5,4,3,7,16,155,12,NA,155,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,3,NA,0,NA,74,264.483,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,4,319,20
"4982",1,NA,0,160," 33K",33,109,0,38,55,53,46,32,14,0,170,1,NA,170,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,298,20
"4983",1,NA,0,147," 33K",33,250,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,269,20
"4984",1,NA,0,146," 34K",34,64,0,40,30,15,6,1,2,-29,150,12,NA,150,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,1,256,20
"4985",1,NA,0,175," 34K",34,98,0,36,36,17,10,4,0,-39,184,12,NA,184,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,2,298,20
"4986",1,2,0,156," 35K",35,19,1,5,29,55,73,50,13,0,160,12,1,160,4,4,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,51,52,0,30,74,9.009,4,40,53,39,24,9,-24,166,"C","P","K","E","A","N","W",1,1,281,20
"4987",1,3,0,162," 36E",36,141,0,3,3,1,1,2,0,0,180,12,NA,180,1,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,0,NA,74,109.683,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","E","E","9","W","9",1,1,307,20
"4988",1,2,0,142," 36E",36,131,1,22,26,32,39,31,15,0,140,6,12,140,4,2,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,74,109.683,0,0,0,0,0,9,14,140,"D","D","E","E","E","W","W",1,2,243,20
"4989",2,4,0,156," 36E",36,88,0,4,3,2,2,4,4,-9,160,6,NA,160,1,NA,NA,NA,0,0,1,NA,"B","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,180,NA,74,109.683,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","E","L","9","W","9",0,3,262,20
"4990",1,NA,0,150," 37H",37,25,0,3,2,2,2,4,5,70,150,1,NA,150,9,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,74,679.006,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",0,1,273,20
"4991",1,NA,0,147," 37H",37,60,0,8,7,6,4,3,3,-45,150,71,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,320,NA,74,679.006,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,2,265,20
"4992",1,NA,0,152," 38J",38,206,0,0,30,89,54,27,0,-46,255,4,NA,998,5,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,130,NA,74,8.205,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","J","A","","W","",1,1,285,20
"4993",1,NA,0,162," 38J",38,105,0,41,36,29,20,8,0,-22,160,11,NA,160,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,74,8.205,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","J","E","","W","",1,2,303,20
"4994",1,2,0,171," 40F",40,71,0,0,0,0,0,5,13,55,180,12,3,180,1,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,7,NA,1,NA,NA,2,2,10,90,74,152.329,1,0,4,3,2,0,-52,85,"Z","P","F","E","E","W","W",1,1,295,20
"4995",1,2,0,150," 40F",40,138,0,4,16,29,37,40,14,152,142,10,9,998,3,2,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,300,260,74,152.329,10,12,14,11,7,4,-196,125,"Y","B","F","A","E","W","W",1,2,273,20
"4996",1,NA,0,164," 41H",41,43,0,0,0,0,0,1,7,70,192,12,NA,192,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,74,447.751,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","W","",0,1,338,20
"4997",1,NA,0,145," 41H",41,65,0,0,7,12,19,24,7,169,91,9,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,260,NA,74,447.751,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",1,2,253,20
"4998",1,NA,0,153," 43K",43,29,0,0,0,5,10,9,9,56,140,1,NA,140,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","E","",1,1,267,20
"4999",1,NA,0,152," 43K",43,159,0,57,52,52,37,23,5,0,180,12,NA,180,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,286,20
"5000",1,NA,0,154," 44C",44,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,74,8.205,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","D","","O","",1,1,262,20
"5001",1,2,0,156," 45E",45,115,1,26,40,46,41,42,2,-175,119,7,9,998,3,2,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,3,2,210,280,74,106.107,0,3,13,18,21,20,194,97,"B","F","E","A","E","W","W",1,1,281,20
"5002",1,NA,0,158," 46H",46,132,0,10,8,19,14,4,0,9,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,74,656.865,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,2,287,20
"5003",1,NA,0,151," 47B",47,157,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,4,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,20,NA,74,8.309,NA,NA,NA,NA,NA,NA,NA,NA,"P","","B","A","","W","",1,1,269,20
"5004",1,NA,0,158," 48D",48,250,0,0,8,21,7,0,0,-51,310,12,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,56,NA,350,NA,74,15.495,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","A","","W","",1,1,287,20
"5005",1,NA,0,147," 49F",49,65,0,2,10,25,34,39,40,29,155,12,NA,155,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,74,107.969,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,1,273,20
"5006",1,NA,0,149," 49F",49,60,0,39,38,30,24,20,5,-50,160,6,NA,160,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,170,NA,74,107.969,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",NA,2,283,20
"5007",3,2,0,148," 50H",50,20,1,0,12,33,52,51,0,28,163,12,NA,163,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,56,0,NA,74,317.362,NA,NA,NA,NA,NA,NA,NA,NA,"C","9","H","E","9","N","9",1,1,283,20
"5008",2,3,0,148," 51J",51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,160,NA,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,60,56,0,0,74,8.205,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","J","9","9","9","9",1,1,320,20
"5009",1,2,0,153," 52D",52,5,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,170,4,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,54,54,0,350,74,22.942,NA,NA,NA,NA,NA,NA,NA,NA,"L","B","D","E","E","S","W",0,1,332,20
"5010",1,NA,0,161," 53F",53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,74,159.862,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,1,285,20
"5011",1,NA,0,158," 54H",54,4,0,9,4,2,0,0,0,-50,150,11,NA,150,4,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,340,NA,74,469.892,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",1,1,287,20
"5012",1,NA,0,165," 55D",55,160,0,12,6,8,7,8,16,0,180,11,NA,180,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,74,15.495,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,352,20
"5013",1,NA,0,142," 55D",55,239,0,4,16,46,38,16,9,1,303,2,NA,998,4,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,70,NA,74,15.495,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","A","","W","",1,2,273,20
"5014",2,3,0,157," 56E",56,170,0,0,5,9,12,12,10,0,170,12,12,170,1,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,3,2,350,350,74,51.265,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","E","E","9","W","9",NA,1,295,20
"5015",1,2,0,145," 56E",56,202,0,0,7,19,16,22,0,46,279,1,12,998,3,1,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,1,30,0,74,51.265,3,3,4,11,12,5,-4,140,"Y","D","E","A","E","W","W",1,3,247,20
"5016",1,NA,0,141," 57G",57,147,0,5,4,5,6,5,6,0,147,6,NA,147,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,74,194.955,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","L","","W","",0,1,257,20
"5017",1,NA,0,149," 57G",57,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,74,194.955,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","9","","9","",NA,2,267,20
"5018",1,2,1,174," 58A",58,185,0,4,15,27,28,27,13,145,185,11,9,998,3,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,330,270,74,8.309,3,2,0,0,0,0,-217,105,"Y","B","A","E","E","W","W",1,1,351,20
"5019",1,2,0,149," 58A",58,117,0,17,43,38,27,22,28,0,150,12,3,150,3,2,NA,NA,0,0,1,1,"F","R",NA,NA,NA,NA,1,15,1,1,NA,1,1,10,90,74,8.309,0,5,4,3,1,0,-66,135,"D","Z","A","E","E","W","W",1,2,272,20
"5020",2,1,0,172," 59D",59,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,180,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,58,0,0,74,16.036,NA,NA,NA,NA,NA,NA,NA,NA,"C","D","D","E","L","W","W",1,1,302,20
"5021",1,2,0,146," 60E",60,148,0,21,16,16,9,3,0,0,161,12,12,161,1,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,10,0,74,53.053,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","E","E","9","W","9",1,1,276,20
"5022",1,2,0,147," 60E",60,195,0,0,8,15,26,16,0,-18,200,9,12,998,2,1,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,280,350,74,53.053,NA,NA,NA,NA,NA,NA,NA,NA,"P","L","E","A","E","W","W",0,2,260,20
"5023",1,NA,0,151," 61F",61,136,0,19,20,12,12,12,17,13,150,82,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,60,NA,74,111.736,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,272,20
"5024",2,1,0,148," 61F",61,23,0,85,94,61,33,3,0,-46,155,5,11,155,6,3,NA,NA,0,0,1,NA,"B","L",NA,NA,NA,NA,1,NA,1,NA,NA,51,1,160,330,74,111.736,0,39,37,37,29,14,-8,222,"L","D","F","E","E","E","W",1,2,260,20
"5025",1,2,0,NA," 62H",62,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,81,3,180,NA,NA,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,54,54,30,90,74,328.432,NA,NA,NA,NA,NA,NA,NA,NA,"R","D","H","E","E","9","W",1,1,297,20
"5026",1,NA,0,149," 63B",63,60,0,114,103,85,53,25,7,-50,160,12,NA,160,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,74,8.309,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",1,1,273,20
"5027",5,6,0,150," 64K",64,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0,998,3,3,NA,NA,0,0,1,NA,"R","T",NA,NA,NA,NA,1,NA,1,NA,NA,60,31,50,998,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","K","E","D","W","O",1,1,263,20
"5028",1,2,0,153," 65E",65,31,0,NA,NA,NA,NA,NA,NA,NA,NA,1,12,150,6,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,62,20,0,74,67.36,3,3,9,7,5,5,-3,150,"R","C","E","E","E","E","N",1,2,274,20
"5029",1,NA,1,169," 66H",66,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,190,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,74,416.998,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",NA,1,338,20
"5030",1,NA,0,158," 66H",66,250,0,9,5,4,4,7,13,78,158,1,NA,158,9,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,74,416.998,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","A","","E","",1,2,285,20
"5031",2,1,0,151," 67B",67,178,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,4,1,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,31,63,998,NA,74,8.309,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","B","D","W","O","N",1,1,283,20
"5032",1,NA,0,151," 68J",68,250,0,4,18,13,8,4,0,-75,191,7,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,220,NA,74,8.205,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","J","E","","W","",0,1,263,20
"5033",1,NA,0,152," 68J",68,49,0,4,4,6,10,19,27,46,150,12,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,74,8.205,NA,NA,NA,NA,NA,NA,NA,NA,"R","","J","E","","W","",1,2,270,20
"5034",1,NA,0,145," 69K",69,9,0,0,0,0,0,0,3,59,150,12,NA,150,8,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","E","",1,1,333,20
"5035",1,NA,0,158," 69K",69,118,0,7,13,21,22,25,39,17,160,11,NA,160,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,333,20
"5036",1,NA,0,147," 70F",70,100,0,4,4,5,8,11,16,17,155,12,NA,155,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,74,168.231,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,266,20
"5037",1,2,0,152," 70F",70,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,160,NA,NA,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,74,168.231,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","F","9","9","9","9",NA,2,320,20
"5038",3,2,0,159," 70F",70,116,0,NA,NA,NA,NA,NA,NA,NA,NA,12,6,150,1,1,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,4,2,0,180,74,168.231,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","F","E","E","W","W",0,3,294,20
"5039",1,2,0,140," 72K",72,137,0,19,25,40,53,63,80,0,150,71,9,150,3,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,320,270,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"D","Z","K","E","E","W","W",1,1,238,20
"5040",1,3,0,172," 72K",72,226,1,3,16,19,13,4,0,112,240,12,12,998,2,1,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,10,0,74,9.009,5,5,6,6,7,9,47,180,"Y","Z","K","E","E","W","W",1,2,329,20
"5041",3,NA,0,156," 72K",72,56,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,170,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","E","","W","",0,3,331,20
"5042",1,3,0,154," 73K",73,41,1,2,0,2,10,18,30,55,150,1,6,150,2,1,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,51,40,180,74,9.009,4,3,3,3,3,3,-67,150,"R","L","K","E","E","W","E",1,1,267,20
"5043",1,NA,0,158," 73K",73,80,0,13,11,12,10,5,2,-40,160,12,NA,160,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,74,9.009,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,2,294,20
"5044",1,NA,0,163," 74C",74,84,0,32,10,20,12,7,0,-40,165,12,NA,165,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,74,8.205,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,1,299,20
"5045",1,NA,0,144," 74C",74,250,0,4,14,17,16,19,7,32,259,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,74,8.205,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,2,250,20
