"","AAIS","AAIS08","AINJSER","AINJSER8","AINJURED","AINJURD8","ALCINV","ATREAT","CASEID","CASENO","DAYWEEK","DRGINV","EVENTS","MANCOLL","MONTH","PSU","PSUSTRAT","RATWGT","STRATIF","TIME","VEHFORMS","YEAR","VERSION","ADMINSS"
"230",1,1,0,0,1,1,2,4," 28F",28,7,2,1,4,4,4,3,351.053,"F",1449,2,2015,28,0
"231",1,1,0,0,1,1,2,4," 29F",29,5,2,2,4,4,4,3,357.492,"F",1216,2,2015,28,0
"232",NA,NA,NA,NA,NA,NA,2,NA," 30H",30,1,2,1,1,4,4,3,915.12,"H",1151,2,2015,28,0
"233",7,9,0,0,1,1,2,0," 31K",31,4,2,1,2,4,4,3,16.795,"K",1335,2,2015,28,0
"234",NA,NA,NA,NA,NA,NA,NA,NA," 32F",32,7,NA,4,0,4,4,3,1421.398,"F",1650,2,2015,28,0
"235",1,1,0,0,2,2,2,4," 33E",33,1,2,2,4,5,4,3,219.946,"E",1322,2,2015,28,0
"236",2,1,0,0,1,1,2,3," 34K",34,2,2,1,4,5,4,3,16.795,"K",2202,2,2015,28,0
"237",1,1,0,0,1,1,2,4," 35E",35,5,2,1,1,5,4,3,119.184,"E",1318,2,2015,28,0
"238",NA,NA,0,0,0,0,2,0," 36G",36,2,2,1,4,5,4,3,737.962,"G",1622,2,2015,28,0
"239",NA,NA,NA,NA,NA,NA,2,NA," 37H",37,2,2,1,4,5,4,3,1033.91,"H",1555,2,2015,28,0
"240",1,1,0,0,1,1,2,4," 38E",38,3,2,1,4,5,4,3,44.435,"E",2151,2,2015,28,0
"241",0,0,0,0,0,0,2,0," 39G",39,7,2,3,0,5,4,3,436.983,"G",956,1,2015,28,0
"242",NA,NA,NA,NA,NA,NA,2,NA," 40K",40,6,2,2,0,5,4,3,16.795,"K",1120,1,2015,28,0
"243",0,0,0,0,0,0,2,0," 41G",41,2,2,1,1,6,4,3,2579.351,"G",1559,2,2015,28,0
"244",1,1,0,0,1,1,2,4," 42E",42,1,2,3,0,6,4,3,81.333,"E",1605,1,2015,28,0
"245",1,1,0,0,1,1,1,0," 43G",43,5,2,3,0,6,4,3,799.839,"G",1930,2,2015,28,0
"246",NA,NA,NA,NA,NA,NA,2,NA," 44D",44,3,2,2,0,6,4,3,154.673,"D",1506,1,2015,28,0
"247",0,0,0,0,0,0,2,0," 45H",45,2,2,1,4,6,4,3,2853.43,"H",908,2,2015,28,0
"248",0,0,0,0,0,0,2,0," 46F",46,2,2,1,1,6,4,3,249.77,"F",1642,2,2015,28,0
"249",NA,NA,NA,NA,NA,NA,2,NA," 47H",47,4,2,1,1,6,4,3,639.37,"H",1336,2,2015,28,0
"250",1,1,0,0,1,1,1,4," 48F",48,6,2,2,0,6,4,3,330.791,"F",2332,1,2015,28,0
"251",0,0,0,0,0,0,2,0," 49H",49,4,2,1,4,7,4,3,846.771,"H",2029,2,2015,28,0
"252",NA,NA,NA,NA,NA,NA,2,NA," 50D",50,2,2,1,4,6,4,3,53.236,"D",742,2,2015,28,0
"253",0,0,0,0,0,0,2,0," 51G",51,5,2,1,NA,7,4,3,700.987,"G",902,2,2015,28,0
"254",3,3,1,1,1,1,2,3," 52J",52,5,1,1,2,7,4,3,17.423,"J",1007,2,2015,28,0
"255",4,3,1,1,4,4,2,3," 53J",53,6,2,1,4,5,4,3,17.423,"J",844,2,2015,28,0
"256",3,3,1,1,5,5,1,1," 54B",54,1,NA,2,4,5,4,3,19.554,"B",8,2,2015,28,0
"257",NA,NA,NA,NA,NA,NA,2,NA," 55H",55,4,2,1,4,7,4,3,2017.007,"H",1025,2,2015,28,0
"258",1,1,0,0,1,1,2,4," 56E",56,5,2,3,1,7,4,3,402.571,"E",824,4,2015,28,0
"259",3,3,1,1,2,2,2,3," 57J",57,3,2,1,4,7,4,3,15.796,"J",1346,2,2015,28,0
"260",0,0,0,0,0,0,2,0," 58G",58,6,2,1,4,7,4,3,3430.672,"G",1039,2,2015,28,0
"261",1,1,0,0,2,2,2,4," 59E",59,1,2,2,1,8,4,3,103.955,"E",1245,3,2015,28,0
"262",0,0,0,0,0,0,2,0," 60G",60,1,2,1,4,8,4,3,1022.311,"G",1454,2,2015,28,0
"263",1,1,0,0,2,2,2,4," 61D",61,7,2,2,4,8,4,3,226.245,"D",825,2,2015,28,0
"264",1,1,0,0,1,1,2,4," 62K",62,1,2,2,4,8,4,3,18.854,"K",1524,2,2015,28,0
"265",3,3,1,1,1,1,2,3," 63K",63,5,2,3,0,8,4,3,16.795,"K",1808,1,2015,28,0
"266",1,1,0,0,3,3,2,4," 64E",64,6,2,2,4,8,4,3,113.472,"E",1150,2,2015,28,0
"267",NA,NA,NA,NA,NA,NA,NA,NA," 65K",65,5,2,2,0,7,4,3,16.795,"K",508,1,2015,28,0
"268",2,2,0,0,1,1,2,4," 66E",66,3,2,1,4,9,4,3,86.712,"E",804,2,2015,28,0
"269",1,1,0,0,1,1,2,4," 67E",67,7,2,1,4,8,4,3,91.187,"E",944,2,2015,28,0
"270",0,0,0,0,0,0,2,0," 68G",68,1,2,1,1,9,4,3,896.744,"G",808,2,2015,28,0
"271",NA,NA,NA,NA,NA,NA,2,NA," 69F",69,6,2,2,4,9,4,3,354.587,"F",1834,2,2015,28,0
"272",0,0,0,0,0,0,2,0," 70H",70,1,2,1,0,8,4,3,907.684,"H",636,1,2015,28,0
"273",1,1,0,0,1,1,2,4," 71E",71,5,2,1,1,9,4,3,385.544,"E",1711,2,2015,28,0
"274",2,2,0,0,1,1,2,3," 72K",72,6,2,1,4,9,4,3,23.995,"K",817,2,2015,28,0
"275",3,3,1,1,1,1,NA,3," 73K",73,3,2,1,2,9,4,3,16.795,"K",1040,2,2015,28,0
"276",1,1,0,0,1,1,1,3," 74D",74,1,1,4,0,9,4,3,115.843,"D",1549,3,2015,28,0
"277",NA,NA,NA,NA,NA,NA,1,NA," 75K",75,7,NA,3,0,9,4,3,16.795,"K",123,1,2015,28,0
"278",2,2,0,0,1,1,1,4," 76E",76,4,1,2,0,10,4,3,148.66,"E",236,1,2015,28,0
"279",2,2,0,0,1,1,2,4," 77C",77,4,2,2,4,10,4,3,36.705,"C",712,3,2015,28,0
"280",3,3,1,1,1,1,NA,3," 78F",78,6,NA,3,4,10,4,3,987.557,"F",1537,3,2015,28,0
"281",NA,NA,0,0,0,0,2,0," 79F",79,4,2,1,4,10,4,3,305.785,"F",1950,2,2015,28,0
"282",NA,NA,NA,NA,NA,NA,2,NA," 80H",80,1,2,1,0,10,4,3,782.76,"H",931,1,2015,28,0
"283",1,1,0,0,1,1,2,3," 81D",81,4,2,1,0,10,4,3,53.018,"D",1359,1,2015,28,0
"284",NA,NA,0,0,0,0,2,NA," 82G",82,1,2,1,4,11,4,3,698.112,"G",1228,2,2015,28,0
"285",2,2,0,0,1,1,2,4," 83E",83,3,2,1,4,11,4,3,67.543,"E",1513,2,2015,28,0
"286",1,1,0,0,1,1,2,0," 84G",84,4,2,1,1,11,4,3,664.232,"G",1737,2,2015,28,0
"287",1,1,0,0,1,1,2,4," 85K",85,4,2,1,4,10,4,3,16.795,"K",1307,2,2015,28,0
"288",NA,NA,NA,NA,NA,NA,2,NA," 86F",86,6,2,1,5,11,4,3,803.872,"F",1208,2,2015,28,0
"289",1,1,0,0,1,1,2,4," 87E",87,3,2,1,4,11,4,3,97.839,"E",1654,2,2015,28,0
"290",NA,NA,0,0,0,0,2,NA," 88H",88,7,2,1,4,11,4,3,1348.018,"H",1815,2,2015,28,0
"291",0,0,0,0,0,0,2,4," 89E",89,4,2,1,1,11,4,3,100.186,"E",803,2,2015,28,0
"292",1,1,0,0,1,1,2,4," 90F",90,2,2,2,4,11,4,3,539.239,"F",1352,2,2015,28,0
"293",1,1,0,0,1,1,2,3," 91J",91,2,1,1,4,11,4,3,14.117,"J",541,2,2015,28,0
"294",1,1,0,0,1,1,2,4," 92E",92,2,2,2,4,11,4,3,112.86,"E",1644,2,2015,28,0
"295",2,2,0,0,2,2,2,4," 93C",93,4,2,3,1,12,4,3,28.195,"C",1738,2,2015,28,0
"296",NA,NA,NA,NA,NA,NA,2,NA," 94K",94,1,2,2,0,11,4,3,19.566,"K",1605,1,2015,28,0
"297",2,2,0,0,2,2,2,4," 95C",95,6,2,2,4,12,4,3,16.591,"C",1043,2,2015,28,0
"298",NA,NA,NA,NA,NA,NA,2,NA," 96F",96,7,2,1,NA,12,4,3,995.69,"F",1911,2,2015,28,0
"299",NA,NA,NA,NA,NA,NA,1,NA," 97K",97,4,2,1,0,11,4,3,16.795,"K",804,1,2015,28,0
"300",0,0,0,0,0,0,2,0," 98G",98,6,2,1,1,12,4,3,980.824,"G",1423,2,2015,28,0
"301",6,6,2,2,4,4,2,1," 99A",99,1,2,2,4,5,4,3,19.554,"A",1018,2,2015,28,0
"302",2,2,0,0,2,2,2,4,"100C",100,4,2,1,4,12,4,3,21.775,"C",857,2,2015,28,0
"303",0,0,0,0,0,0,2,0,"101G",101,3,2,2,0,12,4,3,125.257,"G",827,1,2015,28,0
"304",0,0,0,0,0,0,1,0,"102H",102,4,2,2,0,12,4,3,175.489,"H",1329,1,2015,28,0
"305",2,2,0,0,2,2,2,3,"103E",103,4,2,1,4,12,4,3,6.297,"E",2109,2,2015,28,0
"306",NA,NA,NA,NA,NA,NA,2,NA,"104H",104,3,2,4,0,12,4,3,24.787,"H",511,1,2015,28,0
"307",2,1,0,0,1,1,2,4,"105E",105,1,2,2,1,12,4,3,6.746,"E",1907,3,2015,28,0
"308",1,1,0,0,1,1,2,4,"106F",106,5,2,1,4,12,4,3,36.311,"F",1207,2,2015,28,0
"309",1,1,0,0,1,1,2,4,"  1F",1,7,2,1,4,1,5,2,487.93,"F",1724,2,2015,28,0
"310",1,1,0,0,2,2,2,4,"  2E",2,2,2,1,4,1,5,2,949.798,"E",1631,2,2015,28,0
"311",1,1,0,0,1,1,2,4,"  3F",3,4,2,3,4,1,5,2,1844.615,"F",926,2,2015,28,0
"312",7,9,0,0,1,1,2,0,"  4H",4,4,2,2,1,1,5,2,4441.717,"H",1614,3,2015,28,0
"313",1,1,0,0,1,1,2,4,"  5C",5,5,1,3,0,1,5,2,16.69,"C",411,1,2015,28,0
"314",2,2,0,0,3,3,2,3,"  6E",6,4,2,2,2,1,5,2,560.202,"E",1308,2,2015,28,0
"315",0,0,0,0,0,0,2,0,"  7G",7,5,2,1,4,1,5,2,2298.188,"G",804,2,2015,28,0
"316",NA,NA,NA,NA,NA,NA,2,NA,"  8D",8,2,2,1,0,1,5,2,102.074,"D",615,1,2015,28,0
"317",0,0,0,0,0,0,2,0,"  9F",9,4,2,1,4,1,5,2,996.478,"F",1632,2,2015,28,0
"318",0,0,0,0,0,0,2,0," 10G",10,4,2,1,1,1,5,2,1551.357,"G",1149,2,2015,28,0
"319",1,1,0,0,1,1,2,4," 11E",11,3,2,1,4,2,5,2,303.767,"E",1122,2,2015,28,0
"320",NA,NA,NA,NA,NA,NA,2,NA," 12F",12,3,1,5,0,1,5,2,800.458,"F",1826,1,2015,28,0
"321",1,1,0,0,1,1,2,0," 13G",13,2,2,1,4,1,5,2,1246.185,"G",1155,2,2015,28,0
"322",3,3,1,1,1,1,2,3," 14J",14,4,2,2,4,2,5,2,16.69,"J",1447,2,2015,28,0
"323",1,1,0,0,1,1,2,0," 15D",15,4,2,2,4,2,5,2,168.496,"D",1436,3,2015,28,0
"324",1,1,0,0,2,2,2,4," 16F",16,4,2,2,4,2,5,2,1644.914,"F",1718,2,2015,28,0
"325",1,1,0,0,1,1,2,4," 17F",17,4,2,2,4,2,5,2,783.239,"F",813,2,2015,28,0
"326",NA,NA,NA,NA,NA,NA,2,NA," 18F",18,6,2,2,1,2,5,2,783.239,"F",1845,3,2015,28,0
"327",NA,NA,NA,NA,NA,NA,2,NA," 19H",19,5,2,1,0,2,5,2,1885.99,"H",1209,1,2015,28,0
"328",2,2,0,0,2,2,2,3," 20K",20,3,2,2,1,2,5,2,69.737,"K",1503,2,2015,28,0
"329",NA,NA,NA,NA,NA,NA,1,NA," 21K",21,6,2,1,0,2,5,2,23.965,"K",2321,1,2015,28,0
"330",1,1,0,0,1,1,2,4," 22F",22,1,2,2,0,1,5,2,1916.532,"F",640,1,2015,28,0
"331",1,1,0,0,1,1,2,4," 23E",23,5,2,2,1,2,5,2,305.2,"E",904,3,2015,28,0
"332",1,1,0,0,1,1,2,4," 24F",24,6,2,2,4,3,5,2,804.232,"F",1040,2,2015,28,0
"333",0,0,0,0,0,0,2,0," 25G",25,5,2,4,0,3,5,2,1252.061,"G",245,1,2015,28,0
"334",2,2,0,0,1,1,2,4," 26E",26,1,2,3,4,3,5,2,330.485,"E",1539,2,2015,28,0
"335",1,1,0,0,1,1,2,4," 27F",27,3,2,3,1,2,5,2,870.862,"F",1540,2,2015,28,0
"336",NA,NA,NA,NA,NA,NA,2,NA," 28H",28,3,2,1,4,3,5,2,2096.98,"H",1530,2,2015,28,0
"337",1,1,0,0,2,2,2,4," 29F",29,4,2,1,1,3,5,2,745.744,"F",1511,2,2015,28,0
"338",1,1,0,0,1,1,2,0," 30G",30,6,2,1,4,3,5,2,1161.004,"G",935,2,2015,28,0
"339",1,1,0,0,1,1,2,0," 31H",31,2,2,2,4,3,5,2,1795.705,"H",1708,3,2015,28,0
"340",NA,NA,NA,NA,NA,NA,2,NA," 32D",32,6,2,2,0,3,5,2,72.926,"D",1757,1,2015,28,0
"341",0,0,0,0,0,0,2,4," 33F",33,3,2,1,4,3,5,2,711.931,"F",2026,2,2015,28,0
"342",0,0,0,0,0,0,1,0," 34H",34,6,2,1,2,3,5,2,1714.284,"H",2309,2,2015,28,0
"343",1,1,0,0,1,1,2,4," 35E",35,2,2,1,4,3,5,2,218.571,"E",1749,2,2015,28,0
"344",2,2,0,0,1,1,2,6," 36G",36,6,2,1,0,3,5,2,896.674,"G",1312,1,2015,28,0
"345",NA,NA,NA,NA,NA,NA,2,NA," 37H",37,7,2,1,0,3,5,2,1386.87,"H",1128,1,2015,28,0
"346",1,1,0,0,1,1,1,3," 38E",38,1,2,4,5,4,5,2,307.153,"E",1920,2,2015,28,0
"347",NA,NA,NA,NA,NA,NA,NA,NA," 39F",39,6,2,1,0,4,5,2,809.379,"F",839,1,2015,28,0
"348",NA,NA,NA,NA,NA,NA,2,NA," 40H",40,3,2,2,4,4,5,2,1948.934,"H",1557,2,2015,28,0
"349",1,1,0,0,1,1,2,4," 41C",41,4,2,4,1,4,5,2,294.244,"C",736,3,2015,28,0
"350",0,0,0,0,0,0,2,0," 42G",42,6,2,1,4,4,5,2,1074.319,"G",904,2,2015,28,0
"351",0,0,0,0,0,0,2,0," 43G",43,2,2,1,4,4,5,2,1074.319,"G",1825,2,2015,28,0
"352",1,1,0,0,1,1,2,4," 44E",44,5,2,2,1,4,5,2,438.267,"E",1233,3,2015,28,0
"353",3,3,1,1,1,1,1,4," 45E",45,5,1,2,0,4,5,2,415.042,"E",10,1,2015,28,0
"354",1,1,0,0,2,2,2,4," 46F",46,2,2,2,4,4,5,2,1093.677,"F",1155,3,2015,28,0
"355",1,1,0,0,1,1,2,4," 47E",47,2,2,2,1,4,5,2,299.423,"E",1204,3,2015,28,0
"356",1,1,0,0,1,1,2,4," 48E",48,4,2,1,4,4,5,2,299.423,"E",1205,2,2015,28,0
"357",0,0,0,0,0,0,2,0," 49G",49,5,2,1,1,4,5,2,1228.362,"G",1615,2,2015,28,0
"358",3,2,1,0,1,1,2,3," 50K",50,2,2,1,4,5,5,2,97.297,"K",1409,2,2015,28,0
"359",2,2,0,0,1,1,2,3," 51E",51,5,2,4,4,4,5,2,542.552,"E",1700,3,2015,28,0
"360",7,9,0,0,2,2,2,8," 52F",52,4,2,1,4,4,5,2,1429.679,"F",1253,2,2015,28,0
"361",3,3,1,1,1,1,NA,3," 53K",53,4,NA,1,4,4,5,2,214.963,"K",1528,2,2015,28,0
"362",1,1,0,0,1,1,2,4," 54F",54,6,2,3,5,4,5,2,788.932,"F",532,2,2015,28,0
"363",NA,NA,NA,NA,NA,NA,2,NA," 55H",55,3,1,2,0,5,5,2,1899.698,"H",1843,1,2015,28,0
"364",NA,NA,NA,NA,NA,NA,1,NA," 56D",56,1,1,3,4,5,5,2,84.033,"D",1710,3,2015,28,0
"365",1,1,0,0,1,1,NA,4," 57F",57,2,1,1,0,5,5,2,820.359,"F",1717,2,2015,28,0
"366",0,0,0,0,0,0,2,0," 58G",58,6,2,2,4,5,5,2,1277.168,"G",2215,2,2015,28,0
"367",2,1,0,0,1,1,NA,4," 59E",59,4,NA,1,2,5,5,2,256.523,"E",1843,2,2015,28,0
"368",NA,NA,NA,NA,NA,NA,1,NA," 60F",60,1,2,1,0,5,5,2,675.964,"F",1843,1,2015,28,0
"369",NA,NA,NA,NA,NA,NA,2,NA," 61H",61,6,2,4,0,5,5,2,1627.679,"H",915,1,2015,28,0
"370",2,2,0,0,2,2,2,3," 62C",62,2,2,1,4,6,5,2,63.756,"C",1852,2,2015,28,0
"371",1,1,0,0,1,1,2,4," 63F",63,5,2,2,1,5,5,2,716.688,"F",1316,3,2015,28,0
"372",0,0,0,0,0,0,2,0," 64G",64,7,2,1,0,6,5,2,1115.768,"G",2036,1,2015,28,0
"373",3,3,1,1,1,1,2,3," 65J",65,3,2,2,0,5,5,2,63.756,"J",734,1,2015,28,0
"374",1,1,0,0,1,1,2,3," 66G",66,4,2,3,0,6,5,2,1476.715,"G",1315,1,2015,28,0
"375",NA,NA,NA,NA,NA,NA,2,NA," 67H",67,6,2,2,0,6,5,2,2284.009,"H",1131,1,2015,28,0
"376",NA,NA,NA,NA,NA,NA,2,NA," 68F",68,4,2,1,4,6,5,2,523.927,"F",1311,2,2015,28,0
"377",NA,NA,NA,NA,NA,NA,2,NA," 69F",69,2,2,2,1,6,5,2,523.927,"F",1659,3,2015,28,0
"378",NA,NA,NA,NA,NA,NA,2,NA," 70H",70,6,2,1,1,6,5,2,1261.583,"H",1155,2,2015,28,0
"379",3,3,1,1,2,2,2,3," 71D",71,1,2,1,0,6,5,2,46.555,"D",955,1,2015,28,0
"380",0,0,0,0,0,0,2,0," 72G",72,3,2,1,4,6,5,2,707.568,"G",1304,2,2015,28,0
"381",NA,NA,NA,NA,NA,NA,2,NA," 73H",73,5,2,1,0,6,5,2,1094.383,"H",2029,1,2015,28,0
"382",NA,NA,NA,NA,NA,NA,2,NA," 74D",74,2,1,2,0,6,5,2,359.682,"D",2041,1,2015,28,0
"383",1,1,0,0,1,1,2,4," 75F",75,2,2,1,2,7,5,2,330.714,"F",902,2,2015,28,0
"384",1,1,0,0,1,1,2,6," 76G",76,4,2,2,4,7,5,2,514.869,"G",1714,3,2015,28,0
"385",NA,NA,0,0,0,0,2,0," 77H",77,5,2,1,2,7,5,2,796.339,"H",1632,2,2015,28,0
"386",NA,NA,NA,NA,NA,NA,2,NA," 78K",78,1,2,1,0,7,5,2,71.415,"K",2055,1,2015,28,0
"387",NA,NA,NA,NA,NA,NA,NA,NA," 79B",79,4,1,1,0,6,5,2,423.94,"B",2349,2,2015,28,0
"388",0,0,0,0,0,0,NA,0," 80H",80,4,NA,1,0,7,5,2,4555.399,"H",1418,2,2015,28,0
"389",2,2,0,0,1,1,1,3," 81E",81,7,1,3,0,7,5,2,272.835,"E",233,1,2015,28,0
"390",7,9,0,0,2,2,2,4," 82F",82,4,2,2,4,7,5,2,718.949,"F",1336,2,2015,28,0
"391",NA,NA,NA,NA,NA,NA,2,NA," 83H",83,7,2,1,1,6,5,2,1731.184,"H",5,2,2015,28,0
"392",NA,NA,NA,NA,NA,NA,2,NA," 84K",84,5,2,1,2,7,5,2,23.965,"K",1616,2,2015,28,0
"393",NA,NA,0,0,0,0,2,0," 85G",85,3,2,1,4,7,5,2,862.631,"G",1706,2,2015,28,0
"394",NA,NA,0,0,0,0,2,0," 86H",86,5,2,1,4,7,5,2,1334.216,"H",839,2,2015,28,0
"395",0,0,0,0,0,0,2,0," 87H",87,2,2,1,4,8,5,2,4076.334,"H",1010,2,2015,28,0
"396",2,2,0,0,1,1,2,4," 88E",88,3,2,1,0,8,5,2,239.465,"E",837,1,2015,28,0
"397",NA,NA,NA,NA,NA,NA,2,NA," 89F",89,5,2,1,0,8,5,2,631.014,"F",458,1,2015,28,0
"398",0,0,0,0,0,0,2,0," 90H",90,2,2,3,4,8,5,2,1519.443,"H",812,3,2015,28,0
"399",NA,NA,NA,NA,NA,NA,2,NA," 91B",91,3,2,1,0,8,5,2,24.047,"B",1046,1,2015,28,0
"400",2,2,0,0,2,2,2,3," 92C",92,1,2,2,4,8,5,2,34.985,"C",839,3,2015,28,0
"401",NA,NA,NA,NA,NA,NA,1,NA," 93K",93,2,2,5,0,8,5,2,29.303,"K",239,1,2015,28,0
"402",NA,NA,NA,NA,NA,NA,1,NA," 94F",94,7,2,3,0,6,5,2,612.423,"F",2323,1,2015,28,0
"403",0,0,0,0,0,0,1,0," 95G",95,6,NA,1,0,8,5,2,953.445,"G",216,2,2015,28,0
"404",NA,NA,NA,NA,NA,NA,2,NA," 96H",96,2,2,1,0,8,5,2,1474.676,"H",1830,1,2015,28,0
"405",NA,NA,NA,NA,NA,NA,2,NA," 97F",97,4,2,2,4,9,5,2,430.44,"F",950,2,2015,28,0
"406",0,0,0,0,0,0,2,0," 98G",98,1,2,1,1,9,5,2,670.126,"G",859,2,2015,28,0
"407",NA,NA,NA,NA,NA,NA,2,NA," 99H",99,2,2,1,1,8,5,2,1036.472,"H",555,2,2015,28,0
"408",NA,NA,NA,NA,NA,NA,2,NA,"100B",100,7,NA,4,0,8,5,2,24.047,"B",1314,2,2015,28,0
"409",NA,NA,NA,NA,NA,NA,NA,NA,"101B",101,6,2,2,0,8,5,2,24.047,"B",627,1,2015,28,0
"410",NA,NA,NA,NA,NA,NA,1,NA,"102F",102,6,2,2,0,9,5,2,1612.208,"F",235,1,2015,28,0
"411",0,0,0,0,0,0,1,3,"103F",103,4,2,3,5,8,5,2,819.86,"F",2324,2,2015,28,0
"412",0,0,0,0,0,0,NA,0,"104G",104,6,NA,1,4,9,5,2,1276.391,"G",829,2,2015,28,0
"413",0,0,0,0,0,0,2,0,"105H",105,7,2,1,4,9,5,2,1974.172,"H",1742,2,2015,28,0
"414",1,1,0,0,3,3,2,4,"106E",106,5,2,2,4,9,5,2,580.462,"E",720,2,2015,28,0
"415",1,1,0,0,1,1,2,3,"107E",107,7,2,1,0,9,5,2,580.462,"E",2059,1,2015,28,0
"416",0,0,0,0,0,0,2,0,"108G",108,1,2,1,4,9,5,2,2381.305,"G",1200,2,2015,28,0
"417",1,1,0,0,1,1,2,4,"109E",109,3,2,1,4,9,5,2,180.182,"E",1450,2,2015,28,0
"418",1,1,0,0,1,1,2,4,"110F",110,3,2,1,4,9,5,2,474.797,"F",1012,2,2015,28,0
"419",0,0,0,0,0,0,2,0,"111G",111,2,2,2,0,10,5,2,739.183,"G",210,1,2015,28,0
"420",2,2,0,0,1,1,2,3,"112J",112,2,2,2,1,10,5,2,92.796,"J",1355,3,2015,28,0
"421",1,1,0,0,1,1,2,4,"113F",113,5,2,1,4,9,5,2,1140.327,"F",1303,2,2015,28,0
"422",NA,NA,NA,NA,NA,NA,2,NA,"114H",114,7,2,1,0,9,5,2,2745.836,"H",30,1,2015,28,0
"423",2,2,0,0,3,3,2,3,"115C",115,2,2,2,4,9,5,2,16.69,"C",1207,2,2015,28,0
"424",0,0,0,0,0,0,2,0,"116G",116,2,2,2,0,10,5,2,1008.758,"G",1644,1,2015,28,0
"425",0,0,0,0,0,0,2,0,"117H",117,5,2,1,1,10,5,2,1560.229,"H",654,2,2015,28,0
"426",1,1,0,0,1,1,1,3,"118F",118,3,2,3,0,10,5,2,485.247,"F",1900,2,2015,28,0
"427",NA,NA,NA,NA,NA,NA,2,NA,"119F",119,2,2,2,0,10,5,2,485.247,"F",356,1,2015,28,0
"428",0,0,0,0,0,0,NA,0,"120H",120,4,NA,2,1,10,5,2,1168.444,"H",1516,3,2015,28,0
"429",NA,NA,NA,NA,NA,NA,2,NA,"121B",121,5,1,1,0,9,5,2,24.047,"B",1833,1,2015,28,0
"430",1,1,0,0,1,1,2,4,"122F",122,7,2,1,4,10,5,2,1407.64,"F",924,2,2015,28,0
"431",NA,NA,NA,NA,NA,NA,2,NA,"123H",123,7,2,2,1,10,5,2,3389.509,"H",1241,3,2015,28,0
"432",NA,NA,NA,NA,NA,NA,2,NA,"124K",124,4,2,1,4,11,5,2,97.297,"K",1410,2,2015,28,0
"433",NA,NA,NA,NA,NA,NA,2,NA,"125K",125,1,1,2,0,10,5,2,23.965,"K",1213,1,2015,28,0
"434",0,0,0,0,0,0,2,0,"126G",126,2,2,1,2,11,5,2,3004.858,"G",745,2,2015,28,0
"435",NA,NA,NA,NA,NA,NA,NA,NA,"127F",127,4,1,2,6,10,5,2,588.841,"F",25,3,2015,28,0
"436",NA,NA,NA,NA,NA,NA,2,NA,"128H",128,6,2,2,4,11,5,2,1417.891,"H",1100,2,2015,28,0
"437",NA,NA,NA,NA,NA,NA,2,NA,"129H",129,2,2,1,1,11,5,2,1417.891,"H",958,2,2015,28,0
"438",NA,NA,0,0,0,0,2,4,"130E",130,4,2,1,4,11,5,2,372.343,"E",958,2,2015,28,0
"439",1,1,0,0,1,1,NA,4,"131F",131,7,NA,10,0,11,5,2,981.162,"F",2220,2,2015,28,0
"440",1,1,0,0,1,1,2,6,"132H",132,4,2,1,4,11,5,2,2362.576,"H",1106,2,2015,28,0
"441",6,6,1,1,1,1,2,1,"133A",133,4,1,1,2,11,5,2,24.047,"A",548,2,2015,28,0
"442",NA,NA,0,0,0,0,2,4,"134F",134,2,2,1,4,11,5,2,743.452,"F",1010,2,2015,28,0
"443",0,0,0,0,0,0,2,0,"135H",135,3,2,1,1,11,5,2,1790.184,"H",1800,2,2015,28,0
"444",NA,NA,NA,NA,NA,NA,2,NA,"136K",136,6,2,2,0,11,5,2,43.946,"K",330,1,2015,28,0
"445",1,1,0,0,1,1,2,4,"137E",137,7,2,1,0,12,5,2,356.883,"E",320,1,2015,28,0
"446",0,0,0,0,0,0,2,0,"138G",138,3,2,2,4,12,5,2,1464.088,"G",2115,2,2015,28,0
"447",NA,NA,0,0,0,0,2,0,"139H",139,4,2,2,1,12,5,2,2264.48,"H",820,3,2015,28,0
"448",2,2,0,0,2,2,2,3,"140E",140,6,2,1,4,12,5,2,229.403,"E",1750,2,2015,28,0
"449",NA,NA,0,0,0,0,2,0,"141G",141,2,2,2,1,12,5,2,941.109,"G",1745,3,2015,28,0
"450",NA,NA,NA,NA,NA,NA,2,NA,"142H",142,5,2,1,4,12,5,2,1455.598,"H",647,2,2015,28,0
"451",5,5,1,1,2,2,1,1,"143B",143,1,1,1,4,12,5,2,109.164,"B",212,2,2015,28,0
"452",NA,NA,NA,NA,NA,NA,2,NA,"144F",144,4,2,1,0,12,5,2,466.437,"F",328,1,2015,28,0
"453",1,1,0,0,1,1,2,4,"145F",145,5,2,2,1,12,5,2,466.437,"F",1654,3,2015,28,0
"454",0,0,0,0,0,0,2,0,"146H",146,4,2,1,0,12,5,2,1123.151,"H",117,1,2015,28,0
"455",1,1,0,0,1,1,2,4,"147E",147,3,2,1,4,12,5,2,74.222,"E",1800,2,2015,28,0
"456",NA,NA,NA,NA,NA,NA,2,NA,"148F",148,5,2,2,0,12,5,2,195.584,"F",1635,1,2015,28,0
"457",NA,NA,0,0,0,0,1,NA,"149G",149,2,2,2,1,12,5,2,304.492,"G",1940,2,2015,28,0
"458",NA,NA,NA,NA,NA,NA,2,NA,"150F",150,4,2,1,4,12,5,2,81.696,"F",1915,2,2015,28,0
