"","VERSION","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID"
"5320",27,"roadway going straight and was pulling a large untility trailer. V2 was",8,132,"A",2,"132A"
"5321",27,"traveling north in lane one of the same roadway rounding a slight curve left. As",8,132,"A",3,"132A"
"5322",27,"V1 and V2 apprached each other going in opposite directions, the right front",8,132,"A",4,"132A"
"5323",27,"trailer tire disengaged from the trailer. The tire bounced over northbound lane",8,132,"A",5,"132A"
"5324",27,"2 and then the median bouncing into lane one on the northbound side contacting",8,132,"A",6,"132A"
"5325",27,"the roof of V2.",8,132,"A",7,"132A"
"5326",27,"V1 was traveling north on a four lane undivided roadway in lane one starting",8,133,"F",1,"133F"
"5327",27,"into a curve left when it departed the roadway to the right. The front of V1",8,133,"F",2,"133F"
"5328",27,"contacted a wooden utility pole causing V1 to rotate clckwise. V1 continued",8,133,"F",3,"133F"
"5329",27,"north rotating when it contacted a chain link fence with its front and then two",8,133,"F",4,"133F"
"5330",27,"plastic marker posts with its front. V1 then contacted two metal fence posts",8,133,"F",5,"133F"
"5331",27,"with its left before coming to rest of the adjacent ramp facing northeast.",8,133,"F",6,"133F"
"5332",27,"V1, V2 and V3 were traveling west on a two lane divided roadway. V1 was behind",8,134,"G",1,"134G"
"5333",27,"V3 in lane two of westbound travel. V2 was in lane one of westbound travel. V3",8,134,"G",2,"134G"
"5334",27,"and V2 slowed due to stopped traffic ahead. V1 departed the roadway to its left",8,134,"G",3,"134G"
"5335",27,"and the front of V1 contacted a concrete barrier. After impact with the barrier,",8,134,"G",4,"134G"
"5336",27,"V1 began to rotate counterclockwise and the front of V1 contacted the left side",8,134,"G",5,"134G"
"5337",27,"of V3. V1 continued to rotate counterclockwise and travel west. The left side",8,134,"G",6,"134G"
"5338",27,"of V1 then contacted the rear of V3.",8,134,"G",7,"134G"
"5339",27,"V1 was traveling north behind V2 and V2 behind V3 on a two lane concrete bridge",8,135,"K",1,"135K"
"5340",27,"roadway that was ice covered. V3 attempted to stop due to slowing traffic and V2",8,135,"K",2,"135K"
"5341",27,"attempted to stop due to V3 slowing. V1 also attempted to stop but slid due to",8,135,"K",3,"135K"
"5342",27,"the ice and the front of V1 contacted the back of V2. The impact with V1 caused",8,135,"K",4,"135K"
"5343",27,"V2 to travel forward and the front of V2 contacted the back of V3.",8,135,"K",5,"135K"
"5344",27,"V1 was traveling east on a two lane undivided roadway approaching a T",8,136,"F",1,"136F"
"5345",27,"intersection. V2 was traveling south on the intersecting roadway. As V1",8,136,"F",2,"136F"
"5346",27,"attempted to turn to its left and travel north on the intersecting roadway the",8,136,"F",3,"136F"
"5347",27,"front of V2 contacted the left side of V1.",8,136,"F",4,"136F"
"5348",27,"V1 was traveling north on a two lane undivided roadway, negotiating a curve to",8,137,"H",1,"137H"
"5349",27,"its left. V1 lost control and departed the east road edge. V1 traveled into a",8,137,"H",2,"137H"
"5350",27,"grassy area and to the edge of a creek. V1 rolled left side leading down the",8,137,"H",3,"137H"
"5351",27,"creek embankment, coming to rest in the stream.",8,137,"H",4,"137H"
"5352",27,"V1 was traveling north on a three lane undivided roadway in the curb lane",8,138,"F",1,"138F"
"5353",27,"passing through a 4 way intersection entering into a curve right. V2 was",8,138,"F",2,"138F"
"5354",27,"traveling south on the same roadway in the curb lane rounding the same curve to",8,138,"F",3,"138F"
"5355",27,"the left. V1 departed its lane to the left traveling into the southbound lanes",8,138,"F",4,"138F"
"5356",27,"where the front of V1 contacted the left side of V2.",8,138,"F",5,"138F"
"5357",27,"V1 was traveling south on a two lane asphalt roadway that curved to the right.",8,139,"F",1,"139F"
"5358",27,"As V1 was traveling through the curve it began to yaw and rotate",8,139,"F",2,"139F"
"5359",27,"counterclockwise. V1 departed the left side of the roadway and the front of V1",8,139,"F",3,"139F"
"5360",27,"contacted a concrete wall.",8,139,"F",4,"139F"
"5361",27,"V1, V2 and V3 were traveling south on a two lane divided roadway in lane one. V1",8,140,"H",1,"140H"
"5362",27,"was behind V2 and V2 was behind V3. V3 and V2 stopped due to traffic ahead. The",8,140,"H",2,"140H"
"5363",27,"front of V1 contacted the rear of V2, and the front of V2 then contacted the",8,140,"H",3,"140H"
"5364",27,"rear of V3.",8,140,"H",4,"140H"
"5365",27,"V1 and V2 were traveling west on divided highway in an extended exit only lane.",8,141,"F",1,"141F"
"5366",27,"V1 was behind V2. The front of V1 contacted the rear of V2.",8,141,"F",2,"141F"
"5367",27,"V2 was traveling east on a two lane undivided roadway approaching a driveway",8,142,"H",1,"142H"
"5368",27,"intersection. V2 was traveling north on the intersecting driveway. As V1",8,142,"H",2,"142H"
"5369",27,"attempted to turn to its left and travel west on the intersecting roadway the",8,142,"H",3,"142H"
"5370",27,"front of V2 contacted the left side of V1.",8,142,"H",4,"142H"
"5371",27,"V1 was traveling north approaching a ""T"" intersection. V2 was traveling east on",8,143,"G",1,"143G"
"5372",27,"the intersecting roadway. As V1 attempted to merge into eastbound traffic the",8,143,"G",2,"143G"
"5373",27,"front of V1 contacted the right side of V2.",8,143,"G",3,"143G"
"5374",27,"V1 was behind V2 traveling in the curb lane of a four lane divided roadway. V2",8,144,"H",1,"144H"
"5375",27,"stopped due to a vehicle pulling from a driveway in front of it and the front of",8,144,"H",2,"144H"
"5376",27,"V1 contacted the back of V2.",8,144,"H",3,"144H"
"5377",27,"V1 was traveling south on a three lane asphalt roadway approaching a ""T""",8,145,"H",1,"145H"
"5378",27,"intersection where it intended to turn left to travel east. V2 was approaching",8,145,"H",2,"145H"
"5379",27,"the same intersection traveling north passing through the intersection. As V1",8,145,"H",3,"145H"
"5380",27,"made the left turn, the front of V1 contacted the front of V2.",8,145,"H",4,"145H"
"5381",27,"V1 was traveling west and V2 was traveling east approaching an intersection. As",8,146,"E",1,"146E"
"5382",27,"V1 attempted to turn to its left and travel south at the intersection, the front",8,146,"E",2,"146E"
"5383",27,"of V1 contacted the front of V2. After impact with V2, V1 traveled east and the",8,146,"E",3,"146E"
"5384",27,"front of V1 contacted a guard rail.",8,146,"E",4,"146E"
"5385",27,"V1 was traveling behind V2, and V2 behind V3 on a two lane, one way, asphalt",8,147,"G",1,"147G"
"5386",27,"roadway in the curb lane. V3 was stopped for traffic and V2 was slowing to a",8,147,"G",2,"147G"
"5387",27,"stop. V1 was approaching V2 from behind when the front of V1 contacted the back",8,147,"G",3,"147G"
"5388",27,"of V2. This impact caused V2 to travel forward and the front of V2 contacted the",8,147,"G",4,"147G"
"5389",27,"back of V3. After the impact with V3, V2 traveled off of the roadway to the",8,147,"G",5,"147G"
"5390",27,"right where it came to rest on an embankment.",8,147,"G",6,"147G"
"5391",27,"V1 and V2 were traveling south on a two lane asphalt roadway approaching a ""T""",8,148,"E",1,"148E"
"5392",27,"intersection where V2 intended to turn left. V1 was behind V2. As V2 made the",8,148,"E",2,"148E"
"5393",27,"left turn, V1 entered the northbound lane of travel and the front of V1",8,148,"E",3,"148E"
"5394",27,"contacted the left side of V2. After the initial impact V1 deprated the roadway",8,148,"E",4,"148E"
"5395",27,"to the left where the left front wheel and the left rear wheel of V1 contacted a",8,148,"E",5,"148E"
"5396",27,"curb. The front of V1 then contacted  a concrete trash receptacle as v1",8,148,"E",6,"148E"
"5397",27,"traveled south off of the roadway. V1 then rotated counterclockwise and began to",8,148,"E",7,"148E"
"5398",27,"roll right two quarter turns before coming to rest on its roof off the roadway.",8,148,"E",8,"148E"
"5399",27,"V1 was traveling south in the left lane of a two lane, one way roadway",8,149,"F",1,"149F"
"5400",27,"approaching a 4 way intersection. V2 was approaching the same intersection east",8,149,"F",2,"149F"
"5401",27,"on the intersecting two lane roadway. As V2 crossed over the intersection, the",8,149,"F",3,"149F"
"5402",27,"front of V1 contacted the front of V2.",8,149,"F",4,"149F"
"5403",27,"V1 was traveling south on a two lane divided roadway in lane one. As V1 was",8,150,"H",1,"150H"
"5404",27,"negotiating a curve to its right V1 traveled southeast, crossing lane two of",8,150,"H",2,"150H"
"5405",27,"southbound travel and departed the east road edge. V1 traveled into a sloped",8,150,"H",3,"150H"
"5406",27,"median and the front of V1 contacted a cable guardrail.",8,150,"H",4,"150H"
"5407",27,"Vehicle 1 was traveling on a four lane roadway when it lost control and left the",9,42,"B",1," 42B"
"5408",27,"roadway right side.  Vehicle 1 continued off the roadway and Vehicle 1's front",9,42,"B",2," 42B"
"5409",27,"made contact with a tree.",9,42,"B",3," 42B"
"5410",27,"Vehicle 1 and Vehicle 2 were both traveling in the same direction in the same",9,43,"H",1," 43H"
"5411",27,"lane.  Vehicle 2 started to slow for slower traffic ahead, Vehicle 1 continued",9,43,"H",2," 43H"
"5412",27,"at speed.  Vehicle 1's front made contact with Vehicle 2's back (Trailer).",9,43,"H",3," 43H"
"5413",27,"Vehicle 1 began to steer right and then started to skid clockwise.  Vehicle 1",9,43,"H",4," 43H"
"5414",27,"left the lane right side and its left side made contact with a guardrail.",9,43,"H",5," 43H"
"5415",27,"Vehicle 1 was traveling west on an eastbound two lane roadway.  Vehicle 2 making",9,44,"K",1," 44K"
"5416",27,"a left turn to travel east on the same roadway.  Vehicle 1's front made contact",9,44,"K",2," 44K"
"5417",27,"with Vehicle 2's front.  Both vehicles came to rest in the roadway.",9,44,"K",3," 44K"
"5418",27,"Vehicle 1 and Vehicle 2 were both traveling on the same roadway in the same",9,45,"B",1," 45B"
"5419",27,"direction.  Vehicle 2 had come to a stop at a red light and a 4-way",9,45,"B",2," 45B"
"5420",27,"intersection.   Vehicle 1's front made contact with Vehicle 2's back.  Vehicle 2",9,45,"B",3," 45B"
"5421",27,"then was propelled forward and started to rotate clockwise.  Vehicle 1",9,45,"B",4," 45B"
"5422",27,"continued straight while Vehicle 2's left side then made contact with a",9,45,"B",5," 45B"
"5423",27,"telephone pole off the right side of the roadway.  Vehicle 2 rotated",9,45,"B",6," 45B"
"5424",27,"counter-clockwise and came to rest off the roadway.  Vehicle 1 came to rest in",9,45,"B",7," 45B"
"5425",27,"the roadway.",9,45,"B",8," 45B"
"5426",27,"Vehicle 1 was traveling straight on a two lane non-divided roadway.  Vehicle 1",9,46,"E",1," 46E"
"5427",27,"crossed over the left lane line then the left side roadway.  Vehicle 1's left",9,46,"E",2," 46E"
"5428",27,"front went up a small embankment off the roadway and returned back to the",9,46,"E",3," 46E"
"5429",27,"roadway without rolling over.  As Vehicle 1 return back to the roadway  it then",9,46,"E",4," 46E"
"5430",27,"approached a left bend in the roadway where it left the roadway over the right",9,46,"E",5," 46E"
"5431",27,"side.  Vehicle 1 continued traveling straight off the roadway until Vehicle 1's",9,46,"E",6," 46E"
"5432",27,"front made contact with a tree.  Vehicle 1 climbed over the tree as it was being",9,46,"E",7," 46E"
"5433",27,"uprooted and started to roll right side leading.  The vehicle made two quarter",9,46,"E",8," 46E"
"5434",27,"rolls making contact with its right side to the ground and landed on its roof",9,46,"E",9," 46E"
"5435",27,"after contacting a chain-link fence with its left side.",9,46,"E",10," 46E"
"5436",27,"Vehicle 1 was traveling on a two lane roadway when it made a left hand turn at",9,47,"B",1," 47B"
"5437",27,"an intersection.  Vehicle 2 was traveling the opposite direction on the same",9,47,"B",2," 47B"
"5438",27,"roadway approaching the same intersection.  Vehicle 1's right side made contact",9,47,"B",3," 47B"
"5439",27,"with Vehicle 2's front.  Both vehicles came to rest in the intersection of the",9,47,"B",4," 47B"
"5440",27,"roadway.",9,47,"B",5," 47B"
"5441",27,"Vehicle 1 was traveling on a three lane roadway.  Vehicle 2 was traveling on the",9,48,"K",1," 48K"
"5442",27,"same roadway in the opposite direction.  Vehicle 1 was turning left at",9,48,"K",2," 48K"
"5443",27,"crossover in the roadway.  Vehicle 1's front made contact with Vehicle 2's",9,48,"K",3," 48K"
"5444",27,"front.  Both vehicles came to rest in the roadway.",9,48,"K",4," 48K"
"5445",27,"Vehicle 1 was traveling on a two lane off ramp.  Vehicle 1 left the roadway to",9,49,"K",1," 49K"
"5446",27,"the left side and went down an embankment.  Vehicle 1's left side made contact",9,49,"K",2," 49K"
"5447",27,"with a tree and continued into a second tree making contact with its right side.",9,49,"K",3," 49K"
"5448",27,"Vehicle 1 was traveling on a one lane non-divided roadway.  Vehicle 2 was",9,50,"K",1," 50K"
"5449",27,"traveling the same roadway in the opposite direction.  Vehicle 1 crossed over",9,50,"K",2," 50K"
"5450",27,"the left lane line to turn left at the intersection.  Vehicle 2 was passing",9,50,"K",3," 50K"
"5451",27,"through the intersection.  Vehicle 1's front made contact with Vehicle 2's",9,50,"K",4," 50K"
"5452",27,"front.  Both vehicles came to rest in the roadway.",9,50,"K",5," 50K"
"5453",27,"Vehicle 1 was traveling on a two lane roadway.  Vehicle 1 was negotiating a",9,51,"C",1," 51C"
"5454",27,"curve left when it went over the center line left side leading.  Vehicle 2 was",9,51,"C",2," 51C"
"5455",27,"traveling in the opposite direction at the same curve.  Vehicle 1's front made",9,51,"C",3," 51C"
"5456",27,"contact with Vehicle 2's front.  Both vehicles came to rest on the roadway.",9,51,"C",4," 51C"
"5457",27,"Vehicle 1 was traveling on a two lane roadway.  Vehicle 1 was approaching a",9,52,"J",1," 52J"
"5458",27,"slight right bend in the roadway when it left the roadway left side leading and",9,52,"J",2," 52J"
"5459",27,"continued off the roadway fully where Vehicle 1's front made contact with a",9,52,"J",3," 52J"
"5460",27,"tree.  Vehicle 1 came to rest half on/off the roadway.",9,52,"J",4," 52J"
"5461",27,"Vehicle 1 was traveling on a 5 lane roadway approaching an intersection with a",9,53,"B",1," 53B"
"5462",27,"red light.  Vehicle 2 was in the right turn lane in the process of making a",9,53,"B",2," 53B"
"5463",27,"right turn.  Vehicle 3 was in lane 2 just starting to accelerate traveling",9,53,"B",3," 53B"
"5464",27,"straight.  Vehicle 4 was in lane 3 was just starting to accelerate traveling",9,53,"B",4," 53B"
"5465",27,"straight.  Vehicle 1's front made contact with Vehicle 2's back, Vehicle 1's",9,53,"B",5," 53B"
"5466",27,"front also made contact with Vehicle 3's back.  Vehicle 3's left made contact",9,53,"B",6," 53B"
"5467",27,"with Vehicle 4's right.  Both Vehicles 3 and 4 came to rest in the roadway.",9,53,"B",7," 53B"
"5468",27,"Vehicle 2 was propel forward and began to rotate clock-wise.  Vehicle 2's left",9,53,"B",8," 53B"
"5469",27,"made contact with a crosswalk post off the roadway, Vehicle 2 continued to",9,53,"B",9," 53B"
"5470",27,"rotate clock-wise and Vehicle 2's right side made contact with an electric pole.",9,53,"B",10," 53B"
"5471",27,"Vehicle 2 came to rest off the roadway.  After Vehicle 1's first impact,",9,53,"B",11," 53B"
"5472",27,"Vehicle 1 began to rotate clock-wise off the right side of the roadway",9,53,"B",12," 53B"
"5473",27,"contacting a sign post continuing into a parking lot.  Debris from sign post and",9,53,"B",13," 53B"
"5474",27,"parts from tVehicle 1 made contact with Vehicle's 5 and 6. Vehicle 1's front",9,53,"B",14," 53B"
"5475",27,"made contact with Vehicle 7's back and Vehicle 8's front rotating V8 clockwise",9,53,"B",15," 53B"
"5476",27,"and V1 subsequently rolled onto it's left side. The force of V1 pushed V8, V9,",9,53,"B",16," 53B"
"5477",27,"V10, V11, V12 and 13 into each other while V1 siimultaneously contacted V9, V10,",9,53,"B",17," 53B"
"5478",27,"V11, and V12  Vehicle's 5 through 13 were parked in a parking lot along the",9,53,"B",18," 53B"
"5479",27,"roadway. Vehicle 1 came to rest on its left side off the roadway.",9,53,"B",19," 53B"
"5480",27,"Vehicle 1 was traveling on a three lane roadway approaching a controlled",9,54,"G",1," 54G"
"5481",27,"intersection with a red light.  Vehicle 2 was crossing the controlled",9,54,"G",2," 54G"
"5482",27,"intersection with a green light.  Vehicle 1's front made contact with Vehicle",9,54,"G",3," 54G"
"5483",27,"2's left side.  Vehicle 1's right side made contact with Vehicle 2's left side",9,54,"G",4," 54G"
"5484",27,"as they separted.  Both vehicles came to rest in the intersection.",9,54,"G",5," 54G"
"5485",27,"V1 was traveling westbound in approaching an intersection. V2 was traveling in",11,82,"F",1," 82F"
"5486",27,"front of V1 on the same roadway. The front of V1 contacted the back of V2.",11,82,"F",2," 82F"
"5487",27,"V1 was traveling eastbound in lane two of a divided highway. V1 began to change",11,83,"K",1," 83K"
"5488",27,"lanes to the right, when V1 lost control and the vehicle went into a clockwise",11,83,"K",2," 83K"
"5489",27,"yaw before rolling over left side leading 2 quater turns where the top/right",11,83,"K",3," 83K"
"5490",27,"side contacted a bridge abutement causing V1 to roll 2 quater turns back to it's",11,83,"K",4," 83K"
"5491",27,"wheels at final rest.",11,83,"K",5," 83K"
"5492",27,"V1 was traveling in lane two negotiating a slight curve to the left approaching",11,84,"E",1," 84E"
"5493",27,"an intersection. V2 was traveling south in lane two approaching the same",11,84,"E",2," 84E"
"5494",27,"intersection. The front of V1 contacted the right side of V2.",11,84,"E",3," 84E"
"5495",27,"V2 was traveling westbound in lane one approaching a private driveway. V1 was",11,85,"H",1," 85H"
"5496",27,"traveling westbound behind V2. V2 stopped in the roadway to turn left into the",11,85,"H",2," 85H"
"5497",27,"private drive. V2's front contacted V1's back. Both vehicles stayed in their",11,85,"H",3," 85H"
"5498",27,"original travel lane at final rest.",11,85,"H",4," 85H"
"5499",27,"V1 was traveling up an interchange bridge way to travel southbound in lane one",11,86,"K",1," 86K"
"5500",27,"of a two lane one way roadway. V1 was negotiating a curve to the left when her",11,86,"K",2," 86K"
"5501",27,"vehicle traveled over the right fog line and onto the bridge shoulder where the",11,86,"K",3," 86K"
"5502",27,"front of V1 contacted the bridge guardrail causing V1 to rotate clockwise and",11,86,"K",4," 86K"
"5503",27,"re-enter the roadway backwards across lane one and into lane two. At final rest",11,86,"K",5," 86K"
"5504",27,"V1 was facing northeast in lane two of the roadway.",11,86,"K",6," 86K"
"5505",27,"V1 was traveling east in lane one of a two lane two way roadway. V1's front",11,87,"G",1," 87G"
"5506",27,"contacted a deer as it ran across the roadway.",11,87,"G",2," 87G"
"5507",27,"V1 was traveling northbound in lane one of a  two lane roadway. The driver had a",11,88,"K",1," 88K"
"5508",27,"medical emergency causing V1 to travel off of the roadway to the right. V1",11,88,"K",2," 88K"
"5509",27,"traveled off the roadway to the right where the front contacted a utility pole",11,88,"K",3," 88K"
"5510",27,"before coming to rest facing north off the roadway.",11,88,"K",4," 88K"
"5511",27,"V1 was traveling eastbound in lane two on a four lane roadway behind V2, V3 and",11,89,"G",1," 89G"
"5512",27,"a NC vehicle.  V3 and V2 stopped behind NC vehicle which was waiting to turn",11,89,"G",2," 89G"
"5513",27,"left into a private drive. The front of V1 contacted the back of V2 pushing it",11,89,"G",3," 89G"
"5514",27,"forward which then the front of V2 contacted the back of V3. All three vehicles",11,89,"G",4," 89G"
"5515",27,"stayed in their original lanes and at final rest were still contacting each",11,89,"G",5," 89G"
"5516",27,"other in their POI positions.",11,89,"G",6," 89G"
"5517",27,"V1 was traveling westbound in lane two of a five lane roadway behind V2. V2",11,90,"H",1," 90H"
"5518",27,"stopped in the roadway due to a noncontact vehicle stopped in the lane facing",11,90,"H",2," 90H"
"5519",27,"V2, intending to make a left turn into a private driveway. V1 attempted to",11,90,"H",3," 90H"
"5520",27,"change lanes to avoid contacting V2 however was unable to do so, therefore the",11,90,"H",4," 90H"
"5521",27,"front of V1 contacted the back of V2.",11,90,"H",5," 90H"
"5522",27,"V1 was traveling eastbound in lane two. V2 was traveling westbound in lane one.",11,91,"F",1," 91F"
"5523",27,"V3 was traveling westbound behind V2 in lane one. V1 began to turn left at the",11,91,"F",2," 91F"
"5524",27,"intersection where V2's front contacted V1's right front. V1 rotated slightly",11,91,"F",3," 91F"
"5525",27,"counterclockwise and V2 rotated slightly counterclockwise where the front of V2",11,91,"F",4," 91F"
"5526",27,"contacted the right back of V1. V1 traveled off the initial roadway onto the",11,91,"F",5," 91F"
"5527",27,"northwest roadway. V2 continued to rotate counterclockwise where the left back",11,91,"F",6," 91F"
"5528",27,"contacted V3's front. V3 traveled off the initial roadway onto the northwest",11,91,"F",7," 91F"
"5529",27,"roadway to final rest, while V2 continued to rotate counterclockwise to final",11,91,"F",8," 91F"
"5530",27,"rest facing east in the middle of the initial roadway.",11,91,"F",9," 91F"
"5531",27,"V1 was traveling eastbound in lane one approaching an intersection. V2 was",11,92,"E",1," 92E"
"5532",27,"stopped in lane two (left turn lane) at the same intersection. V1 began his",11,92,"E",2," 92E"
"5533",27,"right turn to travel south on the same roadway that V2 was stopped on.  As V1",11,92,"E",3," 92E"
"5534",27,"began its right hand turn the large stump that was in the bed of his truck",11,92,"E",4," 92E"
"5535",27,"shifted, causing V1 to roll over one quarter turn, which caused the large stump",11,92,"E",5," 92E"
"5536",27,"to fall out of the bed.  When the large stump fell out of the bed of the truck",11,92,"E",6," 92E"
"5537",27,"it began to roll towards V2 striking V2's left side. At final rest V2 was still",11,92,"E",7," 92E"
"5538",27,"in the same location facing north in the turn lane, while V1 was on its left",11,92,"E",8," 92E"
"5539",27,"side facing south.  V1 was pulling a trailer as well, however the trailer never",11,92,"E",9," 92E"
"5540",27,"rolled, it stayed upright with its load.",11,92,"E",10," 92E"
"5541",27,"V1 was traveling eastbound on a dirt/slag roadway at a high rate of speed. V1",11,93,"F",1," 93F"
"5542",27,"came over a creast in the roadway and went slightly airborne. Upon V1 contacting",11,93,"F",2," 93F"
"5543",27,"the roadway the vehicle traveled a short distance until it traveled slightly",11,93,"F",3," 93F"
"5544",27,"off the roadway where the front right of V1 contacted a 70 cm tree with one base",11,93,"F",4," 93F"
"5545",27,"and 2 closely grown trunks. When V1 contacted the tree, V1 rotated clockwise",11,93,"F",5," 93F"
"5546",27,"and the rear of the vehilce went slight upward off the ground.  V1 was still",11,93,"F",6," 93F"
"5547",27,"attached to the tree at final rest.",11,93,"F",7," 93F"
"5548",27,"V1 was traveling eastbound approaching an intersection. V2 was traveling",11,94,"H",1," 94H"
"5549",27,"northbound approaching the same intersection. The front of V1 contacted the Left",11,94,"H",2," 94H"
"5550",27,"side of V2, causing V2 to travel off the roadway where the undercarriage of V2",11,94,"H",3," 94H"
"5551",27,"contacted a guide wire. V2 traveled up the guide wire a short distance before",11,94,"H",4," 94H"
"5552",27,"beginning to rollover. V2 during the roll but before contacting the ground, the",11,94,"H",5," 94H"
"5553",27,"front left contacted a utility pole that the guide wire was attached to, as well",11,94,"H",6," 94H"
"5554",27,"as the left top of V2 contacting a speed limit sign, then contacting the",11,94,"H",7," 94H"
"5555",27,"ground. V2 slid approximately 5 meters to final rest on its left side, while V1",11,94,"H",8," 94H"
"5556",27,"drove away from the scene.",11,94,"H",9," 94H"
"5557",27,"V1 was traveling north in lane one. V2 was traveling north in front of V1. V1's",11,95,"H",1," 95H"
"5558",27,"front contacted V2's back causing V2 to exit the roadway to the right where the",11,95,"H",2," 95H"
"5559",27,"front left contacted a mile marker post before coming to rest on the grass",11,95,"H",3," 95H"
"5560",27,"facing north east. V1 came to rest on the east shoulder.",11,95,"H",4," 95H"
"5561",27,"V1 was traveling westbound in lane 3 entering a southbound trafficway. V1",11,96,"B",1," 96B"
"5562",27,"entered the entrance ramp which is curved to the left. V1's front contated the",11,96,"B",2," 96B"
"5563",27,"end of a guardrail, breaking the guardrail post, where V1 rotated slightly",11,96,"B",3," 96B"
"5564",27,"clockwise before V1 rolled over left side leading for four quater turns to final",11,96,"B",4," 96B"
"5565",27,"rest on its wheels.",11,96,"B",5," 96B"
"5566",27,"V1 was traveling eastbound in lane one. V1 lost control on the icy roadway and",11,97,"K",1," 97K"
"5567",27,"began to travel across the left turn lane, across the westbound travel lane and",11,97,"K",2," 97K"
"5568",27,"off the roadway. V1's front contacted a road sign post and continued to travel",11,97,"K",3," 97K"
"5569",27,"off the roadway where it began to travel in a counter clockwise yaw. V1 exited",11,97,"K",4," 97K"
"5570",27,"the off road island and crossed over a dirt roadway and off the road again into",11,97,"K",5," 97K"
"5571",27,"a private yard. V1's right side contacted a fire hydrant and the impact pulled",11,97,"K",6," 97K"
"5572",27,"the hydrant off the line and V1 began to rollover right side leading. While in",11,97,"K",7," 97K"
"5573",27,"the rollover the left side of the vehicle hit a wooden railing of a porch as",11,97,"K",8," 97K"
"5574",27,"well as a brick pillar on the porch. V1 continued to rollover back onto its",11,97,"K",9," 97K"
"5575",27,"wheels at final rest.",11,97,"K",10," 97K"
"5576",27,"V1 was traveling eastbound in lane two. V2 was traveling on the same roadway in",11,98,"E",1," 98E"
"5577",27,"lane one. V1 changed lanes to the right to exit the highway. V2's front",11,98,"E",2," 98E"
"5578",27,"contacted V1's back, which pushed V1 through the exit lane off the roadway. The",11,98,"E",3," 98E"
"5579",27,"front of V1 contacted a tree, before rotating counterclockwise, which caused V1",11,98,"E",4," 98E"
"5580",27,"to rollover right side leading for two quarter turns, until the top front of V1",11,98,"E",5," 98E"
"5581",27,"contacted a second tree during the rotation which then caused V1 to stop the",11,98,"E",6," 98E"
"5582",27,"rotation with its top on the ground at final rest against the second tree.",11,98,"E",7," 98E"
"5583",27,"V1 was traveling in lane three of a three lane roadway approaching an",11,99,"E",1," 99E"
"5584",27,"interchange. V2 was traveling in lane three in front of V1. V5 was traveling in",11,99,"E",2," 99E"
"5585",27,"lane three behind V1. V3 was traveling  in three behind V5. V4 was traveling in",11,99,"E",3," 99E"
"5586",27,"lane two approximately between V1 and V5.   V3's front contacted V5's back. V5's",11,99,"E",4," 99E"
"5587",27,"front contacted V4's left side. V4's front contacted V1's right side, causing",11,99,"E",5," 99E"
"5588",27,"V4 to rotate slightly counter clockwise while V1 rotated clockwise and entered",11,99,"E",6," 99E"
"5589",27,"lane two. V4's right side contacted V2's back. At final rest V2, V3, V4 and V5",11,99,"E",7," 99E"
"5590",27,"were partially in lane three and partially on the shoulder, while V1 was",11,99,"E",8," 99E"
"5591",27,"positioned partially across lanes three, two and one.",11,99,"E",9," 99E"
"5592",27,"V1 was traveling in lane one of a two lane highway. V2 was traveling in lane one",11,100,"H",1,"100H"
"5593",27,"in front of V1.  The front of V1 contacted the back of V2.",11,100,"H",2,"100H"
"5594",27,"V1 was traveling northbound in lane two. V1 was traveling in front of V1 also in",11,101,"F",1,"101F"
"5595",27,"lane two. V1 a police car had its sirens and lights when the front of V1",11,101,"F",2,"101F"
"5596",27,"contacted the back of V2. When V1 contacted V2, V2 lost control and traveled off",11,101,"F",3,"101F"
"5597",27,"the roadway to the left in a clockwise yaw, before rolling over five quater",11,101,"F",4,"101F"
"5598",27,"turns left side leading.  V1 drove to the left shoulder and parked the vehicle,",11,101,"F",5,"101F"
"5599",27,"while V2 came to final rest on its left side across lane one of the roadway",11,101,"F",6,"101F"
"5600",27,"facing west.",11,101,"F",7,"101F"
"5601",27,"Vehicle #1 was entering expressway from on ramp, lost control of vehicle and",12,84,"E",1," 84E"
"5602",27,"went off roadway to the left and impacted the left side of the Vehicle.",12,84,"E",2," 84E"
"5603",27,"Vehicle #1 was traveling west and intending a straight path through the",12,85,"F",1," 85F"
"5604",27,"intersection.  Vehicle #2 was traveling south and was also intending a straight",12,85,"F",2," 85F"
"5605",27,"path.  The front of Vehicle #2 contacted the right side of Vehicle #1.  Vehicle",12,85,"F",3," 85F"
"5606",27,"#1 then went off road on the south west corner of the intersection before coming",12,85,"F",4," 85F"
"5607",27,"to rest.  Vehicle #2 came to rest in the intersection.",12,85,"F",5," 85F"
"5608",27,"Vehicle #1 was traveling west and was intending a left turn.  As the vehicle was",12,86,"H",1," 86H"
"5609",27,"making its turn it departed the road on the right side where the front",12,86,"H",2," 86H"
"5610",27,"contacted a utility pole and a guy wire before coming to rest.",12,86,"H",3," 86H"
"5611",27,"Vehicle #1 is traveling eastbound on a one-way roadway.  Vehicle #1 loses",12,87,"F",1," 87F"
"5612",27,"control on wet roadway, goes off road to the right in a clockwise rotation and",12,87,"F",2," 87F"
"5613",27,"impacts a tree on the left side before coming to final rest.",12,87,"F",3," 87F"
